feature,Selection count,Pair count,CPSS Score
METH__ZNF697,100,50,1.0
METH__EAF2,100,50,1.0
METH__KLF4,100,50,1.0
METH__ATPIF1,100,50,1.0
CNV__FAT3,99,49,0.99
TPM__RNVU1-26,99,49,0.99
METH__PSMA7,95,45,0.95
METH__AHI1,95,45,0.95
TPM__CKS1BP2,94,44,0.94
CNV__PICALM,94,44,0.94
TPM__CYCSP6,94,44,0.94
TPM__SEPTIN14P8,93,43,0.93
TPM__SCARNA22,91,41,0.91
CNV__FLI1,91,41,0.91
TPM__LINC02041,91,41,0.91
METH__IQCH,91,41,0.91
CNV__BIRC3,90,40,0.9
METH__NOL8,89,39,0.89
CNV__RELA,87,37,0.87
CNV__MSI2,86,36,0.86
METH__CLNS1A,85,35,0.85
METH__ZNFX1,85,35,0.85
CNV__NXF1,84,36,0.84
METH__CCT6P1,84,34,0.84
CNV__FBN2,84,34,0.84
METH__TPX2,83,33,0.83
CNV__POU2AF1,83,33,0.83
METH__RAPH1,82,32,0.82
CNV__GOLGA5,79,29,0.79
CNV__DDX10,79,30,0.79
CNV__TRAF3,78,29,0.78
METH__HDAC2,77,27,0.77
CNV__SDHAF2,77,28,0.77
TPM__SNORA15,77,28,0.77
CNV__POLE,76,26,0.76
METH__ANGPTL7,76,28,0.76
CNV__FLT4,74,27,0.74
MUT__KRAS,74,25,0.74
METH__SKI,73,23,0.73
CNV__AKT1,72,26,0.72
TPM__SNORA14B,72,26,0.72
METH__C11orf51,70,22,0.7
METH__C1orf220,68,22,0.68
CNV__ESRRA,67,19,0.67
CNV__HSP90AA1,67,20,0.67
METH__LOC390595,67,23,0.67
CNV__RAD51C,66,20,0.66
METH__SPTLC1,66,20,0.66
TPM__SCARNA8,66,18,0.66
CNV__TLX3,64,19,0.64
CNV__ATM,63,16,0.63
MUT__BRAF,62,16,0.62
TPM__SNORA4,61,17,0.61
METH__CBARA1,61,16,0.61
CNV__KDM3B,61,15,0.61
CNV__SATB1,61,18,0.61
CNV__NPM1,61,16,0.61
TPM__SNORA80B,60,17,0.6
METH__MFAP3,60,16,0.6
CNV__ARHGEF10,60,18,0.6
METH__EPRS,60,16,0.6
METH__KIAA1712,59,14,0.59
CNV__TSHR,58,15,0.58
CNV__CYLD,58,14,0.58
METH__ATP5H,57,13,0.57
CNV__BMPR1A,57,15,0.57
CNV__FAT2,57,14,0.57
CNV__SOX21,56,17,0.56
CNV__BCL11B,55,16,0.55
CNV__UBE2D2,55,13,0.55
CNV__DICER1,55,11,0.55
TPM__SNORA71D,54,16,0.54
CNV__TRIP11,54,11,0.54
CNV__HOOK3,54,13,0.54
TPM__RNU4-89P,53,15,0.53
METH__SCARNA7,53,15,0.53
CNV__FES,52,13,0.52
METH__DDI2,52,12,0.52
METH__TMEM186,52,11,0.52
CNV__TCL1A,51,14,0.51
METH__TMEM161A,51,9,0.51
CNV__EBF1,49,6,0.49
CNV__APC,48,8,0.48
METH__ZNF823,48,7,0.48
CNV__ITK,46,11,0.46
CNV__IDH2,45,5,0.45
CNV__NRP1,45,8,0.45
METH__LYRM1,45,11,0.45
CNV__BRD7,45,9,0.45
CNV__RGS7,44,14,0.44
CNV__PIK3R1,44,10,0.44
TPM__SCARNA4,43,8,0.43
CNV__FH,43,10,0.43
CNV__MAP2K1,42,8,0.42
CNV__MGA,42,9,0.42
TPM__SNORA33,42,13,0.42
METH__DEPDC1B,42,3,0.42
CNV__TGFBR2,41,7,0.41
TPM__SNORA49,41,7,0.41
METH__CCAR1,40,7,0.4
CNV__GNAI2,39,4,0.39
METH__PELP1,39,4,0.39
TPM__SNORA26,39,8,0.39
METH__RPS6KA4,38,3,0.38
METH__GARNL3,38,4,0.38
CNV__CRTC3,37,6,0.37
CNV__NTRK3,37,5,0.37
CNV__NUP98,37,8,0.37
CNV__QKI,36,5,0.36
CNV__H3-3A,35,7,0.35
METH__C14orf178,35,6,0.35
CNV__FAM174B,35,4,0.35
CNV__MLH1,34,4,0.34
TPM__SNORA46,33,5,0.33
CNV__CEP43,32,9,0.32
CNV__CTNNB1,32,2,0.32
TPM__RNA5SP323,32,5,0.32
METH__SNW1,32,6,0.32
METH__ANP32A,32,4,0.32
CNV__HRAS,30,6,0.3
CNV__AFDN,30,6,0.3
METH__LSM3,30,2,0.3
METH__AVL9,29,2,0.29
CNV__MYD88,28,3,0.28
METH__MAP3K7IP2,28,3,0.28
CNV__MDM4,28,1,0.28
METH__FASN,27,2,0.27
CNV__KNL1,26,3,0.26
METH__RPS17,26,2,0.26
METH__SNX16,25,0,0.25
CNV__FBXW7,25,5,0.25
CNV__AKT3,25,2,0.25
CNV__NKTR,25,2,0.25
METH__PSPC1,23,1,0.23
MUT__PIK3CA,23,0,0.23
MUT__PTEN,23,1,0.23
METH__UROD,22,1,0.22
CNV__EZR,22,3,0.22
METH__CBX3,22,1,0.22
METH__CLASP1,22,1,0.22
CNV__TCF12,22,2,0.22
METH__USP45,21,0,0.21
CNV__INO80,21,1,0.21
CNV__BLM,19,2,0.19
METH__DONSON,19,1,0.19
METH__STK11,19,1,0.19
TPM__SNORA16B,19,1,0.19
TPM__RNU6ATAC,18,2,0.18
METH__ZNF410,18,1,0.18
METH__SDCCAG10,18,2,0.18
CNV__CHD2,18,1,0.18
CNV__PML,18,1,0.18
METH__DHX29,17,0,0.17
CNV__FANCI,17,1,0.17
CNV__BUB1B,17,2,0.17
MUT__HLA-A,16,0,0.16
CNV__SIN3A,16,2,0.16
METH__C14orf104,16,1,0.16
METH__FAM134A,16,0,0.16
METH__ISY1,15,0,0.15
MUT__FAT3,15,0,0.15
METH__LRRC41,15,0,0.15
METH__TROAP,15,0,0.15
METH__VTA1,15,0,0.15
METH__HSPB11,14,0,0.14
METH__CSDA,14,0,0.14
METH__DHPS,13,0,0.13
METH__TMCO1,13,0,0.13
TPM__SNORA80D,13,3,0.13
METH__RPS27,13,0,0.13
MUT__NF1,12,0,0.12
METH__UGGT1,12,0,0.12
METH__RIBC1,12,0,0.12
METH__FEN1,12,0,0.12
METH__KIAA1009,12,0,0.12
METH__TCTN1,11,0,0.11
METH__EIF4G3,11,0,0.11
MUT__NRAS,11,0,0.11
METH__C22orf30,11,0,0.11
METH__PPP1R12A,11,0,0.11
METH__UQCRH,11,0,0.11
METH__SAP30,10,1,0.1
METH__DDX5,10,0,0.1
METH__STX3,10,0,0.1
METH__MIR1237,10,1,0.1
METH__M6PR,10,1,0.1
METH__MED23,10,1,0.1
METH__C10orf78,10,0,0.1
METH__MIS12,10,0,0.1
METH__SEPT7,9,0,0.09
MUT__RB1,9,0,0.09
METH__MRPL21,9,0,0.09
METH__CDS2,9,0,0.09
METH__ACO2,9,0,0.09
MUT__KMT2C,8,0,0.08
METH__DLEU1,8,0,0.08
METH__WDR5B,8,0,0.08
METH__TCEB1,8,0,0.08
METH__GNB2,8,0,0.08
METH__PBLD,7,0,0.07
METH__RCOR1,7,0,0.07
METH__PPIA,7,0,0.07
METH__TM9SF2,7,0,0.07
METH__CCDC45,7,0,0.07
METH__KLHL24,7,0,0.07
METH__DOCK4,7,0,0.07
METH__RPS6KB1,7,0,0.07
MUT__NF2,7,0,0.07
METH__COMMD8,7,0,0.07
METH__FOXRED1,7,0,0.07
METH__DNAJC16,7,0,0.07
METH__MUDENG,7,1,0.07
METH__RAB18,7,1,0.07
METH__KIN,7,0,0.07
METH__SEC23IP,7,0,0.07
METH__SF3B2,6,0,0.06
METH__C18orf8,6,0,0.06
METH__GYS1,6,0,0.06
MUT__FBXW7,6,0,0.06
METH__VPS37A,6,0,0.06
METH__ZNF263,6,0,0.06
METH__KHDRBS1,6,0,0.06
MUT__HLA-B,6,0,0.06
METH__CDC37,6,0,0.06
METH__DIAPH3,6,0,0.06
METH__GPBP1L1,5,0,0.05
METH__BRP44,5,0,0.05
METH__FBXO5,5,0,0.05
METH__SPRYD4,5,0,0.05
METH__RABL2A,5,0,0.05
MUT__PBRM1,5,0,0.05
METH__CENPJ,5,0,0.05
METH__ATP5C1,5,0,0.05
METH__ALG10B,5,0,0.05
METH__RNASEH1,5,1,0.05
METH__SAPS1,5,0,0.05
METH__ANKHD1,5,0,0.05
METH__ARID3B,5,0,0.05
METH__NFYA,5,0,0.05
METH__ATP6V1H,5,0,0.05
MUT__APC,5,0,0.05
METH__RAD17,5,0,0.05
METH__SEC22C,5,0,0.05
METH__NAA38,5,0,0.05
METH__MLL5,4,0,0.04
METH__LONP1,4,0,0.04
METH__RBPJ,4,0,0.04
METH__UBL7,4,0,0.04
METH__KLF10,4,0,0.04
METH__ETFDH,4,0,0.04
MUT__CBLC,4,0,0.04
METH__PIGN,4,0,0.04
METH__EIF2B2,4,0,0.04
METH__VCPIP1,4,0,0.04
METH__KIAA0020,4,0,0.04
METH__GLT25D1,3,0,0.03
METH__CNOT8,3,0,0.03
MUT__SMAD4,3,0,0.03
METH__ZWINT,3,0,0.03
METH__RPS14,3,0,0.03
METH__ZC3H10,3,0,0.03
MUT__EP300,3,0,0.03
METH__PIH1D1,3,0,0.03
METH__OTUD6B,3,0,0.03
METH__ATAD2,3,0,0.03
MUT__PIK3R1,3,0,0.03
METH__NUDCD2,3,0,0.03
METH__YTHDF3,3,0,0.03
METH__KAZALD1,3,0,0.03
METH__TOR1A,3,0,0.03
METH__NSUN6,3,0,0.03
METH__LOC492303,3,0,0.03
METH__HIST2H2AC,3,0,0.03
METH__RPL27,3,0,0.03
METH__CTH,3,0,0.03
METH__ZFC3H1,2,0,0.02
METH__SART1,2,0,0.02
METH__TAF10,2,0,0.02
METH__HBP1,2,0,0.02
METH__SUV39H2,2,0,0.02
METH__RAB2B,2,0,0.02
METH__WWOX,2,0,0.02
METH__DARS2,2,0,0.02
METH__MAVS,2,0,0.02
METH__SIRT3,2,0,0.02
METH__RHBDD3,2,0,0.02
MUT__NIPBL,2,0,0.02
MUT__ARID1A,2,0,0.02
MUT__VHL,2,0,0.02
METH__ANKRA2,2,0,0.02
METH__TGS1,2,0,0.02
MUT__BRCA2,2,0,0.02
METH__ABT1,2,0,0.02
METH__ZNF326,2,0,0.02
METH__CDC20,2,0,0.02
METH__FBXO48,2,0,0.02
METH__SPCS2,2,0,0.02
METH__RUVBL2,2,0,0.02
METH__SPTAN1,2,0,0.02
METH__DEDD2,2,0,0.02
MUT__STAG2,2,0,0.02
METH__COG3,1,0,0.01
METH__HEATR7A,1,0,0.01
METH__ENY2,1,0,0.01
MUT__CDKN2A,1,0,0.01
MUT__LRP1B,1,0,0.01
MUT__KMT2B,1,0,0.01
MUT__MLH1,1,0,0.01
METH__POLR2A,1,0,0.01
MUT__ATM,1,0,0.01
METH__HNRNPA1,1,0,0.01
METH__C15orf57,1,0,0.01
MUT__NFE2L2,1,0,0.01
MUT__SMARCA4,1,0,0.01
METH__ZFP91,1,0,0.01
METH__HN1L,1,0,0.01
METH__ARL5B,1,0,0.01
METH__PRKDC,1,0,0.01
