feature,Selection count,Pair count,CPSS Score
METH__CHCHD4,100,50,1.0
TPM__NUAK1,100,50,1.0
METH__ZNF697,100,50,1.0
TPM__KRT15,100,50,1.0
METH__LRIG3,100,50,1.0
METH__NOMO3,100,50,1.0
TPM__SLC7A5P1,100,50,1.0
TPM__IFNWP19,100,50,1.0
METH__AHI1,99,49,0.99
METH__PTPN21,98,48,0.98
METH__TRPM4,96,46,0.96
TPM__RNU2-11P,95,45,0.95
METH__MIR2116,93,43,0.93
METH__C10orf114,93,43,0.93
METH__SNX33,91,41,0.91
TPM__SNORA63,91,41,0.91
CNV__PMS2,88,38,0.88
CNV__BRAF,85,35,0.85
TPM__RNVU1-28,84,37,0.84
TPM__SCARNA22,84,36,0.84
METH__SSU72,83,33,0.83
CNV__IL7R,83,33,0.83
METH__PEX7,81,32,0.81
TPM__SNORA72,80,30,0.8
TPM__HSBP1P2,80,34,0.8
TPM__SNORA2C,79,30,0.79
METH__CCT6P1,76,26,0.76
TPM__SNORA7B,74,27,0.74
CNV__PIK3CA,73,27,0.73
TPM__SNORA80E,73,23,0.73
TPM__SNORA47,72,22,0.72
MUT__EP300,72,22,0.72
MUT__KMT2D,71,22,0.71
TPM__SNORA4,71,23,0.71
TPM__SNORD22,71,23,0.71
CNV__CCND1,68,21,0.68
TPM__RNA5SP323,66,18,0.66
CNV__CARD11,64,21,0.64
TPM__RNU1-91P,60,16,0.6
TPM__RNU4-52P,59,14,0.59
TPM__SNORA70,58,18,0.58
METH__ZSWIM6,57,12,0.57
TPM__SNORA80B,56,15,0.56
TPM__SNORA20,55,16,0.55
CNV__ARHGEF12,54,11,0.54
TPM__RNU4-89P,54,13,0.54
CNV__RASA2,52,12,0.52
METH__PTCD2,52,12,0.52
TPM__SNORA2A,52,12,0.52
CNV__TAL2,52,7,0.52
METH__DIAPH1,51,8,0.51
CNV__CDX2,50,9,0.5
TPM__RNA5S9,48,5,0.48
TPM__RNA5SP216,48,8,0.48
TPM__ATP5F1EP2,47,9,0.47
CNV__HERC2,47,9,0.47
CNV__ZBTB20,46,7,0.46
CNV__ATM,45,9,0.45
CNV__ZMYM2,45,9,0.45
MUT__KRAS,44,2,0.44
CNV__ARHGEF10,44,7,0.44
CNV__PIK3CB,44,8,0.44
METH__DSN1,43,6,0.43
CNV__TNC,43,8,0.43
CNV__ATR,43,7,0.43
TPM__SNORD10,43,6,0.43
METH__RABL2A,43,5,0.43
CNV__CCNB1IP1,43,8,0.43
CNV__LATS2,42,8,0.42
TPM__RNA5SP187,42,12,0.42
CNV__ERCC5,42,9,0.42
METH__TMEM192,40,3,0.4
TPM__SNORA27,40,4,0.4
MUT__KMT2C,40,4,0.4
CNV__ING1,39,7,0.39
MUT__BCORL1,39,1,0.39
CNV__XPA,38,3,0.38
CNV__ARHGAP5,38,6,0.38
TPM__VTRNA2-1,38,4,0.38
CNV__KLF4,38,7,0.38
TPM__TMSB4XP1,37,9,0.37
CNV__BCL3,36,5,0.36
TPM__SNORA49,36,4,0.36
METH__ZNF74,35,4,0.35
CNV__NBEA,35,4,0.35
CNV__KCNJ5,35,6,0.35
CNV__KRAS,35,6,0.35
CNV__NKX2-1,35,1,0.35
METH__EIF4G2,34,3,0.34
CNV__NFKBIA,33,5,0.33
CNV__FANCG,33,3,0.33
CNV__POU2AF1,33,5,0.33
CNV__FANCC,33,7,0.33
TPM__SCARNA8,32,3,0.32
TPM__SCARNA4,32,4,0.32
CNV__PARP4,32,4,0.32
CNV__WRN,32,6,0.32
TPM__SNORA33,32,3,0.32
CNV__FOXA1,32,6,0.32
CNV__ZNF331,31,5,0.31
METH__C18orf8,31,1,0.31
TPM__SNORA14B,30,5,0.3
CNV__FLT4,30,3,0.3
CNV__FLI1,30,3,0.3
CNV__ABI1,29,5,0.29
TPM__SNORA71D,29,2,0.29
METH__CCAR1,29,5,0.29
METH__KIF9,29,5,0.29
TPM__SNORA80A,29,5,0.29
METH__ARMC10,28,2,0.28
CNV__PDGFRB,28,2,0.28
TPM__SNORA2B,28,4,0.28
CNV__RPN1,27,1,0.27
TPM__SNORA29,27,2,0.27
CNV__DDX10,27,3,0.27
CNV__FOXL2,27,2,0.27
CNV__RAF1,27,2,0.27
METH__WDHD1,27,4,0.27
CNV__TET1,27,0,0.27
CNV__NR4A3,27,1,0.27
CNV__PAX7,27,4,0.27
CNV__FOXO1,26,3,0.26
CNV__POLQ,26,1,0.26
CNV__SDHB,26,4,0.26
METH__DTWD1,26,2,0.26
CNV__HNF1A,26,1,0.26
METH__SLK,25,2,0.25
TPM__SNORA46,25,3,0.25
CNV__CD79A,25,0,0.25
METH__EIF5,25,2,0.25
CNV__FHIT,25,3,0.25
CNV__BAP1,24,3,0.24
MUT__ACVR2A,24,0,0.24
CNV__XPC,24,1,0.24
TPM__SNORA15,23,2,0.23
MUT__RPL22,23,0,0.23
CNV__PPFIBP1,23,1,0.23
CNV__PTCH1,23,1,0.23
CNV__ARHGEF10L,23,3,0.23
METH__MIR1237,23,3,0.23
METH__SNORD25,23,1,0.23
CNV__ZNF148,23,1,0.23
CNV__CNBP,23,1,0.23
TPM__SNORA16B,23,3,0.23
CNV__CEP43,23,5,0.23
CNV__SLC34A2,22,2,0.22
CNV__UBE2D2,22,2,0.22
CNV__SATB1,22,1,0.22
CNV__CNTRL,22,1,0.22
CNV__MYCL,22,4,0.22
METH__FASN,22,3,0.22
CNV__EBF1,22,2,0.22
CNV__RHOA,22,1,0.22
CNV__CACNA1D,21,0,0.21
CNV__EP300,21,0,0.21
CNV__RPL5,21,1,0.21
METH__C18orf10,21,2,0.21
CNV__PTPRK,21,1,0.21
CNV__NPRL2,20,0,0.2
CNV__PRDM2,20,1,0.2
CNV__BRCA2,20,2,0.2
CNV__SETD2,20,0,0.2
CNV__HRAS,20,0,0.2
CNV__KDM5A,19,1,0.19
CNV__EPHA2,19,1,0.19
CNV__BCL7A,19,2,0.19
CNV__PBRM1,19,2,0.19
CNV__APOBEC3B,19,2,0.19
CNV__NUP98,18,3,0.18
CNV__IFNGR1,18,0,0.18
METH__FANCD2,18,0,0.18
CNV__MYD88,18,0,0.18
CNV__ERCC1,18,1,0.18
CNV__PRKCD,18,1,0.18
CNV__GATA2,18,0,0.18
MUT__APC,18,1,0.18
METH__ZNF317,18,2,0.18
MUT__BAX,18,1,0.18
CNV__SOHLH2,18,1,0.18
CNV__ETV6,17,1,0.17
METH__PSPC1,17,1,0.17
CNV__BCLAF1,17,3,0.17
MUT__ATM,17,0,0.17
METH__ACTR3,17,2,0.17
METH__TMEM186,16,3,0.16
CNV__PPP6C,16,1,0.16
CNV__CARS1,16,2,0.16
MUT__FAT4,16,0,0.16
CNV__PATZ1,16,0,0.16
CNV__CD74,16,0,0.16
CNV__ARHGAP26,16,1,0.16
CNV__CBLB,15,1,0.15
CNV__OLIG2,15,2,0.15
METH__PPPDE2,15,0,0.15
MUT__FAT3,15,0,0.15
CNV__FSTL3,15,0,0.15
CNV__ERG,15,0,0.15
MUT__PTEN,15,0,0.15
CNV__GNAI2,14,0,0.14
MUT__RB1,14,0,0.14
CNV__LMO1,14,1,0.14
CNV__MLH1,14,0,0.14
CNV__RSPO3,14,1,0.14
CNV__SPEN,14,1,0.14
MUT__NFE2L2,13,0,0.13
CNV__CBLC,13,0,0.13
TPM__SNORA26,13,0,0.13
MUT__BRAF,13,2,0.13
CNV__IFNAR1,12,0,0.12
CNV__MYH9,12,0,0.12
CNV__PPARG,12,1,0.12
CNV__RBFOX2,12,0,0.12
CNV__CRTC3,12,0,0.12
MUT__ARID1A,12,1,0.12
METH__JUND,11,1,0.11
CNV__PRKD2,11,1,0.11
METH__ZBTB1,11,0,0.11
CNV__FUBP1,11,0,0.11
MUT__CREBBP,11,0,0.11
CNV__TCF3,11,0,0.11
CNV__FBLN1,10,0,0.1
METH__IK,10,0,0.1
CNV__RRAGC,10,0,0.1
CNV__DUSP16,10,2,0.1
CNV__TFG,10,0,0.1
CNV__SGK1,10,0,0.1
TPM__RNU6ATAC,10,1,0.1
CNV__RBM15,10,0,0.1
METH__RQCD1,10,0,0.1
CNV__FANCI,10,0,0.1
CNV__TET2,10,0,0.1
CNV__PRF1,9,0,0.09
CNV__FAM174B,9,0,0.09
METH__SLC35A5,9,0,0.09
CNV__ERC1,9,0,0.09
MUT__PRDM2,9,0,0.09
CNV__FES,8,0,0.08
CNV__PDGFB,8,0,0.08
MUT__NIPBL,8,0,0.08
METH__BCKDHB,8,0,0.08
CNV__EGR2,8,0,0.08
