feature,Selection count,Pair count,CPSS Score
TPM__METRN,97,47,0.97
TPM__PDCD6IP-DT,96,46,0.96
TPM__SHANK1,94,44,0.94
TPM__APLP2,89,39,0.89
TPM__HNRNPA1,86,36,0.86
TPM__FANCE,84,34,0.84
METH__C22orf15,83,33,0.83
METH__RASAL2,83,33,0.83
TPM__DCBLD2,83,33,0.83
TPM__TCF4,81,31,0.81
TPM__CTSA,80,30,0.8
TPM__CUEDC1,79,29,0.79
TPM__AGRN,78,28,0.78
TPM__NPTN,78,28,0.78
TPM__EVL,77,27,0.77
METH__CUL1,76,26,0.76
METH__DKFZp434J0226,75,25,0.75
TPM__EPS8,73,23,0.73
TPM__SYTL2,70,20,0.7
TPM__TMEM51,70,20,0.7
TPM__SOX13,68,19,0.68
TPM__RBM10,68,18,0.68
TPM__KIF21B,67,21,0.67
TPM__PSAP,67,17,0.67
TPM__ZCCHC3,67,17,0.67
TPM__CD72,65,15,0.65
TPM__PPP1R16B,65,19,0.65
TPM__AVPI1,65,16,0.65
TPM__PTGR1,63,14,0.63
TPM__ATXN7L2,63,14,0.63
TPM__PKP3,62,12,0.62
TPM__LMO2,62,15,0.62
TPM__HDAC11,62,13,0.62
TPM__RIOK1,61,14,0.61
TPM__TM4SF1,60,14,0.6
TPM__NPAS2,60,12,0.6
TPM__ANKLE1,60,10,0.6
TPM__PLS3,59,12,0.59
TPM__BEND5,59,10,0.59
TPM__MYO1E,58,11,0.58
METH__DGKZ,58,10,0.58
TPM__IL13RA1,58,8,0.58
TPM__PLPP2,57,10,0.57
METH__PFKFB2,57,9,0.57
TPM__ABHD11,56,9,0.56
TPM__OSBPL10,56,8,0.56
TPM__PARVG,56,8,0.56
TPM__SLC35D2,54,10,0.54
METH__FCHO2,54,9,0.54
TPM__N4BP2,52,7,0.52
TPM__CARMIL2,51,7,0.51
TPM__CRYZL2P,50,5,0.5
METH__NCRNA00111,50,7,0.5
TPM__PLEKHN1,50,6,0.5
TPM__VWCE,50,7,0.5
TPM__MVP,50,7,0.5
TPM__PBRM1,49,5,0.49
TPM__ATF5,48,6,0.48
TPM__ZNF184,48,4,0.48
TPM__GPR39,47,2,0.47
TPM__GULP1,47,4,0.47
TPM__EBF1,43,3,0.43
TPM__DDN,43,5,0.43
TPM__RGL3,43,4,0.43
TPM__E2F2,42,0,0.42
TPM__CRIM1-DT,42,3,0.42
TPM__AREG,42,2,0.42
TPM__ADAMTSL5,42,2,0.42
TPM__UBTD1,41,1,0.41
METH__SNORD125,41,2,0.41
TPM__TRAF3IP2-AS1,41,3,0.41
METH__C1orf55,41,2,0.41
TPM__ZCCHC7,41,6,0.41
METH__RNF13,40,1,0.4
METH__FAIM3,40,3,0.4
TPM__CXCR4,39,1,0.39
METH__LIMD2,39,1,0.39
METH__GSPT1,37,1,0.37
TPM__SLAIN1,37,0,0.37
TPM__CD151,37,0,0.37
TPM__PPP1R14B-AS1,37,0,0.37
TPM__WWC1,36,1,0.36
TPM__GRAMD2B,35,1,0.35
TPM__RN7SL689P,35,0,0.35
METH__KRI1,35,1,0.35
TPM__PLCD3,35,0,0.35
TPM__CPXM1,34,2,0.34
TPM__ANXA4,34,0,0.34
METH__NLRC3,34,0,0.34
METH__RUNDC2C,34,0,0.34
TPM__MET,33,0,0.33
TPM__PDGFB,33,1,0.33
TPM__ARHGAP29,33,0,0.33
METH__MARVELD2,33,1,0.33
TPM__IER3,32,0,0.32
TPM__KRT80,32,1,0.32
TPM__LIF-AS2,30,2,0.3
METH__POLD3,30,0,0.3
TPM__PARP1,30,2,0.3
TPM__TTC12,30,2,0.3
TPM__PPIC,29,1,0.29
TPM__LRRC8E,28,0,0.28
METH__MORN4,28,0,0.28
TPM__TCF3,28,0,0.28
METH__CDKN2D,28,0,0.28
TPM__RBPMS,28,0,0.28
TPM__FERMT3,28,1,0.28
TPM__CXXC1,27,0,0.27
TPM__DSTN,27,0,0.27
TPM__NPC2,27,0,0.27
METH__TTC12,26,2,0.26
METH__MET,26,0,0.26
TPM__CCDC9B,26,0,0.26
TPM__MIR22HG,26,0,0.26
TPM__BAIAP2,26,0,0.26
METH__SLC44A3,26,1,0.26
TPM__PARVA,26,0,0.26
TPM__NCEH1,26,0,0.26
TPM__DOCK5,25,2,0.25
TPM__RRAS,25,0,0.25
TPM__ALDH3B1,25,0,0.25
TPM__RIMS3,25,0,0.25
TPM__TPD52L1,25,0,0.25
TPM__CAVIN1,24,0,0.24
METH__ZNF579,24,1,0.24
METH__TCF3,24,0,0.24
TPM__KDM8,24,5,0.24
TPM__RFXAP,24,0,0.24
TPM__PSORS1C1,24,1,0.24
TPM__RAB32,24,0,0.24
TPM__PRDM2,24,0,0.24
TPM__LTBR,24,1,0.24
TPM__RFX5-AS1,24,0,0.24
TPM__SEC14L2,23,0,0.23
TPM__ZBED4,23,0,0.23
METH__IBTK,23,0,0.23
METH__RGS12,23,1,0.23
METH__PATL1,23,7,0.23
TPM__TMEM54,22,0,0.22
TPM__ARHGAP19,22,1,0.22
TPM__AHNAK,22,0,0.22
TPM__TRAF3IP3,21,0,0.21
TPM__SEPTIN6,21,0,0.21
METH__PLA2R1,21,0,0.21
TPM__TUFT1,21,0,0.21
METH__NCEH1,21,3,0.21
TPM__AP4B1,21,3,0.21
TPM__MIR4435-2HG,21,1,0.21
TPM__ARSJ,21,0,0.21
TPM__CHPF,21,0,0.21
METH__COG5,20,0,0.2
TPM__RNF122,20,0,0.2
METH__EVL,20,0,0.2
METH__PROCA1,20,0,0.2
TPM__PXDC1,20,0,0.2
METH__C6orf132,20,0,0.2
TPM__PON2,20,1,0.2
TPM__BOK,20,1,0.2
TPM__CEP170B,20,0,0.2
TPM__PLAAT3,20,1,0.2
METH__ELF3,20,1,0.2
TPM__CORO1A,19,0,0.19
METH__ERBB2,19,0,0.19
TPM__ARHGEF28,19,0,0.19
TPM__RHOC,19,0,0.19
METH__CD248,19,0,0.19
TPM__THBS1,19,0,0.19
METH__TERF1,18,2,0.18
METH__RINL,18,0,0.18
TPM__SPATS2L,18,2,0.18
TPM__ELMO1,18,0,0.18
METH__ITPRIPL2,18,5,0.18
TPM__SEPTIN1,18,0,0.18
METH__SCARF1,17,3,0.17
TPM__RASAL2,17,2,0.17
TPM__CARD10,17,0,0.17
TPM__CLCF1,17,0,0.17
TPM__LINC01238,17,1,0.17
TPM__HNRNPD,17,0,0.17
TPM__ABLIM3,17,0,0.17
TPM__MYO1C,17,0,0.17
TPM__KRT18,16,0,0.16
TPM__DAG1,16,0,0.16
TPM__BTC,16,3,0.16
METH__ARHGAP4,16,4,0.16
TPM__TMEM131L,16,0,0.16
METH__MFAP4,16,1,0.16
TPM__BAIAP2L1,16,1,0.16
