feature,Selection count,Pair count,CPSS Score
TPM__ARHGAP15,99,49,0.99
TPM__ARHGAP30,97,47,0.97
TPM__MIR142HG,97,47,0.97
TPM__NCKAP1L,96,46,0.96
TPM__PERP,96,46,0.96
TPM__CEP170B,95,45,0.95
TPM__ARHGAP19,93,43,0.93
TPM__MFNG,92,42,0.92
TPM__TM4SF1-AS1,90,40,0.9
TPM__IKZF1,90,40,0.9
TPM__SH3D19,89,39,0.89
TPM__SDC4,89,39,0.89
TPM__ARHGAP9,88,38,0.88
METH__MIR142,87,37,0.87
TPM__KRT18,87,37,0.87
TPM__SH3BP4,85,35,0.85
TPM__RHBDF1,85,36,0.85
TPM__KITLG,84,34,0.84
TPM__AGAP2,83,33,0.83
TPM__PDE1B,83,34,0.83
TPM__FAM78A,82,32,0.82
TPM__CLDN3,82,32,0.82
TPM__PIK3CG,82,32,0.82
TPM__NCKAP1,81,31,0.81
TPM__TM4SF1,80,30,0.8
TPM__SSH3,78,29,0.78
TPM__WAS,77,30,0.77
TPM__CTSD,76,26,0.76
TPM__MARVELD2,76,26,0.76
TPM__ZDHHC9,75,26,0.75
TPM__CD53,75,26,0.75
TPM__CARD8-AS1,75,25,0.75
TPM__KRT15,74,26,0.74
METH__SLC44A2,74,24,0.74
TPM__GIPC1,74,25,0.74
TPM__FKBP9,73,24,0.73
TPM__RCSD1,73,26,0.73
TPM__GPSM3,73,25,0.73
TPM__MICALL2,72,27,0.72
TPM__TJP1,72,25,0.72
METH__MAP4K1,71,21,0.71
TPM__RHOH,70,21,0.7
TPM__SHTN1,69,21,0.69
METH__LOC100130776,67,19,0.67
TPM__KLF4,67,21,0.67
TPM__LAPTM5,67,20,0.67
TPM__GPAT3,67,19,0.67
TPM__TNFRSF12A,67,21,0.67
TPM__PPIC,66,17,0.66
TPM__EPHA2-AS1,64,18,0.64
TPM__P2RY8,64,18,0.64
TPM__CDH1,63,18,0.63
TPM__ANKLE1,63,16,0.63
TPM__SLC52A3,63,20,0.63
METH__BZRAP1,62,16,0.62
TPM__ARFGEF3,62,16,0.62
TPM__SLC44A3-AS1,61,15,0.61
TPM__PCDH1,60,16,0.6
METH__PIK3CG,60,13,0.6
METH__PSMB8,59,16,0.59
TPM__PARVA,58,11,0.58
TPM__P4HA2,58,16,0.58
TPM__ZNF112,57,14,0.57
TPM__HMGB2,57,13,0.57
TPM__SLC35D2,57,13,0.57
TPM__HSD3B7,57,12,0.57
TPM__YIF1A,57,13,0.57
TPM__ARSJ,54,8,0.54
TPM__TRAF3IP3,54,13,0.54
TPM__GCSAM,54,11,0.54
METH__MYO1G,51,11,0.51
TPM__PTPN21,50,8,0.5
METH__PKN1,49,8,0.49
TPM__PRKCB,48,4,0.48
TPM__IRAG2,48,9,0.48
TPM__CTTN,47,9,0.47
TPM__DSTN,46,6,0.46
TPM__PTPN7,46,10,0.46
TPM__PAQR5,45,8,0.45
TPM__KLC3,44,8,0.44
TPM__LINC01843,44,4,0.44
TPM__TOP2B,44,7,0.44
TPM__FHL2,43,8,0.43
TPM__SLC6A8,42,10,0.42
TPM__BCAM,42,7,0.42
TPM__AFAP1,41,6,0.41
TPM__PTPRCAP,41,7,0.41
METH__SEPT10,40,4,0.4
TPM__SOCS3,40,6,0.4
TPM__AP1M2,39,5,0.39
METH__GULP1,38,4,0.38
TPM__TMC7,38,7,0.38
TPM__CSK,37,7,0.37
METH__NR2F2,36,5,0.36
TPM__MATN3,36,4,0.36
TPM__SEMA3B,36,5,0.36
METH__MARVELD3,35,3,0.35
TPM__RASEF,34,2,0.34
METH__OSM,33,3,0.33
TPM__SYNM,33,3,0.33
TPM__FLI1,33,3,0.33
METH__CCDC102A,32,0,0.32
TPM__SLAIN1,31,5,0.31
TPM__ARPIN,30,4,0.3
TPM__CD63,29,2,0.29
TPM__CTNND1,29,3,0.29
TPM__NQO1,29,6,0.29
TPM__FOXD1-AS1,29,5,0.29
TPM__IL17RC,28,2,0.28
METH__LOC144571,28,4,0.28
METH__C9orf150,27,0,0.27
TPM__CCN1,27,3,0.27
METH__MTMR11,26,0,0.26
TPM__ZNF860,26,0,0.26
METH__FAM84A,26,2,0.26
METH__DSTN,26,1,0.26
TPM__ATP1B1,25,3,0.25
METH__JUB,24,1,0.24
TPM__RTKN,23,2,0.23
METH__RGS14,22,0,0.22
METH__LMCD1,22,0,0.22
TPM__NHERF2,21,2,0.21
TPM__KLK10,21,2,0.21
TPM__AGAP2-AS1,20,3,0.2
TPM__LINC00511,20,1,0.2
TPM__ITGAV,20,3,0.2
METH__CCDC12,19,2,0.19
TPM__GATA6,18,0,0.18
METH__FLVCR2,18,0,0.18
TPM__INTU,18,2,0.18
METH__TBC1D10C,17,0,0.17
TPM__ARHGEF1,16,1,0.16
METH__KRI1,15,1,0.15
TPM__LAMB3,15,0,0.15
TPM__S100A2,15,1,0.15
TPM__TWF1,15,1,0.15
METH__PTPN14,14,0,0.14
TPM__LASTR,13,1,0.13
METH__LOC100270746,12,0,0.12
METH__C15orf52,11,0,0.11
TPM__SNORA5C,11,0,0.11
METH__MIR203,10,0,0.1
METH__AFAP1,10,0,0.1
METH__CRYBB3,10,0,0.1
METH__FKBP9,10,1,0.1
TPM__CDC14B,10,0,0.1
TPM__KISS1,10,0,0.1
METH__ANKRD57,9,0,0.09
METH__KLF4,9,0,0.09
TPM__IFNE,9,0,0.09
METH__OSBPL1A,9,0,0.09
METH__INPP5D,8,0,0.08
TPM__PRKD1,8,0,0.08
METH__HSP90AA1,8,0,0.08
TPM__LINC00460,8,1,0.08
METH__GPR125,7,0,0.07
METH__PTPRK,7,0,0.07
METH__THAP10,7,0,0.07
METH__INTU,7,0,0.07
METH__TMEM54,7,0,0.07
METH__TAP1,6,0,0.06
TPM__COL8A1,6,0,0.06
MUT__APC,6,0,0.06
METH__CDC42EP4,6,0,0.06
METH__CASC2,5,0,0.05
METH__TECPR2,4,0,0.04
METH__LCN2,4,0,0.04
METH__WWC1,4,0,0.04
METH__GPR126,4,0,0.04
METH__TRIM3,4,0,0.04
METH__ATP6V1D,3,0,0.03
METH__TSPAN12,3,0,0.03
METH__EVL,3,0,0.03
METH__ARHGAP15,3,0,0.03
METH__C20orf4,3,0,0.03
METH__LZTFL1,3,0,0.03
METH__XKR9,2,0,0.02
METH__C8orf55,2,0,0.02
METH__CEBPD,2,0,0.02
MUT__HLA-A,2,0,0.02
TPM__RNVU1-26,2,0,0.02
TPM__POU2AF1,2,0,0.02
