feature,Selection count,Pair count,CPSS Score
TPM__NOB1,96,46,0.96
TPM__ZFP36L2,95,45,0.95
METH__MS4A6A,92,42,0.92
TPM__RIT1,89,39,0.89
TPM__WDR12,88,38,0.88
TPM__ADGRE2,86,36,0.86
TPM__GFRA1,84,34,0.84
METH__KHSRP,83,33,0.83
METH__FERMT3,83,33,0.83
TPM__MYBL1,83,33,0.83
TPM__OGFRL1,76,27,0.76
METH__EFCAB4B,76,26,0.76
TPM__OXA1L,75,25,0.75
TPM__ABHD14A-ACY1,75,25,0.75
TPM__ASAP3,73,23,0.73
TPM__RASSF7,71,21,0.71
TPM__TBC1D9,71,21,0.71
TPM__NRROS,71,21,0.71
TPM__CRIP2,70,21,0.7
METH__C19orf18,67,17,0.67
TPM__SIPA1L1-AS1,67,17,0.67
TPM__PLEKHG4B,67,17,0.67
TPM__CAPN3,66,16,0.66
TPM__NXNL2,65,15,0.65
METH__SNORA69,65,15,0.65
TPM__NAGK,64,15,0.64
TPM__IGFBP5,63,14,0.63
TPM__KIRREL3,63,15,0.63
METH__ZFP36L2,62,14,0.62
TPM__SH3BP1,61,14,0.61
TPM__STC2,61,13,0.61
TPM__PITPNM3,61,14,0.61
TPM__LYZ,61,11,0.61
TPM__SELENOM,59,11,0.59
METH__RRM2,56,8,0.56
TPM__SYNE2,56,9,0.56
TPM__TMEM132A,55,6,0.55
TPM__ARRDC3,54,8,0.54
TPM__ARL6IP1,54,9,0.54
METH__HIST1H4I,54,6,0.54
TPM__CLU,53,5,0.53
TPM__TMC6,53,6,0.53
METH__PSPH,53,11,0.53
TPM__EML1,53,6,0.53
TPM__OSCP1,52,6,0.52
TPM__ZNF793-AS1,52,7,0.52
METH__TP63,52,8,0.52
TPM__LIMCH1,50,7,0.5
METH__SNORD18C,50,7,0.5
TPM__TM2D2,50,5,0.5
TPM__PEG10,49,4,0.49
TPM__FGF12,49,5,0.49
TPM__VOPP1,47,2,0.47
TPM__CNN3-DT,47,2,0.47
TPM__LMAN2L,47,3,0.47
TPM__RAB23,46,3,0.46
TPM__GNA12,46,7,0.46
TPM__ZNF793,45,4,0.45
TPM__SHISA9,45,2,0.45
TPM__KDELR2,45,2,0.45
TPM__VEZT,44,3,0.44
METH__NFAT5,44,1,0.44
