feature,Selection count,Pair count,CPSS Score
TPM__FKBP5,97,47,0.97
TPM__FN1,96,46,0.96
TPM__SLC2A1,91,41,0.91
TPM__BCL2L1,90,40,0.9
TPM__MGLL,85,35,0.85
TPM__VCAN,82,32,0.82
TPM__RAI14,81,31,0.81
TPM__RASAL2-AS1,81,31,0.81
TPM__ALCAM,80,30,0.8
TPM__HRCT1,80,30,0.8
TPM__EXT1,78,28,0.78
TPM__RBPMS-AS1,76,26,0.76
TPM__PVR,75,25,0.75
METH__MAP1LC3B2,75,25,0.75
TPM__ITGB3,73,23,0.73
TPM__MIR100HG,72,22,0.72
TPM__NMT2,72,22,0.72
TPM__FRAT2,72,22,0.72
TPM__COL8A1,71,21,0.71
TPM__KIF21B,70,20,0.7
TPM__ATOSB,68,19,0.68
TPM__TCEAL3,68,18,0.68
TPM__CAPN2,67,17,0.67
TPM__AGAP2,66,18,0.66
TPM__HTRA1,64,14,0.64
TPM__CTSL,64,15,0.64
TPM__IL12RB1,63,14,0.63
METH__CDH17,63,13,0.63
TPM__CCND1,61,13,0.61
TPM__ABL2,61,12,0.61
TPM__SUCLG2-DT,61,12,0.61
TPM__PYGB,60,10,0.6
TPM__OSMR,57,10,0.57
TPM__CARD10,57,9,0.57
TPM__SEC14L2,54,9,0.54
TPM__TMEM51,54,6,0.54
TPM__TMEM171,54,6,0.54
TPM__NRG1,54,9,0.54
TPM__GFI1,53,7,0.53
TPM__BMS1P23,52,7,0.52
TPM__CORO1A-AS1,52,5,0.52
TPM__PSORS1C1,51,5,0.51
TPM__STARD13,51,6,0.51
TPM__ARHGAP4,50,4,0.5
TPM__PTGR1,50,6,0.5
TPM__WFDC3,49,4,0.49
TPM__BICC1,49,6,0.49
TPM__TBC1D8B,49,4,0.49
TPM__MRPS18AP1,49,2,0.49
TPM__TMED7,48,6,0.48
TPM__NNMT,48,3,0.48
TPM__S100A6,48,4,0.48
METH__GPD2,47,3,0.47
METH__ANKRD44,46,4,0.46
TPM__SYDE1,46,3,0.46
TPM__ACTN4,46,2,0.46
TPM__DDN,46,3,0.46
METH__SNX7,45,0,0.45
TPM__RASGRP2,44,1,0.44
TPM__SEMA3A,44,4,0.44
TPM__PSAP,44,2,0.44
TPM__MET,44,2,0.44
TPM__KIFC3,43,4,0.43
TPM__SNX24,43,0,0.43
TPM__PTPN21,42,1,0.42
TPM__PXDC1,42,1,0.42
TPM__ATP2A3,42,4,0.42
TPM__CRIM1-DT,41,2,0.41
METH__MIR100,41,1,0.41
TPM__LINC00511,41,2,0.41
METH__RINL,41,2,0.41
TPM__EAF2,41,2,0.41
TPM__LINC00973,41,0,0.41
TPM__GIPC1,40,3,0.4
TPM__MYO1C,40,0,0.4
TPM__ANKRD1,40,1,0.4
TPM__CLIP4,39,2,0.39
TPM__TPM1,39,0,0.39
TPM__DAG1,39,1,0.39
TPM__FBXL2,38,0,0.38
TPM__SMARCA1,38,3,0.38
METH__MGAT1,37,0,0.37
TPM__CUEDC1,37,2,0.37
TPM__ARHGAP45,37,1,0.37
TPM__PEA15,37,1,0.37
TPM__CCDC88C,37,2,0.37
TPM__NRP2,36,0,0.36
TPM__SEPTIN6,36,0,0.36
TPM__PTPN14,35,0,0.35
TPM__DEF6,35,1,0.35
TPM__WWC2,34,1,0.34
TPM__UACA,34,0,0.34
TPM__CLCF1,34,0,0.34
TPM__SLC25A19,33,1,0.33
TPM__PTTG1IP,33,1,0.33
TPM__LEPROT,33,2,0.33
METH__FLJ41941,33,2,0.33
TPM__NECTIN3,33,0,0.33
TPM__MIR22HG,33,0,0.33
TPM__S100A13,33,1,0.33
TPM__CD109,32,1,0.32
TPM__SPATS2L,32,1,0.32
TPM__PALLD,32,1,0.32
TPM__PMEPA1,32,0,0.32
METH__C21orf96,32,0,0.32
TPM__LYPD1,32,5,0.32
TPM__MYO1E,31,2,0.31
TPM__LPAR1,30,1,0.3
TPM__VEPH1,30,3,0.3
TPM__ATP1B1,30,0,0.3
TPM__MXRA7,30,0,0.3
TPM__SMURF2,30,0,0.3
TPM__GRK2,30,0,0.3
TPM__VASN,29,1,0.29
TPM__ACTN1,29,0,0.29
TPM__EHD2,29,0,0.29
TPM__EXT2,29,0,0.29
TPM__MID1,28,0,0.28
METH__ARHGAP15,28,0,0.28
TPM__SLC4A3,28,0,0.28
METH__KRI1,28,0,0.28
TPM__EVA1A,28,0,0.28
TPM__QSOX1,28,3,0.28
TPM__TAX1BP3,28,0,0.28
TPM__DENND2B,27,0,0.27
TPM__RUSC2,27,0,0.27
TPM__SAMD4A,27,0,0.27
TPM__YIPF5,27,0,0.27
TPM__CC2D2A,27,0,0.27
TPM__PRRG1,27,0,0.27
TPM__KDM2B,27,0,0.27
METH__BLID,27,1,0.27
TPM__ARMC9,26,0,0.26
TPM__EMP1,26,0,0.26
METH__RHEB,26,2,0.26
TPM__SHB,26,0,0.26
TPM__DOCK1,26,0,0.26
METH__LAMB2,25,0,0.25
METH__CASZ1,25,0,0.25
METH__RGS1,25,1,0.25
TPM__DSTN,24,0,0.24
TPM__ENC1,24,0,0.24
TPM__CHMP3,24,0,0.24
TPM__KDELR2,24,0,0.24
TPM__COL18A1,23,1,0.23
TPM__LARP6,23,0,0.23
METH__ITGB7,23,0,0.23
TPM__PLAT,23,3,0.23
TPM__TWSG1,23,2,0.23
TPM__CTSB,23,0,0.23
TPM__PSTPIP1,23,0,0.23
TPM__ITGB1,22,0,0.22
TPM__TGFA,22,0,0.22
TPM__LGALS3BP,22,6,0.22
METH__ZNF462,22,0,0.22
TPM__MAP4K1,22,0,0.22
METH__PROCA1,22,0,0.22
TPM__PLXNB3,21,0,0.21
METH__FAM129C,21,0,0.21
TPM__TM4SF1,21,0,0.21
TPM__SERPINE2,20,0,0.2
TPM__RILPL1,20,0,0.2
TPM__RASSF8,20,1,0.2
TPM__ARHGEF28,20,1,0.2
TPM__SERPINE1,20,0,0.2
TPM__ZNF462,20,0,0.2
TPM__TJP1,20,0,0.2
METH__SOAT2,20,0,0.2
TPM__LHFPL2,20,1,0.2
METH__DOK2,20,0,0.2
TPM__RHOC,19,0,0.19
TPM__GPRC5A,19,1,0.19
TPM__ARF4,19,1,0.19
TPM__GLIS3,19,5,0.19
TPM__PPP1R14B-AS1,19,0,0.19
TPM__CBFA2T3,19,0,0.19
TPM__BDNF,19,2,0.19
TPM__SNX21,19,0,0.19
TPM__NT5E,18,0,0.18
TPM__ITPRIPL2,18,1,0.18
TPM__PLS3,18,0,0.18
TPM__MAMLD1,18,3,0.18
TPM__PAM,18,1,0.18
TPM__MYB,18,0,0.18
TPM__TIMP2,18,0,0.18
TPM__CD151,18,0,0.18
TPM__KDELR3,18,0,0.18
TPM__HSPG2,18,1,0.18
TPM__ALDH1A3,17,0,0.17
METH__PRIC285,17,0,0.17
TPM__TGFB1I1,17,0,0.17
