feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue
TPM__FKBP5,97,47,0.97,0.11999999731779099,-0.39,0.09,True,0.992
TPM__FN1,96,46,0.96,0.20999999344348907,0.49,0.15,True,0.832
TPM__SLC2A1,91,41,0.91,0.14000000059604645,0.39,0.08,False,0.002
TPM__BCL2L1,90,40,0.9,0.11999999731779099,0.34,0.11,False,0.0
TPM__MGLL,85,35,0.85,0.12999999523162842,0.37,0.09,False,0.0
TPM__VCAN,82,32,0.82,0.11999999731779099,0.35,0.07,False,0.0
TPM__RAI14,81,31,0.81,0.1599999964237213,0.43,0.16,False,0.0
TPM__RASAL2-AS1,81,31,0.81,0.17000000178813934,0.44,0.15,False,0.0
TPM__ALCAM,80,30,0.8,0.14000000059604645,0.4,0.11,False,0.0
TPM__HRCT1,80,30,0.8,0.11999999731779099,0.46,0.19,False,0.0
TPM__EXT1,78,28,0.78,0.15000000596046448,0.4,0.15,False,0.0
TPM__RBPMS-AS1,76,26,0.76,0.14000000059604645,0.45,0.14,False,0.0
TPM__PVR,75,25,0.75,0.14000000059604645,0.41,0.16,False,0.0
METH__MAP1LC3B2,75,25,0.75,0.12999999523162842,0.31,0.12,False,0.0
TPM__ITGB3,73,23,0.73,0.12999999523162842,0.35,0.11,False,0.0
TPM__FRAT2,72,22,0.72,0.12999999523162842,-0.37,0.13,False,0.0
TPM__MIR100HG,72,22,0.72,0.1599999964237213,0.46,0.14,False,0.0
TPM__NMT2,72,22,0.72,0.12999999523162842,0.36,0.05,False,0.0
TPM__COL8A1,71,21,0.71,0.1899999976158142,0.47,0.18,False,0.0
TPM__KIF21B,70,20,0.7,0.15000000596046448,-0.37,0.12,False,0.0
TPM__ATOSB,68,19,0.68,0.14000000059604645,0.41,0.12,False,0.0
TPM__TCEAL3,68,18,0.68,0.11999999731779099,0.35,0.11,False,0.0
TPM__CAPN2,67,17,0.67,0.15000000596046448,0.45,0.14,False,0.0
TPM__AGAP2,66,18,0.66,0.17000000178813934,-0.4,0.09,False,0.0
TPM__HTRA1,64,14,0.64,0.11999999731779099,0.39,0.12,False,0.0
TPM__CTSL,64,15,0.64,0.11999999731779099,0.37,0.1,False,0.0
TPM__IL12RB1,63,14,0.63,0.11999999731779099,-0.18,0.16,False,0.0
METH__CDH17,63,13,0.63,0.12999999523162842,0.38,0.09,False,0.0
TPM__CCND1,61,13,0.61,0.1599999964237213,0.39,0.11,False,0.0
TPM__ABL2,61,12,0.61,0.14000000059604645,0.4,0.08,False,0.0
TPM__SUCLG2-DT,61,12,0.61,0.14000000059604645,0.39,0.12,False,0.0
TPM__PYGB,60,10,0.6,0.14000000059604645,0.43,0.15,False,0.0
TPM__CARD10,57,9,0.57,0.14000000059604645,0.36,0.11,False,0.002
TPM__OSMR,57,10,0.57,0.12999999523162842,0.37,0.13,False,0.0
TPM__TMEM171,54,6,0.54,0.12999999523162842,0.42,0.14,True,0.181
