feature,Selection count,Pair count,CPSS Score
METH__STRAP,100,50,1.0
METH__MPHOSPH9,99,49,0.99
MUT__KRAS,92,42,0.92
CNV__FOXA1,92,42,0.92
CNV__CDH10,92,42,0.92
METH__PTPN21,87,37,0.87
CNV__BCL9L,87,37,0.87
CNV__CCDC6,87,37,0.87
CNV__PRF1,84,34,0.84
CNV__KCNJ5,84,34,0.84
CNV__EGR2,83,33,0.83
METH__KLF4,83,34,0.83
CNV__CBL,81,31,0.81
METH__MIR1292,81,32,0.81
CNV__ARHGEF12,81,31,0.81
CNV__AJUBA,81,32,0.81
CNV__POU2AF1,80,31,0.8
CNV__FLI1,79,30,0.79
CNV__RET,78,28,0.78
CNV__TET1,78,28,0.78
CNV__KTN1,78,30,0.78
METH__RASA2,78,28,0.78
METH__MIR320A,77,27,0.77
CNV__NCOA4,74,27,0.74
METH__GPR108,74,26,0.74
CNV__KAT6B,72,24,0.72
CNV__SIX1,69,22,0.69
MUT__KMT2D,69,21,0.69
CNV__PTEN,69,21,0.69
CNV__PAFAH1B2,67,19,0.67
CNV__PDGFB,65,19,0.65
METH__FOXO3,63,13,0.63
METH__NAPB,61,11,0.61
METH__SNORD68,61,19,0.61
CNV__INO80,60,16,0.6
CNV__ARHGAP5,60,19,0.6
METH__RPL13,60,13,0.6
METH__PCCA,58,15,0.58
CNV__NUTM1,56,11,0.56
CNV__FN1,56,10,0.56
METH__FASN,55,12,0.55
CNV__ASXL2,55,16,0.55
CNV__LCK,54,13,0.54
CNV__PRDM2,54,15,0.54
CNV__ERBB4,53,14,0.53
TPM__RNA5SP203,53,11,0.53
CNV__PEG3,52,13,0.52
CNV__MAP2,52,12,0.52
CNV__SMAD4,52,13,0.52
CNV__CCNE1,51,9,0.51
CNV__BIRC6,50,12,0.5
CNV__TFG,50,9,0.5
METH__TADA2A,49,8,0.49
MUT__NFE2L2,49,7,0.49
MUT__NRAS,49,6,0.49
MUT__CASP8,49,4,0.49
CNV__BUB1B,49,7,0.49
CNV__MYCN,49,10,0.49
METH__USP12,49,12,0.49
CNV__B2M,48,11,0.48
METH__C1orf135,47,9,0.47
CNV__LZTR1,47,14,0.47
CNV__TAL2,46,11,0.46
CNV__CNBP,46,9,0.46
CNV__GATA2,45,6,0.45
CNV__SMARCB1,45,9,0.45
CNV__KNL1,44,6,0.44
CNV__DGCR8,44,7,0.44
CNV__SPEN,44,5,0.44
CNV__CBLB,44,12,0.44
CNV__FOXL2,44,7,0.44
METH__EPN2,43,6,0.43
CNV__USP8,43,8,0.43
CNV__FANCC,42,7,0.42
METH__CNOT1,42,9,0.42
METH__C10orf114,42,5,0.42
CNV__MRTFA,42,4,0.42
CNV__TOP2A,41,8,0.41
CNV__CLTCL1,40,9,0.4
CNV__RPS3A,40,3,0.4
CNV__PIK3CB,40,5,0.4
CNV__SUSD2,39,4,0.39
CNV__QKI,39,8,0.39
CNV__NEFH,39,6,0.39
CNV__RPN1,38,5,0.38
MUT__NOTCH1,38,1,0.38
CNV__MYO5A,37,6,0.37
METH__CRELD1,36,4,0.36
CNV__XPA,36,7,0.36
CNV__AKT3,36,6,0.36
CNV__GNAQ,36,6,0.36
METH__RNMT,35,0,0.35
METH__TXNDC17,35,3,0.35
CNV__FOXO3,35,6,0.35
MUT__BRAF,35,4,0.35
CNV__EWSR1,35,4,0.35
CNV__KLF4,34,5,0.34
CNV__FAT4,34,6,0.34
CNV__PAX3,33,5,0.33
CNV__EFTUD2,33,3,0.33
CNV__WNK2,33,7,0.33
METH__USP9X,32,1,0.32
CNV__ARID1A,32,3,0.32
CNV__IL2,32,1,0.32
METH__CCDC115,30,1,0.3
CNV__MCM3AP,30,5,0.3
CNV__ZNF148,30,2,0.3
CNV__ERBB2,30,0,0.3
CNV__DDB2,30,3,0.3
CNV__IKZF3,29,3,0.29
METH__AIDA,29,3,0.29
CNV__SFPQ,29,3,0.29
CNV__DCC,29,3,0.29
CNV__ENPEP,29,3,0.29
CNV__RAD51C,28,3,0.28
CNV__SDHB,28,2,0.28
METH__RPL35A,28,1,0.28
CNV__MPL,28,4,0.28
CNV__EPHA2,28,2,0.28
CNV__STK11,28,3,0.28
CNV__TLL1,28,3,0.28
CNV__PPM1D,28,5,0.28
CNV__SETBP1,28,3,0.28
CNV__PTCH1,28,3,0.28
CNV__SMAD2,28,5,0.28
CNV__ROS1,28,3,0.28
METH__COQ10A,27,3,0.27
METH__MIR484,27,3,0.27
METH__CDNF,27,2,0.27
CNV__MAPK1,27,3,0.27
CNV__RARA,26,2,0.26
METH__PLK4,26,4,0.26
METH__FAM114A2,26,1,0.26
CNV__ASPSCR1,25,3,0.25
CNV__ARID1B,25,3,0.25
CNV__SOS1,25,1,0.25
CNV__DDX5,25,4,0.25
CNV__SYK,25,1,0.25
CNV__RRAGC,25,3,0.25
CNV__PTPRK,24,3,0.24
CNV__PRDM1,24,4,0.24
CNV__MAP2K2,24,0,0.24
CNV__TNFAIP3,24,2,0.24
CNV__ALK,23,1,0.23
CNV__EML4,23,3,0.23
CNV__LYL1,23,1,0.23
METH__MIR1915,23,2,0.23
MUT__NF1,23,1,0.23
CNV__IFNAR1,23,1,0.23
CNV__CALR,23,3,0.23
CNV__SUZ12,22,2,0.22
CNV__SMAD3,22,3,0.22
CNV__DAZAP1,22,1,0.22
METH__DHX8,22,2,0.22
MUT__SMAD4,22,2,0.22
CNV__FEV,22,3,0.22
METH__DCUN1D5,22,1,0.22
CNV__SGK1,22,3,0.22
CNV__AFF1,22,2,0.22
CNV__POLQ,21,0,0.21
METH__WIPI2,21,2,0.21
METH__NAA15,21,1,0.21
METH__TTC8,21,0,0.21
CNV__DNMT3A,21,0,0.21
CNV__OLIG2,21,1,0.21
CNV__RUNX1,21,2,0.21
CNV__BCLAF1,21,0,0.21
CNV__RSPO3,21,2,0.21
CNV__FBXW7,21,1,0.21
CNV__EZR,21,2,0.21
CNV__CDKN2C,20,2,0.2
CNV__IFNGR1,20,2,0.2
METH__MASTL,20,2,0.2
MUT__KEAP1,20,0,0.2
CNV__EPAS1,20,2,0.2
METH__ATG9A,19,0,0.19
CNV__ZBTB20,19,3,0.19
CNV__BLM,19,2,0.19
METH__C19orf20,18,1,0.18
MUT__MLH1,18,0,0.18
CNV__MAP2K7,18,2,0.18
MUT__PBRM1,18,1,0.18
METH__PPID,18,0,0.18
CNV__H3-3B,18,1,0.18
CNV__DCTN1,17,2,0.17
CNV__COL1A1,17,2,0.17
METH__RNGTT,17,0,0.17
CNV__CSF3R,17,0,0.17
CNV__MAP2K1,17,2,0.17
CNV__NF1,17,1,0.17
CNV__STRN,17,2,0.17
CNV__RAD51D,17,1,0.17
CNV__TRAF7,17,2,0.17
CNV__RBFOX1,17,0,0.17
CNV__RGL3,17,1,0.17
METH__ATP5G1,16,1,0.16
CNV__CLTC,16,3,0.16
CNV__POLE,16,2,0.16
METH__CNOT8,16,0,0.16
METH__ARHGAP1,16,1,0.16
CNV__RNF213,16,0,0.16
METH__ZNF778,16,1,0.16
CNV__TPM4,16,0,0.16
METH__COX6B1,16,0,0.16
CNV__PCBP1,16,0,0.16
CNV__TET2,16,1,0.16
MUT__CREBBP,16,0,0.16
CNV__HNF1A,15,0,0.15
CNV__TFAP4,15,1,0.15
CNV__MSI2,15,1,0.15
CNV__PTPN11,15,0,0.15
CNV__WDCP,15,1,0.15
CNV__TMPRSS2,15,2,0.15
CNV__SIN3A,15,1,0.15
METH__JUND,15,2,0.15
CNV__CREBBP,15,0,0.15
CNV__DNM2,15,1,0.15
CNV__EPHA7,14,1,0.14
CNV__CCR7,14,1,0.14
CNV__KEAP1,14,1,0.14
CNV__SEPTIN9,14,1,0.14
CNV__TSC2,14,1,0.14
CNV__CANT1,14,2,0.14
CNV__GOPC,14,0,0.14
CNV__HTRA2,14,0,0.14
MUT__ARID2,14,0,0.14
METH__UPF1,14,0,0.14
METH__LETM2,14,0,0.14
CNV__SMARCA4,14,1,0.14
CNV__MLLT6,14,0,0.14
CNV__HMGA2,13,2,0.13
CNV__FES,13,1,0.13
CNV__BCR,13,0,0.13
METH__KLHL22,13,2,0.13
METH__TATDN1,13,0,0.13
MUT__RPL22,13,0,0.13
CNV__AFF3,13,0,0.13
METH__CBLB,12,0,0.12
METH__SMG7,12,0,0.12
CNV__SPOP,12,1,0.12
METH__AZI2,12,0,0.12
CNV__ATF1,12,0,0.12
CNV__STAT3,12,0,0.12
CNV__HLF,12,1,0.12
CNV__SH3GL1,12,0,0.12
CNV__TBX3,12,0,0.12
CNV__MSH6,12,0,0.12
METH__C18orf19,12,1,0.12
CNV__SRSF2,12,1,0.12
CNV__LEF1,12,1,0.12
CNV__CDK12,12,0,0.12
METH__FBXO15,11,0,0.11
METH__HSF2,11,1,0.11
CNV__KMT2D,11,0,0.11
CNV__FANCL,11,0,0.11
CNV__ETV4,11,0,0.11
METH__TDP1,11,1,0.11
CNV__BCL7A,11,0,0.11
CNV__MUTYH,11,2,0.11
CNV__NCOA1,11,0,0.11
METH__CTCF,11,0,0.11
