feature,Selection count,Pair count,CPSS Score
TPM__GMIP,97,47,0.97
TPM__PDCD6IP-DT,97,47,0.97
METH__MIR150,95,45,0.95
TPM__SNX21,94,44,0.94
TPM__PSTPIP1,91,41,0.91
METH__MIR1284,88,38,0.88
METH__IBTK,85,35,0.85
TPM__SH3BP4,84,34,0.84
METH__TCF3,84,34,0.84
TPM__ELMO1,83,33,0.83
METH__PON2,81,31,0.81
TPM__APLP2,80,30,0.8
TPM__NGEF,77,27,0.77
TPM__PTGR1,75,25,0.75
METH__PLA2G16,75,25,0.75
TPM__TRNP1,73,23,0.73
TPM__DDN,67,18,0.67
METH__CCDC88B,67,20,0.67
TPM__BCL11A,66,16,0.66
METH__MAGI1,66,17,0.66
METH__SPIRE2,65,17,0.65
METH__C15orf38,62,13,0.62
TPM__ARHGAP9,62,13,0.62
TPM__ALDH3B1,62,14,0.62
METH__WWTR1,60,10,0.6
TPM__WFS1,60,11,0.6
METH__ZNF214,60,12,0.6
TPM__TTC12,60,12,0.6
TPM__INKA1,58,11,0.58
METH__MGAT1,58,10,0.58
METH__PDIA5,58,13,0.58
TPM__AGRN,56,9,0.56
METH__MIR765,56,10,0.56
TPM__CTSA,56,8,0.56
METH__S100A13,54,9,0.54
METH__SPAG9,53,9,0.53
TPM__PVR,53,8,0.53
TPM__IL13RA1,53,9,0.53
TPM__BMS1P23,53,8,0.53
TPM__TRAF3IP3,52,8,0.52
TPM__NCEH1,52,6,0.52
METH__NCRNA00111,52,7,0.52
TPM__EGFR,50,5,0.5
METH__PDGFC,50,3,0.5
TPM__CUEDC1,49,4,0.49
TPM__DEPDC5,49,5,0.49
METH__NLRC3,48,6,0.48
METH__ABHD10,47,5,0.47
TPM__PHLDB1,47,4,0.47
TPM__PLS3,47,3,0.47
TPM__ZBED4,45,4,0.45
METH__ITGA2,44,3,0.44
METH__CEBPE,43,0,0.43
TPM__GULP1,42,3,0.42
METH__CSNK1E,41,2,0.41
TPM__THSD4,41,1,0.41
METH__C16orf54,41,1,0.41
TPM__CORO1A-AS1,41,2,0.41
TPM__KRT8P3,40,3,0.4
TPM__ARHGEF6,40,1,0.4
METH__ERBB2,39,5,0.39
METH__GPR39,39,0,0.39
TPM__TWF1,39,6,0.39
METH__OSMR,38,1,0.38
TPM__RASAL2,38,2,0.38
TPM__HMBOX1,38,1,0.38
METH__PTPN14,37,0,0.37
TPM__ASPH,37,1,0.37
TPM__SEPTIN1,36,0,0.36
TPM__IL17RC,36,3,0.36
TPM__BCAR3,36,2,0.36
TPM__AHNAK2,36,2,0.36
METH__PCDP1,35,0,0.35
METH__RHEB,35,0,0.35
METH__FAM196B,35,1,0.35
TPM__MLPH,35,1,0.35
TPM__CCND1,35,0,0.35
METH__MOSC2,34,2,0.34
TPM__GRAMD2B,33,1,0.33
METH__RINL,33,0,0.33
TPM__RAPH1,32,1,0.32
TPM__NIBAN2,32,0,0.32
METH__RNF13,32,2,0.32
TPM__ARHGAP29,32,1,0.32
TPM__PPIC,32,0,0.32
TPM__IQSEC2,32,0,0.32
TPM__KDM2B,32,0,0.32
TPM__EAF2,32,1,0.32
TPM__ITGAV,31,1,0.31
METH__PARVA,31,0,0.31
TPM__CTSL,31,0,0.31
TPM__TMEM51,31,0,0.31
TPM__CTNNA1,30,0,0.3
TPM__PXN,30,0,0.3
METH__MIR574,30,0,0.3
METH__LTC4S,30,0,0.3
TPM__PPP1R26,30,0,0.3
METH__PLEKHA6,30,2,0.3
TPM__SEPTIN10,30,0,0.3
METH__BOK,29,1,0.29
TPM__ABCC3,29,1,0.29
METH__KITLG,29,1,0.29
METH__FCHO2,29,1,0.29
TPM__LTBR,29,0,0.29
METH__GNPNAT1,29,3,0.29
TPM__KCNAB2,29,7,0.29
TPM__MYCBP2,28,1,0.28
METH__BZRAP1,28,0,0.28
METH__YOD1,28,2,0.28
TPM__CARMIL2,28,0,0.28
METH__PRKAG1,28,0,0.28
TPM__AKNA,28,2,0.28
TPM__TBC1D10C,27,0,0.27
TPM__TCF3,27,0,0.27
TPM__CAP2,27,0,0.27
TPM__GPR39,27,2,0.27
TPM__TUFT1,27,0,0.27
METH__PTP4A1,27,0,0.27
TPM__SGMS2,26,1,0.26
TPM__SUMF1,26,4,0.26
TPM__KIF21B,26,1,0.26
TPM__IER3,26,0,0.26
TPM__STAC3,26,1,0.26
TPM__TRG-AS1,26,1,0.26
METH__ZNF579,26,1,0.26
METH__CSNK1G3,25,0,0.25
TPM__FKBP9,25,0,0.25
METH__MIR21,24,2,0.24
METH__LOC144571,24,2,0.24
TPM__LAPTM4A,24,1,0.24
TPM__ITGA4,24,0,0.24
TPM__UACA,24,1,0.24
TPM__PLK2,23,0,0.23
TPM__SPR,23,1,0.23
METH__LOC148709,23,0,0.23
METH__AFF4,23,2,0.23
TPM__SH2D3C,23,0,0.23
TPM__PPP1R14B-AS1,23,1,0.23
TPM__ITPRIPL1,23,7,0.23
METH__PER3,23,0,0.23
METH__SASH1,23,0,0.23
TPM__NQO1,22,1,0.22
METH__FUCA2,22,0,0.22
TPM__SHROOM1,22,7,0.22
