feature,Selection count,Pair count,CPSS Score
METH__SPR,100,50,1.0
METH__LRP6,100,50,1.0
METH__FAM114A1,100,50,1.0
METH__LAMB2,100,50,1.0
METH__S100A1,100,50,1.0
METH__MIR574,100,50,1.0
METH__CCM2,100,50,1.0
TPM__ARHGAP15,100,50,1.0
METH__PTPN14,100,50,1.0
TPM__BCAR1,100,50,1.0
METH__THBS1,100,50,1.0
METH__ZNF697,100,50,1.0
METH__RHOC,100,50,1.0
TPM__KRT18,100,50,1.0
METH__PCGF2,100,50,1.0
METH__COTL1,100,50,1.0
TPM__TM4SF1,100,50,1.0
TPM__RASGRP2,100,50,1.0
TPM__TGFBI,100,50,1.0
TPM__RCSD1,100,50,1.0
TPM__MIR142HG,100,50,1.0
TPM__CD151,100,50,1.0
METH__INTU,99,49,0.99
METH__SPAG9,99,49,0.99
METH__LRIG3,99,49,0.99
METH__ABCD3,98,48,0.98
METH__RAB13,97,47,0.97
METH__TCEANC,97,47,0.97
MUT__KRAS,95,45,0.95
METH__C9orf150,95,45,0.95
METH__GPX4,93,43,0.93
METH__RGMB,92,42,0.92
METH__AP1B1,92,42,0.92
METH__ARHGEF12,91,41,0.91
TPM__RPL29P19,91,41,0.91
METH__GABARAPL1,90,40,0.9
METH__TPX2,88,38,0.88
METH__BIVM,86,36,0.86
METH__ARHGEF10,85,35,0.85
METH__SNX3,83,35,0.83
TPM__LINC01194,83,33,0.83
CNV__ARHGAP5,81,31,0.81
CNV__PDGFRB,76,28,0.76
METH__SLC19A2,74,27,0.74
METH__KDELC1,73,24,0.73
METH__PCCA,69,20,0.69
METH__RAPH1,69,23,0.69
CNV__AJUBA,68,20,0.68
METH__ARMC10,67,19,0.67
CNV__CD74,67,21,0.67
METH__HMGCR,67,23,0.67
METH__SS18,66,21,0.66
CNV__NSD1,64,18,0.64
METH__PPAPDC1B,62,16,0.62
MUT__RB1,60,15,0.6
CNV__CCNB1IP1,60,15,0.6
METH__NBPF1,60,18,0.6
METH__ERCC1,59,15,0.59
METH__DDX50,57,14,0.57
CNV__ARHGAP26,56,16,0.56
CNV__NXF1,55,11,0.55
CNV__UBE2D2,54,13,0.54
METH__SIAH1,53,14,0.53
METH__ZNF503,52,12,0.52
CNV__TCIRG1,51,12,0.51
CNV__SDHAF2,51,11,0.51
CNV__TSHR,50,12,0.5
CNV__CRNKL1,50,10,0.5
METH__AGPHD1,49,10,0.49
METH__EFNA5,49,10,0.49
METH__POP4,46,5,0.46
CNV__MECOM,46,11,0.46
CNV__AXIN1,45,5,0.45
CNV__RAD51B,44,9,0.44
METH__SLC38A6,44,4,0.44
TPM__RNU1-91P,44,12,0.44
CNV__GPHN,43,6,0.43
CNV__ZFP36L1,43,6,0.43
METH__C7orf70,40,4,0.4
CNV__SMARCB1,40,6,0.4
METH__C2orf64,40,6,0.4
CNV__EML4,39,6,0.39
CNV__XPO1,39,3,0.39
METH__CNOT1,38,5,0.38
CNV__TGFBR2,37,6,0.37
CNV__TCF4,35,6,0.35
CNV__FANCG,35,8,0.35
METH__RPS6KA4,34,4,0.34
TPM__RNVU1-26,33,3,0.33
CNV__PBRM1,33,3,0.33
METH__GORASP1,33,5,0.33
METH__CAPN10,32,4,0.32
CNV__RAF1,32,3,0.32
CNV__DCC,32,4,0.32
CNV__NF2,32,4,0.32
METH__GTF2H5,32,7,0.32
METH__MFAP3,32,7,0.32
CNV__FBN2,31,4,0.31
METH__MAPRE3,31,5,0.31
CNV__GMPS,30,1,0.3
MUT__LRP1B,30,1,0.3
METH__POLR2G,30,4,0.3
CNV__MLF1,29,7,0.29
CNV__MDM2,29,5,0.29
CNV__SOS1,29,6,0.29
MUT__ARID1A,29,3,0.29
CNV__SATB1,29,4,0.29
CNV__EWSR1,28,2,0.28
CNV__CARS1,28,1,0.28
METH__DCAF13,28,0,0.28
METH__USP53,28,4,0.28
CNV__ABI1,28,2,0.28
CNV__ZNRF3,27,4,0.27
CNV__PRKCD,27,1,0.27
METH__SKI,27,1,0.27
CNV__NEFH,26,1,0.26
CNV__FANCA,26,5,0.26
CNV__KLF6,26,4,0.26
CNV__MLLT10,26,2,0.26
TPM__RNA5SP323,26,2,0.26
CNV__DDB2,26,4,0.26
CNV__XPC,26,3,0.26
CNV__WWTR1,25,3,0.25
TPM__SNORA16B,25,2,0.25
CNV__MYH9,25,0,0.25
CNV__CLTCL1,25,0,0.25
METH__TMEM44,24,1,0.24
CNV__RBFOX2,23,2,0.23
CNV__GATA3,23,1,0.23
METH__ERI2,23,4,0.23
CNV__REL,23,2,0.23
METH__PEX11B,23,1,0.23
CNV__SH2B3,23,0,0.23
METH__GNRHR2,23,3,0.23
CNV__PTEN,23,0,0.23
CNV__FGD5,23,0,0.23
CNV__KAT6B,22,3,0.22
CNV__DGCR8,22,2,0.22
CNV__MALT1,22,3,0.22
CNV__SFMBT2,21,2,0.21
CNV__BCL2,21,2,0.21
METH__RNFT1,21,0,0.21
CNV__ALK,21,2,0.21
CNV__PPARG,20,2,0.2
CNV__KDSR,20,3,0.2
CNV__NRP1,20,1,0.2
CNV__MYO5A,20,1,0.2
CNV__USP44,20,1,0.2
CNV__LZTR1,19,0,0.19
CNV__FANCD2,19,0,0.19
CNV__FBLN1,19,0,0.19
METH__TARS,19,2,0.19
CNV__TET1,19,1,0.19
METH__PPPDE2,19,0,0.19
METH__RPL23AP7,18,0,0.18
CNV__MRTFA,18,1,0.18
METH__CWC15,18,2,0.18
METH__LOC81691,18,0,0.18
CNV__ATG7,18,1,0.18
METH__UNC50,18,1,0.18
CNV__NOTCH2,18,1,0.18
CNV__USP8,17,1,0.17
CNV__CRTC3,17,0,0.17
CNV__MN1,17,0,0.17
CNV__BCR,17,0,0.17
CNV__PML,17,0,0.17
METH__RASA2,17,0,0.17
CNV__SIN3A,16,2,0.16
CNV__MAPK1,16,0,0.16
CNV__TAL1,16,0,0.16
CNV__HMGA2,16,2,0.16
CNV__RBM15,16,1,0.16
CNV__PDGFB,16,0,0.16
MUT__EP300,16,0,0.16
CNV__AKT2,15,1,0.15
CNV__POLQ,15,0,0.15
CNV__TLX1,15,0,0.15
CNV__VHL,15,0,0.15
CNV__ZEB1,15,1,0.15
CNV__ZNF148,14,2,0.14
CNV__RASA2,14,0,0.14
CNV__PATZ1,14,1,0.14
CNV__SUSD2,14,2,0.14
MUT__NF2,14,0,0.14
CNV__BMPR2,14,0,0.14
CNV__PRF1,14,2,0.14
CNV__FHIT,14,0,0.14
CNV__WT1,13,0,0.13
CNV__CBLC,13,0,0.13
CNV__IDH2,13,1,0.13
METH__C15orf24,13,0,0.13
CNV__CCDC6,12,1,0.12
METH__LOC642846,12,0,0.12
MUT__SDHA,12,0,0.12
CNV__RET,12,1,0.12
METH__RABL2A,12,1,0.12
CNV__EP300,12,0,0.12
CNV__MAP2K1,12,1,0.12
CNV__U2AF2,12,1,0.12
CNV__STIL,12,0,0.12
METH__RNASEN,11,1,0.11
CNV__CLIP1,11,1,0.11
MUT__PTEN,11,0,0.11
CNV__CSF3R,11,0,0.11
CNV__KIF5B,11,1,0.11
METH__HIF1AN,11,1,0.11
MUT__PBRM1,11,0,0.11
CNV__CIC,10,0,0.1
METH__JUN,10,0,0.1
CNV__SMAD3,10,1,0.1
CNV__IL21R,10,0,0.1
CNV__PIK3CB,10,0,0.1
CNV__SS18,10,0,0.1
CNV__BTG1,10,0,0.1
CNV__SRGAP3,10,0,0.1
CNV__TBX3,9,0,0.09
CNV__PTPN11,9,1,0.09
CNV__RRAGC,9,2,0.09
CNV__NCOA4,9,1,0.09
