feature,Selection count,Pair count,CPSS Score
METH__CDKN2D,100,50,1.0
METH__EVL,100,50,1.0
TPM__NCKAP1L,100,50,1.0
METH__TMEM51,100,50,1.0
METH__PPIC,100,50,1.0
TPM__SEPTIN10,100,50,1.0
METH__GPAA1,100,50,1.0
TPM__FAM78A,100,50,1.0
TPM__ARHGAP15,100,50,1.0
METH__TEAD4,100,50,1.0
TPM__PIK3CG,100,50,1.0
TPM__MIR142HG,100,50,1.0
TPM__LINP1,100,50,1.0
TPM__PPP1R16B,100,50,1.0
METH__GHRLOS,100,50,1.0
METH__DSTN,100,50,1.0
METH__GPX4,100,50,1.0
METH__CCM2,100,50,1.0
METH__CEBPD,100,50,1.0
METH__TERF1,100,50,1.0
TPM__CD53,100,50,1.0
METH__HSPC159,100,50,1.0
TPM__IKZF1,100,50,1.0
METH__ZNF503,100,50,1.0
METH__RASA2,99,49,0.99
METH__ZNF498,96,46,0.96
METH__C14orf166,96,46,0.96
METH__MIR574,95,45,0.95
METH__RGMB,94,44,0.94
METH__NRP1,94,44,0.94
METH__KLF4,93,43,0.93
TPM__MIR3648-2,86,38,0.86
METH__TPX2,86,37,0.86
METH__C10orf114,83,33,0.83
METH__FMNL2,83,33,0.83
METH__PPAPDC1B,80,32,0.8
METH__RAPH1,77,28,0.77
METH__SNORD41,73,26,0.73
METH__SOCS4,71,23,0.71
MUT__ASXL1,69,23,0.69
METH__MGC16384,68,20,0.68
METH__KDM4D,68,19,0.68
CNV__HEY1,63,23,0.63
METH__WDHD1,62,14,0.62
METH__CCT6P1,62,17,0.62
TPM__RNVU1-25,61,14,0.61
METH__C7orf70,60,15,0.6
CNV__NCOA2,58,14,0.58
METH__UAP1,58,16,0.58
CNV__NPEPPS,58,16,0.58
METH__TMEM150A,57,16,0.57
CNV__TOP2A,55,11,0.55
CNV__TCEA1,54,14,0.54
METH__PPP2R5B,54,10,0.54
CNV__FOXA1,53,12,0.53
CNV__MECOM,49,8,0.49
CNV__NFIB,49,9,0.49
METH__YIPF3,48,8,0.48
CNV__ARHGAP5,47,7,0.47
CNV__CHCHD7,46,8,0.46
