feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue,threshold_type,threshold_value,above_threshold
METH__ARFGAP1,100,50,1.0,0.019999999552965164,-0.13,0.19,True,1.0,unimodal,0.7,True
TPM__LINC03046,100,50,1.0,0.009999999776482582,0.08,0.15,True,1.0,unimodal,0.7,True
TPM__KRT8P45,100,50,1.0,0.03999999910593033,0.21,0.17,True,1.0,unimodal,0.7,True
METH__SERPINB3,100,50,1.0,0.0,-0.01,0.19,True,1.0,unimodal,0.7,True
METH__DYSFIP1,100,50,1.0,0.019999999552965164,-0.01,0.16,True,1.0,unimodal,0.7,True
METH__ARHGDIB,100,50,1.0,0.009999999776482582,0.06,0.15,True,1.0,unimodal,0.7,True
METH__PTPN23,100,50,1.0,0.029999999329447746,-0.18,0.15,True,1.0,unimodal,0.7,True
METH__RAE1,95,45,0.95,0.0,-0.01,0.15,True,0.458,unimodal,0.7,True
CNV__TERT,91,41,0.91,0.009999999776482582,0.14,0.16,False,0.002,worst_case,0.8897435897435897,True
TPM__TMSB4XP1,91,41,0.91,0.0,-0.0,0.16,False,0.002,worst_case,0.8897435897435897,True
TPM__SNORA7B,90,40,0.9,0.0,-0.03,0.16,False,0.0,worst_case,0.8897435897435897,True
CNV__FBLN1,90,40,0.9,0.0,0.02,0.15,False,0.0,worst_case,0.8897435897435897,True
