feature,Selection count,Pair count,CPSS Score
TPM__KRT18,100,50,1.0
TPM__THBS1-IT1,100,50,1.0
TPM__PARVA,100,50,1.0
TPM__TNFRSF12A,100,50,1.0
TPM__GPC1,100,50,1.0
TPM__GIPC1,100,50,1.0
TPM__PRKCB,100,50,1.0
METH__THBS1,100,50,1.0
METH__TMEM149,100,50,1.0
TPM__PIK3CG,100,50,1.0
METH__COG5,100,50,1.0
TPM__SDC4,100,50,1.0
TPM__LAMA5,100,50,1.0
TPM__LINC01836,100,50,1.0
TPM__AMOTL2,100,50,1.0
METH__MIR574,100,50,1.0
TPM__CD151,100,50,1.0
TPM__PPIC,100,50,1.0
TPM__TM4SF1-AS1,100,50,1.0
TPM__BCAM,100,50,1.0
METH__C4orf12,100,50,1.0
TPM__LINC00511,100,50,1.0
TPM__MYOF,100,50,1.0
METH__DSTN,100,50,1.0
TPM__NCKAP1L,100,50,1.0
TPM__PPP1R14B-AS1,100,50,1.0
TPM__IL13RA1,100,50,1.0
METH__ARHGAP5,99,49,0.99
METH__PTPN14,99,49,0.99
METH__CD276,99,49,0.99
METH__TASP1,98,48,0.98
METH__COTL1,97,47,0.97
METH__KLF4,96,46,0.96
METH__TMEM49,96,46,0.96
METH__CHCHD4,95,45,0.95
METH__PPIC,95,45,0.95
METH__CYFIP1,95,45,0.95
METH__LRRC49,95,45,0.95
METH__ARHGEF1,94,44,0.94
TPM__MIR200CHG,93,43,0.93
METH__KIAA1715,92,42,0.92
TPM__SLC7A5P1,92,42,0.92
METH__ITGB8,92,42,0.92
METH__HSPC159,92,43,0.92
METH__ITPKC,90,40,0.9
METH__C9orf150,90,40,0.9
METH__TMEM51,89,39,0.89
METH__ZER1,89,39,0.89
METH__PTPRK,87,37,0.87
METH__LRIG3,86,37,0.86
METH__PCGF2,85,36,0.85
METH__SPAG9,84,34,0.84
TPM__RPL29P19,82,34,0.82
METH__AP1B1,81,33,0.81
METH__SNX3,78,30,0.78
METH__FHOD3,78,29,0.78
CNV__COL2A1,74,24,0.74
METH__TCEANC,72,28,0.72
CNV__NIPBL,71,24,0.71
METH__ZNF697,71,23,0.71
METH__WBSCR22,70,26,0.7
METH__EFNA5,67,19,0.67
METH__C14orf128,67,21,0.67
METH__CAPN10,62,16,0.62
CNV__SIX1,61,16,0.61
CNV__TCIRG1,60,15,0.6
METH__SKI,58,13,0.58
METH__CDC42EP4,57,16,0.57
TPM__SNORA80B,57,13,0.57
CNV__HIF1A,57,13,0.57
METH__SS18,57,15,0.57
CNV__MAP2K4,54,14,0.54
CNV__RABEP1,54,12,0.54
CNV__TRIP11,53,12,0.53
TPM__SNORA15,53,13,0.53
CNV__GOLGA5,53,9,0.53
CNV__NAB2,51,10,0.51
CNV__GAS7,51,14,0.51
CNV__CCND1,51,12,0.51
METH__N4BP2L2,51,7,0.51
METH__KIAA1328,50,9,0.5
METH__GORASP1,49,10,0.49
CNV__KTN1,48,12,0.48
CNV__NIN,48,10,0.48
METH__PPAPDC1B,45,9,0.45
MUT__KRAS,45,6,0.45
METH__PLAGL2,43,6,0.43
CNV__ZCRB1,42,6,0.42
CNV__STAT6,42,4,0.42
METH__PCCA,41,5,0.41
CNV__ATIC,40,8,0.4
METH__DCDC1,38,6,0.38
METH__C9orf21,38,7,0.38
CNV__TP53,38,4,0.38
CNV__USP6,37,6,0.37
METH__ABCD3,37,7,0.37
CNV__NCOA1,37,6,0.37
