feature,Selection count,Pair count,CPSS Score
TPM__BCL2L1,99,49,0.99
METH__TRIM65,97,47,0.97
TPM__SLC38A5,96,46,0.96
TPM__ANKRD1,92,42,0.92
TPM__ERBB2,90,40,0.9
TPM__PEA15,88,38,0.88
TPM__EVA1A,87,37,0.87
TPM__RPL18A,83,33,0.83
TPM__SLC22A5,83,33,0.83
METH__PSTK,81,31,0.81
TPM__PDCD6IP-DT,80,30,0.8
TPM__AGAP2,79,29,0.79
TPM__SNX21,77,27,0.77
TPM__SEC31B,77,27,0.77
TPM__NIBAN2,76,26,0.76
TPM__ARHGEF6,75,25,0.75
TPM__AMOTL2,74,24,0.74
TPM__OSBPL10,73,23,0.73
TPM__OPHN1,70,20,0.7
METH__THBS1,70,20,0.7
TPM__MET,69,19,0.69
TPM__TRNP1,68,18,0.68
TPM__NXNL2,67,17,0.67
TPM__NPTN,65,16,0.65
TPM__BCL11A,65,16,0.65
METH__MIR150,64,15,0.64
METH__RASAL2,64,14,0.64
METH__PDGFC,63,13,0.63
TPM__APLP2,62,12,0.62
TPM__KLHL8,62,13,0.62
METH__MGAT1,59,12,0.59
TPM__ME2,59,9,0.59
TPM__CELSR1,57,11,0.57
METH__PER3,57,9,0.57
METH__PTPN14,56,10,0.56
TPM__ZBED4,56,9,0.56
METH__EIF3K,55,6,0.55
TPM__PSAP,54,7,0.54
TPM__CDT1,53,5,0.53
TPM__KIF21B,53,6,0.53
METH__FCHO2,52,7,0.52
TPM__WFS1,52,5,0.52
TPM__NFATC3,51,5,0.51
TPM__MIR22HG,50,5,0.5
METH__LMCD1,49,4,0.49
TPM__FHL2,47,2,0.47
TPM__RSL24D1,47,3,0.47
TPM__IQCJ-SCHIP1,46,4,0.46
TPM__MID2,46,3,0.46
TPM__MRPS18AP1,45,3,0.45
TPM__TNFAIP2,45,3,0.45
TPM__SEC14L2,45,2,0.45
TPM__ASPH,44,3,0.44
TPM__PVR,44,2,0.44
METH__WWTR1,44,3,0.44
TPM__PSTPIP1,43,1,0.43
TPM__TSPAN4,42,2,0.42
TPM__AGRN,42,2,0.42
TPM__NECTIN2,42,2,0.42
TPM__ARHGAP30,42,1,0.42
TPM__LINC03061,42,1,0.42
TPM__EXT1,41,3,0.41
METH__DDAH1,41,2,0.41
TPM__ZNF185,41,3,0.41
TPM__MATN3,41,2,0.41
TPM__ZBTB39,41,2,0.41
TPM__SPR,41,2,0.41
METH__ABHD10,40,1,0.4
METH__ITPRIPL2,40,1,0.4
METH__MIR1469,40,1,0.4
METH__SSH3,40,1,0.4
TPM__LGALS3,40,3,0.4
TPM__KIFC3,40,1,0.4
METH__LOC148709,40,3,0.4
TPM__TMEM54,39,0,0.39
METH__C6orf41,38,2,0.38
TPM__GRAMD2B,38,0,0.38
TPM__RPL10A,38,2,0.38
TPM__TAX1BP3,38,1,0.38
TPM__EIF3L,38,2,0.38
TPM__DDN,36,3,0.36
TPM__PLAAT3,36,1,0.36
TPM__ITGAV,36,2,0.36
TPM__BMS1P23,35,0,0.35
TPM__UACA,34,0,0.34
TPM__CAP2,34,2,0.34
TPM__ELOVL1,34,0,0.34
METH__ZNF579,34,0,0.34
