feature,Selection count,Pair count,CPSS Score
TPM__BCL2L1,97,47,0.97
TPM__HRCT1,96,46,0.96
TPM__POLR1H,94,44,0.94
TPM__PDCD6IP-DT,91,41,0.91
TPM__ABHD12,84,34,0.84
TPM__ARHGEF17,83,33,0.83
TPM__ATP8A1,82,32,0.82
TPM__RND3,80,30,0.8
TPM__PYGB,79,29,0.79
TPM__SPATS2L,79,29,0.79
TPM__TAF5,78,28,0.78
TPM__RASAL2-AS1,73,23,0.73
METH__ITGA4,72,22,0.72
TPM__CLCF1,67,18,0.67
TPM__PXDC1,65,15,0.65
TPM__KRT80,65,15,0.65
TPM__BAIAP2L1,62,14,0.62
TPM__ARHGEF6,61,13,0.61
TPM__FBXL2,61,12,0.61
METH__BTBD16,60,10,0.6
TPM__ZBED4,60,11,0.6
TPM__SDSL,60,11,0.6
TPM__SEPTIN10,54,7,0.54
TPM__BOK,54,6,0.54
TPM__SH3BP4,53,7,0.53
TPM__AGAP2,53,7,0.53
TPM__PTTG1IP,52,5,0.52
TPM__PSORS1C1,51,5,0.51
TPM__GULP1,50,4,0.5
TPM__BNAT1,50,5,0.5
TPM__SSH3,50,7,0.5
TPM__RGL3,50,5,0.5
TPM__SEC14L2,50,6,0.5
TPM__SHB,49,5,0.49
METH__JUB,48,5,0.48
METH__CSNK1G3,48,3,0.48
TPM__FTH1P2,47,5,0.47
TPM__PTPRJ,46,3,0.46
TPM__GRAMD2B,46,1,0.46
TPM__PPP1R14B-AS1,44,3,0.44
TPM__SEMA3C,44,2,0.44
TPM__RPL36AP44,44,2,0.44
METH__RASSF1,44,2,0.44
TPM__CRYZL2P,44,4,0.44
METH__ERBB2,44,3,0.44
TPM__DNAH5,43,1,0.43
TPM__CLIP4,43,3,0.43
TPM__ANKRD1,42,2,0.42
TPM__SAMD4A,42,1,0.42
METH__TJP1,42,3,0.42
TPM__BTC,41,0,0.41
TPM__ARHGEF28,41,4,0.41
TPM__HSPG2,41,2,0.41
TPM__IL12RB1,40,3,0.4
TPM__SMAP2,39,1,0.39
TPM__NECTIN2,39,3,0.39
TPM__TMEM51,38,2,0.38
METH__FAM129C,37,1,0.37
TPM__EPB41,37,2,0.37
TPM__AMIGO2,36,0,0.36
METH__TERF1,36,1,0.36
TPM__TNFAIP1,36,1,0.36
TPM__LEPROT,35,1,0.35
TPM__CUEDC1,35,0,0.35
TPM__FOSL2,35,2,0.35
TPM__ZBTB45P2,35,3,0.35
TPM__LPIN3,35,0,0.35
TPM__CHMP3,34,1,0.34
TPM__SEPTIN6,33,1,0.33
TPM__FAM114A1,33,0,0.33
TPM__CD276,33,0,0.33
TPM__IL13RA1,33,0,0.33
TPM__LAPTM4A,33,0,0.33
METH__POLD3,32,0,0.32
TPM__FTH1,32,1,0.32
TPM__TMEM131L,32,0,0.32
TPM__SGMS2,31,0,0.31
TPM__EMP1,31,1,0.31
TPM__PLAAT3,30,0,0.3
TPM__PIK3CG,30,1,0.3
TPM__CST3,30,0,0.3
TPM__CRIM1-DT,30,0,0.3
TPM__PDGFB,29,1,0.29
METH__PTRF,29,4,0.29
TPM__AHNAK,29,0,0.29
TPM__PMEPA1,29,0,0.29
TPM__ALDH3B1,28,0,0.28
TPM__CAVIN3,28,0,0.28
TPM__NCEH1,28,1,0.28
TPM__PPP1R16B,27,0,0.27
TPM__RBPMS-AS1,27,0,0.27
TPM__DAG1,27,0,0.27
TPM__BMS1P23,27,2,0.27
TPM__NRP1,27,3,0.27
TPM__AHNAK2,26,1,0.26
METH__ZNF579,26,3,0.26
TPM__HKDC1,26,0,0.26
TPM__KIF21B,25,0,0.25
TPM__PRKAG2,25,7,0.25
TPM__LINC01186,25,2,0.25
METH__MTMR11,25,1,0.25
TPM__DCK,25,1,0.25
TPM__APLP2,24,6,0.24
