feature,Selection count,Pair count,CPSS Score
TPM__BCL2L1,100,50,1.0
TPM__APLP2,98,48,0.98
METH__MIR150,96,46,0.96
METH__MGAT1,95,45,0.95
TPM__FANCE,93,43,0.93
TPM__SLC38A5,88,38,0.88
TPM__GMIP,87,37,0.87
METH__MIER3,87,37,0.87
TPM__LCMT1-AS1,86,36,0.86
TPM__CFAP184,83,33,0.83
TPM__PYGB,80,30,0.8
TPM__VEPH1,80,30,0.8
TPM__SH3BP4,79,29,0.79
TPM__WFS1,78,28,0.78
TPM__NPTN,78,28,0.78
TPM__TGIF2,76,26,0.76
METH__CCDC88B,75,25,0.75
TPM__TRNP1,72,22,0.72
TPM__ATP6AP2,68,19,0.68
TPM__TRABD,66,16,0.66
METH__SHISA4,65,16,0.65
TPM__KRT8P45,65,18,0.65
METH__FAM113B,65,15,0.65
TPM__DSTN,65,15,0.65
TPM__EVA1A,65,15,0.65
TPM__CTDSPL,62,15,0.62
METH__GCET2,62,16,0.62
TPM__PARVA,61,11,0.61
TPM__RIOK1,61,12,0.61
METH__C7orf23,59,11,0.59
TPM__PVR,58,12,0.58
TPM__NHSL3,58,12,0.58
TPM__ELOVL7,57,9,0.57
TPM__SNX21,57,9,0.57
METH__RWDD3,56,7,0.56
METH__CCDC102A,55,10,0.55
TPM__NECTIN3,54,7,0.54
TPM__EAF2,54,9,0.54
TPM__TMCO3,53,8,0.53
METH__GPR39,53,8,0.53
TPM__BTC,53,5,0.53
TPM__AGRN,52,7,0.52
TPM__LGALS3,52,4,0.52
TPM__PSAP,52,6,0.52
TPM__ZCCHC3,51,5,0.51
TPM__LMCD1,51,4,0.51
TPM__TM4SF1,49,5,0.49
TPM__TMEM51,49,4,0.49
METH__PIK3CG,49,5,0.49
TPM__NPAS2,49,3,0.49
TPM__DDN,48,5,0.48
TPM__GPR39,48,4,0.48
METH__ABHD10,47,4,0.47
TPM__DNAJC22,47,2,0.47
TPM__EEF2,47,5,0.47
TPM__RPL10A,47,6,0.47
TPM__SEPTIN6,46,2,0.46
TPM__GDF15,46,2,0.46
TPM__RPS6,46,4,0.46
TPM__CRLF3,45,3,0.45
METH__RGS12,45,2,0.45
TPM__RPL18A,44,3,0.44
METH__MIR765,44,1,0.44
METH__OMP,44,3,0.44
TPM__EPB41L1,44,3,0.44
METH__DDAH1,44,1,0.44
METH__SSH3,43,4,0.43
TPM__ITGB5,42,2,0.42
TPM__CDC42BPA,42,0,0.42
