feature,Selection count,Pair count,CPSS Score
METH__ATP6V1D,100,50,1.0
METH__PTPN14,100,50,1.0
METH__INTU,100,50,1.0
METH__DSTN,100,50,1.0
METH__TEAD4,100,50,1.0
METH__ZNF697,100,50,1.0
METH__SPRYD3,100,50,1.0
METH__EEF2K,100,50,1.0
TPM__HNF1B,100,50,1.0
METH__PPIC,100,50,1.0
METH__LAPTM4A,100,50,1.0
METH__SUOX,100,50,1.0
METH__PCGF2,100,50,1.0
METH__TCEANC,100,50,1.0
METH__KLF4,99,49,0.99
METH__PCCA,98,48,0.98
METH__LRP6,98,48,0.98
METH__ARHGEF12,95,45,0.95
MUT__KRAS,91,41,0.91
METH__RAPH1,91,41,0.91
CNV__CDK12,89,39,0.89
METH__SKI,89,39,0.89
CNV__MLH1,88,38,0.88
METH__ZDHHC23,88,39,0.88
CNV__XPC,87,38,0.87
CNV__KCNJ5,84,34,0.84
METH__PPAPDC1B,84,34,0.84
MUT__RB1,83,33,0.83
TPM__RNVU1-26,80,30,0.8
CNV__FLI1,79,30,0.79
CNV__HEY1,75,26,0.75
METH__FZD4,75,26,0.75
CNV__FGD5,72,26,0.72
TPM__VTRNA2-1,71,22,0.71
CNV__FSTL3,70,22,0.7
CNV__ARHGAP26,68,22,0.68
METH__KIAA1328,67,22,0.67
METH__CEBPD,66,19,0.66
CNV__ARID1A,66,20,0.66
CNV__HOOK3,64,18,0.64
MUT__PBRM1,64,15,0.64
MUT__VHL,63,16,0.63
CNV__IKBKB,63,17,0.63
METH__ERCC1,62,18,0.62
CNV__KAT6A,60,16,0.6
CNV__FGFR4,60,15,0.6
METH__TARS,59,17,0.59
CNV__ZNF331,59,15,0.59
CNV__ZNF148,58,17,0.58
CNV__RPN1,57,11,0.57
CNV__ALK,57,13,0.57
CNV__LCK,57,13,0.57
CNV__PLAG1,56,12,0.56
CNV__GATA2,54,14,0.54
CNV__CD74,53,11,0.53
METH__CBX1,52,9,0.52
CNV__CNBP,51,13,0.51
CNV__PREX2,50,9,0.5
CNV__PAX5,50,10,0.5
METH__RPS6KA4,50,8,0.5
CNV__CHCHD7,50,9,0.5
METH__EPRS,49,5,0.49
CNV__BCL10,48,8,0.48
METH__TMEM44,48,9,0.48
METH__TPX2,48,12,0.48
CNV__CBLC,48,6,0.48
CNV__DAZAP1,47,11,0.47
CNV__POLQ,47,12,0.47
METH__CEP290,47,8,0.47
CNV__CNOT3,46,7,0.46
CNV__NCOA2,46,11,0.46
METH__AHI1,46,8,0.46
CNV__RET,46,8,0.46
CNV__TMEM127,46,9,0.46
METH__ERCC3,45,6,0.45
METH__UQCRH,45,4,0.45
CNV__TCF3,45,6,0.45
METH__TINF2,44,6,0.44
CNV__SUSD2,44,7,0.44
CNV__BCL7A,43,4,0.43
CNV__ACVR1,43,5,0.43
CNV__CASP8,42,7,0.42
CNV__TFG,42,2,0.42
METH__MIR1237,42,3,0.42
METH__BBS9,41,9,0.41
CNV__ZBTB20,41,4,0.41
CNV__NSD1,41,8,0.41
TPM__SCARNA8,41,7,0.41
CNV__PCMTD1,40,6,0.4
CNV__NRP1,40,8,0.4
METH__EIF5,39,8,0.39
METH__GPN3,39,4,0.39
METH__EIF3D,39,4,0.39
CNV__DCC,39,4,0.39
METH__CDCA5,38,7,0.38
CNV__TCEA1,38,5,0.38
CNV__SFMBT2,38,8,0.38
CNV__CIC,38,5,0.38
CNV__ID3,38,4,0.38
METH__PSMA6,37,6,0.37
CNV__XPO1,37,4,0.37
CNV__CBLB,37,6,0.37
MUT__HLA-A,36,4,0.36
METH__ARMC10,35,5,0.35
CNV__CREB1,35,4,0.35
CNV__FANCL,35,8,0.35
METH__ZMYM4,34,1,0.34
METH__ARHGAP21,34,1,0.34
CNV__ERCC1,33,2,0.33
CNV__WNK2,33,2,0.33
CNV__FAT2,33,4,0.33
METH__LIN52,33,7,0.33
METH__DNAJB11,33,3,0.33
CNV__PEG3,33,3,0.33
CNV__PRF1,32,5,0.32
CNV__PTPN11,32,2,0.32
CNV__U2AF2,32,3,0.32
METH__TRIP12,31,3,0.31
CNV__BMPR1A,29,4,0.29
CNV__NCOR2,29,2,0.29
METH__DICER1,29,3,0.29
CNV__KIF5B,29,2,0.29
METH__MOBKL1A,29,3,0.29
CNV__DTX1,29,2,0.29
CNV__CLIP1,29,3,0.29
METH__LPHN1,29,4,0.29
CNV__KMT2B,28,3,0.28
CNV__ZEB1,28,0,0.28
METH__SPRYD4,28,1,0.28
MUT__KMT2D,28,1,0.28
CNV__AFF1,28,1,0.28
CNV__NCOA4,28,2,0.28
METH__PPP1R12A,28,4,0.28
CNV__FAT4,28,2,0.28
CNV__AKT2,28,5,0.28
CNV__NSD2,27,3,0.27
METH__ALDH6A1,27,4,0.27
CNV__BCL3,26,2,0.26
CNV__ENPEP,26,1,0.26
CNV__PPP6C,25,3,0.25
CNV__SH3GL1,25,3,0.25
CNV__HTRA2,25,1,0.25
METH__RNGTT,25,1,0.25
METH__RFC2,25,1,0.25
METH__CAMSAP1L1,25,3,0.25
MUT__PTEN,24,1,0.24
METH__PTPN12,24,1,0.24
CNV__SOX17,24,3,0.24
METH__PNN,24,1,0.24
CNV__PTEN,23,1,0.23
CNV__MLLT10,23,3,0.23
CNV__KLF4,22,4,0.22
CNV__ALB,22,2,0.22
CNV__CNTRL,22,3,0.22
CNV__MAP2K2,22,2,0.22
CNV__FAS,22,1,0.22
CNV__ZNF780A,22,2,0.22
CNV__BTG1,21,2,0.21
METH__C10orf78,21,0,0.21
METH__PECI,21,2,0.21
METH__TAOK1,20,1,0.2
CNV__TAL2,20,0,0.2
CNV__VAV1,20,0,0.2
METH__ZNF571,20,2,0.2
CNV__CARS1,20,3,0.2
CNV__POU2F2,20,1,0.2
CNV__BRD7,20,2,0.2
CNV__PAX8,19,2,0.19
CNV__SMARCA4,18,0,0.18
METH__ALG14,18,1,0.18
CNV__AXIN1,18,2,0.18
CNV__CMTR2,18,0,0.18
CNV__ACKR3,17,2,0.17
CNV__CD79A,17,0,0.17
METH__E2F3,17,1,0.17
METH__SPCS3,17,1,0.17
CNV__BMPR2,17,1,0.17
CNV__RHPN2,17,0,0.17
CNV__CBFB,17,0,0.17
CNV__CUL3,17,1,0.17
METH__ECD,17,0,0.17
METH__PAPD4,17,1,0.17
CNV__ACSL3,17,1,0.17
CNV__ELL,16,0,0.16
CNV__TLL1,16,0,0.16
CNV__NFE2L2,16,1,0.16
CNV__DOT1L,16,2,0.16
CNV__GNA11,15,0,0.15
METH__ZNF74,15,0,0.15
METH__CCDC58,15,1,0.15
CNV__MYH11,15,0,0.15
CNV__CCNE1,15,0,0.15
CNV__CYLD,15,0,0.15
CNV__RBFOX1,15,3,0.15
METH__TMCO1,15,0,0.15
CNV__MCM3AP,15,0,0.15
CNV__ACVR2A,15,0,0.15
CNV__FGFR3,15,0,0.15
METH__SETD8,15,1,0.15
CNV__PAX3,15,1,0.15
METH__PSMB7,14,1,0.14
CNV__ABI1,14,0,0.14
CNV__MAP2K7,14,0,0.14
METH__FBXO36,14,1,0.14
CNV__ATIC,14,1,0.14
METH__APBA3,14,1,0.14
CNV__RANBP2,14,2,0.14
CNV__SF3B1,14,1,0.14
CNV__JAK3,13,0,0.13
METH__NCAPD2,13,0,0.13
CNV__TFAP4,13,0,0.13
CNV__IL2,13,0,0.13
CNV__PTMA,13,0,0.13
CNV__HERPUD1,13,0,0.13
CNV__FN1,13,0,0.13
CNV__AFF3,13,1,0.13
CNV__ERBB4,12,0,0.12
CNV__CTCF,12,1,0.12
