feature,Selection count,Pair count,CPSS Score
TPM__SLFN11,100,50,1.0
TPM__SLC38A5,97,47,0.97
TPM__MIR100HG,94,44,0.94
TPM__ME2,92,42,0.92
TPM__KBTBD11,88,38,0.88
TPM__CTNNAL1,86,36,0.86
TPM__ZFPL1,85,35,0.85
TPM__ADIRF-AS1,84,34,0.84
TPM__RND3,82,32,0.82
TPM__SLC2A4RG,81,31,0.81
TPM__TSC22D2,76,26,0.76
TPM__HM13,76,26,0.76
TPM__PEA15,72,22,0.72
METH__MTMR11,69,19,0.69
CNV__ASXL1,69,19,0.69
TPM__ARHGEF17,69,20,0.69
TPM__DUSP14,68,18,0.68
TPM__MIR22HG,67,17,0.67
METH__RALGDS,67,17,0.67
TPM__ST6GALNAC2,66,17,0.66
TPM__PKD1L2,64,15,0.64
TPM__EFEMP1,63,15,0.63
TPM__PDZD11,62,12,0.62
METH__SMCR7,61,11,0.61
TPM__SLC35A2,60,11,0.6
TPM__LIMA1,59,10,0.59
TPM__MRPS18AP1,58,10,0.58
METH__VWCE,58,10,0.58
TPM__GOLGA4-AS1,57,10,0.57
TPM__PLS3,54,6,0.54
TPM__SHISA4,54,9,0.54
TPM__IQCJ-SCHIP1,54,10,0.54
TPM__VASN,53,4,0.53
TPM__EMP1,52,7,0.52
TPM__PPP1R14B-AS1,51,6,0.51
TPM__S100A10,51,7,0.51
TPM__CD59,51,4,0.51
TPM__TNKS1BP1,51,7,0.51
TPM__LBR,50,6,0.5
TPM__SH3D19,49,6,0.49
TPM__VEPH1,47,2,0.47
TPM__RPL3,47,4,0.47
TPM__SYTL2,47,2,0.47
TPM__SDC1,46,6,0.46
TPM__GAS6-DT,46,2,0.46
TPM__SMURF2,46,2,0.46
TPM__ANKLE1,45,2,0.45
TPM__PLK2,45,1,0.45
TPM__LMNA,44,4,0.44
TPM__MID2,43,3,0.43
TPM__ANKRD1,43,3,0.43
TPM__MLPH,43,2,0.43
TPM__INPP4B,43,3,0.43
TPM__RRAS,43,2,0.43
TPM__MEAK7,42,0,0.42
TPM__ENC1,42,2,0.42
TPM__DNAJB1,41,4,0.41
TPM__RASAL2-AS1,41,1,0.41
TPM__SLC2A10,41,3,0.41
TPM__SLC2A1,41,2,0.41
CNV__NFATC2,41,1,0.41
TPM__PPDPF,39,0,0.39
TPM__MANBAL,38,0,0.38
METH__PROCA1,38,0,0.38
TPM__IKZF1,38,1,0.38
METH__C6orf132,38,2,0.38
TPM__CD151,38,2,0.38
TPM__DNASE1L1,38,2,0.38
TPM__TIMP2,37,1,0.37
TPM__APLP2,36,1,0.36
TPM__DCBLD1,36,0,0.36
TPM__PLAT,35,3,0.35
TPM__SERTAD4-AS1,35,1,0.35
METH__H2AFY,34,1,0.34
TPM__ADAMTSL5,34,1,0.34
TPM__NOP53,34,1,0.34
METH__ITPRIPL1,34,0,0.34
TPM__JUN,34,2,0.34
TPM__IL13RA1,33,0,0.33
TPM__HDAC11,33,0,0.33
TPM__YIF1A,32,0,0.32
TPM__EGFR,32,1,0.32
TPM__PDGFB,32,1,0.32
TPM__EVA1A,32,0,0.32
TPM__DCBLD2,32,0,0.32
TPM__CREB3,31,2,0.31
TPM__EHD2,31,0,0.31
TPM__PAK4,30,0,0.3
TPM__FOSL1,29,1,0.29
TPM__FOXD1,29,0,0.29
TPM__RAI14,28,0,0.28
TPM__NUAK1,28,1,0.28
TPM__SAMD4A,27,0,0.27
METH__VTRNA1-2,27,0,0.27
