feature,Selection count,Pair count,CPSS Score
MUT__BRAF,100,50,1.0
METH__DUSP7,100,50,1.0
MUT__TP53,100,50,1.0
TPM__RNVU1-3,100,50,1.0
TPM__SNORA7B,99,49,0.99
TPM__SNORA22B,96,46,0.96
METH__VTA1,96,46,0.96
TPM__CKS1BP2,96,46,0.96
METH__PCDH1,95,45,0.95
METH__MRPS12,94,44,0.94
METH__C8orf55,89,39,0.89
CNV__PRKCD,87,37,0.87
CNV__PCDH17,84,34,0.84
MUT__NRAS,84,34,0.84
CNV__CYSLTR2,79,29,0.79
CNV__LRP1B,76,27,0.76
MUT__RB1,75,25,0.75
METH__C12orf35,75,26,0.75
TPM__RNU4-52P,75,25,0.75
TPM__SNORA16B,74,24,0.74
METH__CCDC64,74,25,0.74
METH__YIPF3,73,24,0.73
CNV__MLH1,71,23,0.71
TPM__RNA5SP216,71,22,0.71
CNV__CCNE1,68,18,0.68
CNV__FGD5,68,19,0.68
CNV__BRCA2,68,20,0.68
MUT__KRAS,68,20,0.68
METH__TTC1,67,22,0.67
CNV__PARP4,66,22,0.66
TPM__SNORA2A,66,20,0.66
MUT__ARID1A,66,16,0.66
TPM__SNORA20,65,20,0.65
CNV__RB1,63,16,0.63
CNV__SOHLH2,63,17,0.63
CNV__RNF6,62,19,0.62
METH__MVK,61,18,0.61
CNV__TGFBR2,60,16,0.6
TPM__RNA5S9,59,17,0.59
METH__ZNF791,58,15,0.58
TPM__SNORD10,55,14,0.55
TPM__SNORA15,54,11,0.54
CNV__WRN,53,15,0.53
CNV__ELL,53,6,0.53
CNV__CRTC1,50,7,0.5
CNV__H3-3A,49,10,0.49
METH__IRF2BP1,49,8,0.49
MUT__SDHA,49,8,0.49
CNV__SOX21,48,12,0.48
CNV__QKI,48,8,0.48
CNV__FANCE,48,10,0.48
CNV__CHCHD7,48,9,0.48
CNV__CDH1,47,8,0.47
TPM__RNA5SP187,47,14,0.47
METH__RNF38,46,12,0.46
METH__POLR1C,46,5,0.46
CNV__AKT3,45,9,0.45
CNV__ZCRB1,45,7,0.45
CNV__BIRC3,45,6,0.45
