feature,Selection count,Pair count,CPSS Score
TPM__TUFT1,100,50,1.0
TPM__MET,100,50,1.0
TPM__NCKAP1L,100,50,1.0
TPM__CD53,100,50,1.0
TPM__DCK,100,50,1.0
TPM__MIR142HG,100,50,1.0
TPM__TJP1,100,50,1.0
TPM__PTPN7,100,50,1.0
TPM__STAC3,100,50,1.0
METH__PPP1R16B,100,50,1.0
TPM__BCAR1,100,50,1.0
TPM__WAS,100,50,1.0
TPM__CORO1A,100,50,1.0
TPM__LURAP1L,100,50,1.0
TPM__RCSD1,99,49,0.99
METH__CCM2,99,49,0.99
METH__BIN2,99,49,0.99
TPM__KRT18,99,49,0.99
TPM__CTTN,98,48,0.98
TPM__IKZF1,98,48,0.98
TPM__FKBP9,98,48,0.98
TPM__P2RY8,97,47,0.97
TPM__TMC8,97,47,0.97
TPM__FAM78A,97,47,0.97
TPM__ARHGAP15,97,47,0.97
TPM__TBC1D10C,96,46,0.96
TPM__IRAG2,95,45,0.95
METH__LAMB2,95,45,0.95
TPM__TMEM131L,95,45,0.95
TPM__ITGAV,94,44,0.94
TPM__JARID2,94,44,0.94
METH__OSM,94,44,0.94
METH__C9orf150,93,43,0.93
TPM__ARHGAP9,93,43,0.93
METH__PTPN7,93,43,0.93
TPM__PDE1B,93,43,0.93
TPM__SDC4,92,42,0.92
TPM__INPP5D,91,41,0.91
METH__RASAL2,90,40,0.9
TPM__DOCK8,90,40,0.9
TPM__CACNG4,89,39,0.89
TPM__LYL1,88,38,0.88
TPM__WASL,87,39,0.87
TPM__GPSM3,87,37,0.87
TPM__HCLS1,87,38,0.87
TPM__CSK,86,37,0.86
TPM__CD52,85,36,0.85
TPM__EVI2B,84,34,0.84
TPM__PIK3CG,84,34,0.84
TPM__YAP1,83,34,0.83
METH__AGAP2,80,32,0.8
METH__GULP1,80,32,0.8
TPM__MFNG,79,31,0.79
TPM__FLI1,79,30,0.79
TPM__KIAA1671,77,27,0.77
TPM__CD63,76,27,0.76
METH__MGAT1,75,27,0.75
TPM__APBB1IP,75,28,0.75
TPM__RHOH,74,24,0.74
METH__EIF3K,73,26,0.73
METH__NEIL2,71,22,0.71
METH__PKP2,67,19,0.67
TPM__PPFIBP1,63,22,0.63
METH__MAP4K1,62,16,0.62
METH__RAC2,56,12,0.56
METH__MIPOL1,56,14,0.56
METH__HSP90AA1,55,11,0.55
METH__SASH1,55,14,0.55
METH__TMEM149,55,13,0.55
TPM__SLC19A3,49,10,0.49
METH__TMC6,45,8,0.45
METH__NRP1,43,7,0.43
METH__SUOX,40,9,0.4
METH__CCDC12,37,4,0.37
CNV__HGF,35,5,0.35
METH__C14orf166,33,7,0.33
CNV__LPP,31,2,0.31
CNV__PAK2,30,3,0.3
METH__CORO1B,29,2,0.29
METH__ITGB8,29,4,0.29
METH__PRIC285,28,6,0.28
METH__TMEM51,27,1,0.27
METH__TEAD1,27,1,0.27
METH__RNASEH2B,26,1,0.26
CNV__HIP1,25,2,0.25
METH__FAT1,25,1,0.25
METH__EIF4G2,25,0,0.25
TPM__RNA5SP187,24,0,0.24
CNV__ABCB1,24,2,0.24
METH__ZNF395,24,2,0.24
CNV__GTF2I,23,2,0.23
METH__C1orf126,23,1,0.23
CNV__TBL1XR1,22,1,0.22
CNV__TP63,20,1,0.2
CNV__MB21D2,20,0,0.2
METH__TOP2A,19,0,0.19
CNV__MLF1,18,1,0.18
CNV__ELN,18,2,0.18
TPM__SNORA80A,18,0,0.18
METH__RAG1AP1,17,1,0.17
TPM__SNORD10,15,0,0.15
METH__LRIG3,15,0,0.15
METH__IL15,15,0,0.15
TPM__RNA5SP216,15,0,0.15
METH__AP2A1,15,0,0.15
METH__AP1B1,14,0,0.14
METH__TEAD4,13,1,0.13
METH__DNAJC16,13,0,0.13
METH__DSTN,13,0,0.13
METH__ISOC1,13,0,0.13
METH__KLF4,12,1,0.12
CNV__POLQ,12,0,0.12
METH__U2AF1L4,11,1,0.11
CNV__PPFIBP1,11,0,0.11
METH__ZNF697,11,0,0.11
CNV__KRAS,11,0,0.11
CNV__PTPRB,11,0,0.11
METH__PTGFRN,11,0,0.11
CNV__PPP6C,11,1,0.11
METH__PPIC,10,1,0.1
CNV__RAD51C,9,0,0.09
CNV__PPM1D,8,0,0.08
MUT__BRAF,8,0,0.08
METH__CTSZ,8,0,0.08
CNV__KMT2D,8,0,0.08
METH__RPS6KA4,8,0,0.08
METH__WWP1,8,1,0.08
CNV__PAX5,7,0,0.07
CNV__MLLT6,7,0,0.07
CNV__HLA-A,7,0,0.07
METH__PTRF,7,0,0.07
CNV__CCND2,7,0,0.07
CNV__ERCC3,7,0,0.07
CNV__COL2A1,7,0,0.07
CNV__FAT3,7,0,0.07
METH__MIR1915,7,1,0.07
MUT__SMARCA4,7,0,0.07
METH__NDUFA2,6,0,0.06
METH__C14orf128,6,0,0.06
METH__OPHN1,6,0,0.06
CNV__SPOP,6,1,0.06
CNV__RNF43,6,0,0.06
CNV__ZBTB20,6,0,0.06
CNV__CLTC,6,0,0.06
CNV__EXT2,6,0,0.06
METH__PTPN21,6,0,0.06
METH__GPAA1,6,0,0.06
MUT__FBXW7,6,0,0.06
CNV__AJUBA,6,0,0.06
METH__TSPAN9,6,0,0.06
METH__MTDH,6,0,0.06
CNV__TFG,6,0,0.06
METH__TNKS,6,0,0.06
METH__ARSJ,5,0,0.05
METH__PCCA,5,0,0.05
CNV__PAX8,5,0,0.05
CNV__GOLGA5,5,0,0.05
MUT__STK11,5,0,0.05
TPM__SNORA46,5,0,0.05
METH__LRBA,5,0,0.05
METH__TERF1,5,0,0.05
METH__PRMT7,5,0,0.05
METH__RAPH1,4,0,0.04
CNV__CDKN1B,4,0,0.04
CNV__CBLB,4,0,0.04
CNV__SYK,4,0,0.04
METH__LRP6,4,0,0.04
CNV__FEV,4,0,0.04
CNV__NF1,4,0,0.04
CNV__ACVR1,4,0,0.04
METH__ZNF498,4,0,0.04
CNV__NFE2L2,4,0,0.04
CNV__SUZ12,3,0,0.03
CNV__HNF1A,3,0,0.03
METH__MAGI3,3,1,0.03
METH__DAK,3,0,0.03
CNV__BARD1,3,0,0.03
CNV__ETNK1,3,0,0.03
METH__YTHDF3,3,0,0.03
METH__C9orf21,3,0,0.03
