feature,Selection count,Pair count,CPSS Score
TPM__BCL2L1,100,50,1.0
METH__SRRM2,96,46,0.96
TPM__THSD4,92,42,0.92
TPM__GPSM3,90,40,0.9
TPM__POLR1H,88,38,0.88
TPM__TAF4B,86,36,0.86
TPM__EVA1A,82,32,0.82
TPM__CCND1,82,32,0.82
TPM__PLPP2,79,29,0.79
TPM__BCAM,78,28,0.78
TPM__LCP1,77,27,0.77
TPM__TRNP1,75,25,0.75
METH__ABHD10,71,22,0.71
TPM__TNFAIP1,70,20,0.7
TPM__MRPS18AP1,70,21,0.7
TPM__SNX21,69,19,0.69
TPM__TAX1BP3,68,19,0.68
TPM__CLCF1,68,18,0.68
TPM__ADAM9,66,17,0.66
TPM__KIF21B,65,15,0.65
METH__MGAT1,65,16,0.65
TPM__CRIP2,63,13,0.63
METH__MATN3,63,14,0.63
TPM__ARSD,62,12,0.62
TPM__ARHGAP29,62,14,0.62
TPM__KRT80,61,14,0.61
TPM__APLP2,61,12,0.61
TPM__PDE1B,60,11,0.6
TPM__CETN2,59,9,0.59
METH__EIF3K,58,13,0.58
TPM__SPATS2L,58,12,0.58
METH__EVL,58,9,0.58
TPM__PTPRF,57,10,0.57
TPM__CUEDC1,57,9,0.57
TPM__AGAP2,57,9,0.57
TPM__ELMO1,55,8,0.55
TPM__CORO1A-AS1,55,7,0.55
TPM__RPL10A,55,8,0.55
TPM__CRIM1-DT,53,6,0.53
TPM__UACA,51,6,0.51
TPM__KDELR3,50,6,0.5
TPM__GULP1,49,3,0.49
TPM__CAMK2N1,48,3,0.48
METH__C21orf125,47,4,0.47
TPM__PDCD6IP-DT,47,4,0.47
TPM__THAP10,47,5,0.47
TPM__SNX7,46,6,0.46
TPM__ASPH,46,3,0.46
TPM__RPS8,46,2,0.46
TPM__ARHGAP19,45,3,0.45
TPM__MID2,44,5,0.44
TPM__SH3BP4,44,5,0.44
TPM__AHNAK2,44,1,0.44
TPM__NT5E,43,0,0.43
METH__JUB,41,2,0.41
TPM__GIPC1,41,3,0.41
TPM__PVR,40,2,0.4
METH__NR2F2,40,3,0.4
TPM__CORO1A,40,1,0.4
TPM__DLG5,39,2,0.39
TPM__AKNA,39,1,0.39
TPM__RND3,39,1,0.39
TPM__SOCS6,38,1,0.38
TPM__CDC42EP1,38,0,0.38
TPM__FUCA2,38,1,0.38
TPM__NCEH1,37,1,0.37
TPM__WFS1,37,2,0.37
TPM__TRG-AS1,36,0,0.36
TPM__CTTN,35,0,0.35
TPM__ATP8B1,34,2,0.34
METH__CCM2,34,0,0.34
METH__RGNEF,34,0,0.34
TPM__SRGAP1,34,0,0.34
TPM__CAVIN1,34,1,0.34
TPM__HDAC11,34,1,0.34
TPM__BCAR1,33,2,0.33
TPM__LAPTM4A,33,0,0.33
TPM__LIMD2,33,0,0.33
TPM__LAMB1,33,0,0.33
TPM__ASAP2,33,1,0.33
TPM__TPM1,32,1,0.32
TPM__FCHO2,32,0,0.32
TPM__PTGR1,31,0,0.31
TPM__SEPTIN10,31,1,0.31
METH__FAT1,31,1,0.31
TPM__THBS1,30,0,0.3
METH__MOSC2,30,1,0.3
