feature,Selection count,Pair count,CPSS Score
TPM__PGAP3,100,50,1.0
TPM__BACE1,99,49,0.99
TPM__ERBB2,96,46,0.96
METH__DNAJC17,93,43,0.93
TPM__ADGRF4,90,40,0.9
TPM__GNB1,86,36,0.86
TPM__SOX15,85,35,0.85
TPM__FAM157D,84,34,0.84
TPM__VAV3,83,33,0.83
TPM__FA2H,81,31,0.81
TPM__IL4R,77,27,0.77
TPM__S100P,74,24,0.74
TPM__KRT16,72,22,0.72
METH__RICS,71,21,0.71
TPM__SEMA4A,71,22,0.71
TPM__CD99L2,71,21,0.71
TPM__C8orf88,71,21,0.71
METH__CNN3,70,21,0.7
TPM__DAAM2,69,20,0.69
TPM__TUBA1A,68,18,0.68
TPM__DPYSL3,68,20,0.68
TPM__UNC13D,63,13,0.63
METH__KRT8,62,14,0.62
TPM__CNIH3,62,12,0.62
TPM__PIP4P2,61,12,0.61
TPM__VKORC1,60,11,0.6
TPM__ANKRD2,60,11,0.6
METH__CYP4B1,60,12,0.6
TPM__PDXP,58,8,0.58
TPM__PHC2,57,9,0.57
METH__RTKN,55,8,0.55
TPM__C19orf33,55,9,0.55
TPM__HLA-V,54,6,0.54
TPM__TMPRSS13,54,8,0.54
TPM__LPAR5,52,4,0.52
TPM__EXTL2,52,5,0.52
TPM__SLC29A3,52,8,0.52
TPM__SYT8,51,4,0.51
TPM__SYT11,51,7,0.51
TPM__ALPP,51,3,0.51
TPM__TMEM158,50,5,0.5
TPM__UROD,50,6,0.5
TPM__RBPJ,50,6,0.5
TPM__SARM1,50,3,0.5
TPM__LSAMP,49,6,0.49
TPM__LINC01836,49,4,0.49
TPM__ADIRF,49,3,0.49
TPM__KRT6A,48,6,0.48
TPM__CYP4F11,47,4,0.47
METH__PNMAL1,47,3,0.47
TPM__JUP,47,4,0.47
TPM__DSC3,46,6,0.46
TPM__GRHL3,46,3,0.46
TPM__AQP3,46,3,0.46
TPM__TP63,46,4,0.46
TPM__RNF157,45,1,0.45
METH__NETO1,45,3,0.45
METH__DPH3B,45,2,0.45
TPM__GJB5,44,3,0.44
TPM__TC2N,44,1,0.44
TPM__ZBED2,43,4,0.43
TPM__KRT14,43,1,0.43
TPM__PRRX1,43,2,0.43
TPM__BRSK1,42,5,0.42
METH__PAQR7,42,0,0.42
TPM__HSPA13,42,1,0.42
TPM__PROM2,41,2,0.41
TPM__ANKRD22,41,2,0.41
METH__CYP2B7P1,41,3,0.41
TPM__GNB3,41,3,0.41
TPM__EMP3,41,1,0.41
METH__SRBD1,40,0,0.4
