feature,Selection count,Pair count,CPSS Score
TPM__BCL2L1,100,50,1.0
TPM__PYGB,99,49,0.99
TPM__ZBED4,96,46,0.96
TPM__POLR1H,92,42,0.92
METH__FOXQ1,90,40,0.9
TPM__ENC1,87,37,0.87
METH__CEBPE,85,35,0.85
TPM__CDT1,79,29,0.79
TPM__KCNAB2,78,28,0.78
TPM__CARD10,78,28,0.78
TPM__RASAL2-AS1,76,26,0.76
METH__RPS6KA1,74,24,0.74
TPM__SH2D3C,74,24,0.74
TPM__AOPEP,72,22,0.72
TPM__LINC00973,71,21,0.71
TPM__PTPN21,70,20,0.7
TPM__TAF4B,70,20,0.7
TPM__SAMD4A,68,18,0.68
TPM__DOCK1,67,17,0.67
TPM__LTBP3,67,17,0.67
TPM__IGFBP6,66,17,0.66
TPM__CRIM1-DT,65,17,0.65
TPM__KDELR3,65,16,0.65
TPM__TNS2,63,16,0.63
TPM__GNG10,62,12,0.62
TPM__KRT8P3,61,12,0.61
TPM__EAF2,60,12,0.6
TPM__CHMP3,60,11,0.6
METH__RARA,60,12,0.6
TPM__BCL11A,59,11,0.59
TPM__DDN,57,9,0.57
METH__BTBD16,56,10,0.56
TPM__VMP1,56,10,0.56
TPM__PVR,55,6,0.55
TPM__NPTN,54,8,0.54
TPM__CETN2,53,5,0.53
TPM__PDCD6IP-DT,51,5,0.51
TPM__TPD52L2,50,7,0.5
TPM__CCND1,50,3,0.5
TPM__PDZD11,49,4,0.49
TPM__ATP9A,48,5,0.48
TPM__LAMB1,47,2,0.47
TPM__MYO1C,47,5,0.47
TPM__TRG-AS1,45,4,0.45
TPM__EPN2,44,3,0.44
TPM__TUFT1,44,2,0.44
TPM__TWF1,43,14,0.43
TPM__KRT80,43,1,0.43
TPM__ANKRD1,42,4,0.42
TPM__MVP,41,4,0.41
TPM__RND3,40,2,0.4
TPM__PLAAT3,40,2,0.4
TPM__RBM15,38,1,0.38
TPM__KDM2B,37,0,0.37
METH__CD1C,37,0,0.37
TPM__NHSL3,37,1,0.37
TPM__PTGR1,37,1,0.37
TPM__RBPMS,37,1,0.37
METH__MGAT1,36,1,0.36
TPM__RAI14,36,2,0.36
TPM__NRROS,36,0,0.36
METH__PTRF,35,0,0.35
TPM__GFI1,35,0,0.35
TPM__SPATS2L,35,1,0.35
TPM__TRNP1,34,2,0.34
TPM__CRK,33,3,0.33
TPM__UBTD1,33,0,0.33
METH__GHRL,33,1,0.33
TPM__FUCA2,32,1,0.32
TPM__LAPTM4A,32,0,0.32
METH__FCER1G,31,0,0.31
TPM__SMAP2,31,0,0.31
TPM__BCAR3,31,0,0.31
METH__CSNK1G3,30,0,0.3
METH__ABHD10,30,0,0.3
TPM__PPP2R3A,30,0,0.3
TPM__S100A6,29,0,0.29
TPM__ASPH,29,1,0.29
TPM__CORO1A-AS1,29,0,0.29
METH__EIF3K,28,0,0.28
TPM__THSD4,28,1,0.28
METH__MIR21,28,0,0.28
TPM__PSTPIP1,28,0,0.28
METH__SELPLG,27,0,0.27
TPM__PLK2,27,0,0.27
TPM__AMOTL2,27,0,0.27
METH__GPR39,27,0,0.27
TPM__BCAM,27,0,0.27
METH__MAP1LC3B2,27,0,0.27
METH__RGS1,26,0,0.26
TPM__WFS1,26,1,0.26
TPM__CBFA2T3,26,0,0.26
TPM__IL12RB1,26,0,0.26
TPM__TGFB2,26,1,0.26
METH__MAP4K1,26,0,0.26
TPM__MID1,25,1,0.25
TPM__SEPTIN10,25,0,0.25
METH__RHEB,25,3,0.25
TPM__ARHGAP29,25,0,0.25
TPM__PTPN14,24,0,0.24
TPM__DST,24,0,0.24
TPM__KIF21B,24,0,0.24
TPM__PMEPA1,24,0,0.24
TPM__PTPRC,24,0,0.24
TPM__ARSJ,24,3,0.24
TPM__TMEM51,24,1,0.24
METH__DUS4L,23,0,0.23
TPM__DKK1,23,6,0.23
TPM__WASL,23,0,0.23
TPM__IGFBP3,23,2,0.23
TPM__AHNAK,23,0,0.23
TPM__EVA1A,22,0,0.22
TPM__CAPN2,22,1,0.22
METH__YOD1,22,0,0.22
TPM__PTK2,22,0,0.22
METH__THBS1,22,0,0.22
METH__FAM113B,22,0,0.22
TPM__WWC1,22,0,0.22
TPM__MGAT4B,22,2,0.22
TPM__KCTD11,22,5,0.22
TPM__ITGB5,22,1,0.22
TPM__RAB11FIP5,21,0,0.21
TPM__HSPG2,21,6,0.21
TPM__PIK3CG,21,0,0.21
TPM__ATP1B1,21,0,0.21
TPM__EGFR,21,0,0.21
TPM__SHB,21,0,0.21
TPM__SH3D19,20,0,0.2
METH__MARVELD3,20,0,0.2
TPM__PTTG1IP,20,0,0.2
TPM__NQO1,20,0,0.2
TPM__ABLIM3,19,5,0.19
TPM__ITGB1P1,19,1,0.19
TPM__SH3BP4,19,0,0.19
TPM__EPS8,19,2,0.19
TPM__GPR39,19,0,0.19
METH__AGAP2,19,0,0.19
TPM__HFE,18,4,0.18
