feature,Selection count,Pair count,CPSS Score
TPM__TNS2,100,50,1.0
TPM__NGEF,98,48,0.98
TPM__CELF2,89,39,0.89
TPM__NMRAL2P,83,33,0.83
TPM__LINC01836,82,32,0.82
METH__SAAL1,81,31,0.81
TPM__TNFRSF21,80,30,0.8
TPM__VAMP3,79,29,0.79
TPM__JAG1,77,27,0.77
METH__SUCLA2,70,20,0.7
TPM__PTHLH,69,19,0.69
TPM__UACA,67,18,0.67
TPM__DOLK,66,17,0.66
TPM__MBTD1,65,17,0.65
TPM__PRNP,64,17,0.64
TPM__MIR222HG,64,15,0.64
TPM__ZBTB39,63,15,0.63
METH__COG5,62,13,0.62
TPM__TNKS1BP1,61,12,0.61
TPM__EVA1A,59,9,0.59
TPM__SPOCD1,58,10,0.58
TPM__EPS8,57,9,0.57
TPM__WLS,57,10,0.57
METH__VTRNA1-2,57,11,0.57
TPM__GIPC1,56,10,0.56
TPM__CD109,56,7,0.56
TPM__ZFPM2-AS1,56,9,0.56
TPM__KRT15,56,8,0.56
TPM__P4HA2,55,8,0.55
TPM__NPC2,55,6,0.55
TPM__NPAS2,55,7,0.55
TPM__NHERF2,55,9,0.55
TPM__EPB41L1,55,8,0.55
TPM__RFX5,54,5,0.54
TPM__ADORA2B,54,6,0.54
TPM__COL12A1,54,7,0.54
TPM__LRRC8A,53,4,0.53
METH__DOCK9,52,8,0.52
TPM__PTGR1,51,4,0.51
TPM__NPTN,51,4,0.51
TPM__ZBED4,51,7,0.51
TPM__CDC42EP1,51,9,0.51
TPM__MTF2,50,5,0.5
TPM__ADM,50,8,0.5
TPM__PLAU,50,6,0.5
TPM__RFXAP,50,5,0.5
TPM__PLK2,48,0,0.48
TPM__KLF5,47,5,0.47
TPM__SQSTM1,46,3,0.46
TPM__SH3BP4,45,2,0.45
TPM__ITGB1P1,44,2,0.44
TPM__MT2A,43,2,0.43
TPM__RASAL2,42,4,0.42
METH__MIR1200,41,1,0.41
TPM__LAMB2,41,2,0.41
TPM__ITGA6,41,2,0.41
TPM__YAP1,41,3,0.41
METH__C13orf29,40,2,0.4
TPM__FBLIM1,40,1,0.4
TPM__DST,40,2,0.4
TPM__COL6A1,40,0,0.4
TPM__CCN2,40,2,0.4
TPM__CYFIP2,39,1,0.39
TPM__SH3D19,39,1,0.39
TPM__ARSJ,39,3,0.39
TPM__KDM2B,38,2,0.38
TPM__LINC02245,37,1,0.37
TPM__MAFF,37,4,0.37
METH__PLSCR4,37,0,0.37
TPM__DCBLD1,35,1,0.35
TPM__LAPTM4A,35,0,0.35
METH__PROCA1,35,0,0.35
TPM__CAV2,35,0,0.35
TPM__CEP170B,33,0,0.33
TPM__GPC1,33,0,0.33
TPM__MYO1C,33,1,0.33
TPM__LYL1,33,0,0.33
TPM__S100A3,33,2,0.33
TPM__FNDC3B,32,0,0.32
TPM__TAF5,32,0,0.32
METH__GNG12,31,1,0.31
TPM__CLDN1,31,2,0.31
TPM__CHST3,31,0,0.31
TPM__PLPP2,31,0,0.31
TPM__ASPH,31,0,0.31
TPM__TADA1,30,1,0.3
TPM__HSPG2,30,0,0.3
TPM__AVPI1,29,2,0.29
TPM__SNX33,29,0,0.29
TPM__HFE,29,6,0.29
TPM__SEMA3C,29,3,0.29
TPM__BCL2,29,0,0.29
TPM__CXCR4,29,3,0.29
TPM__DCK,28,0,0.28
TPM__POU2F1,28,0,0.28
TPM__PVR,28,0,0.28
TPM__ITGB5,28,0,0.28
TPM__TPBG,28,5,0.28
TPM__FHL2,28,0,0.28
TPM__IER3,28,0,0.28
TPM__IGFBP3,27,2,0.27
TPM__SEC14L2,26,1,0.26
TPM__SLC35D2,26,0,0.26
METH__TAGLN,26,1,0.26
TPM__RIPK4,26,0,0.26
TPM__LIMD2,26,0,0.26
TPM__FRMD6,25,0,0.25
TPM__KRT80,25,0,0.25
METH__NEDD4,25,0,0.25
TPM__CTNND1,25,0,0.25
TPM__FKBP9,25,0,0.25
METH__INPP5D,25,0,0.25
METH__CBR3,25,1,0.25
TPM__CAV1,25,0,0.25
TPM__SLAIN1,25,1,0.25
METH__EIF3K,24,0,0.24
METH__ERBB2,24,0,0.24
TPM__LINC03061,24,2,0.24
TPM__AK1,24,0,0.24
TPM__TBC1D2,23,0,0.23
METH__PTPRK,23,0,0.23
TPM__WNT7B,23,4,0.23
TPM__NHSL3,23,0,0.23
TPM__MGAT4B,23,0,0.23
TPM__CTSL,23,0,0.23
TPM__KIFC3,23,0,0.23
TPM__CCDC9B,22,1,0.22
TPM__ERRFI1,22,0,0.22
TPM__NBL1,22,4,0.22
TPM__PHLDB2,22,0,0.22
TPM__TNFRSF1A,22,0,0.22
TPM__SH3RF2,21,0,0.21
TPM__IGFBP6,21,2,0.21
METH__MIR21,21,0,0.21
TPM__GPAT3,21,1,0.21
METH__CD1C,21,0,0.21
METH__MET,21,0,0.21
TPM__P3H2,21,4,0.21
TPM__RNASEH2B,21,2,0.21
TPM__ARHGAP19,21,1,0.21
METH__FERMT3,21,0,0.21
METH__GDPD4,20,1,0.2
METH__ZXDB,20,2,0.2
TPM__CAVIN1,20,0,0.2
TPM__F3,20,0,0.2
TPM__ABLIM3,20,1,0.2
TPM__AOPEP,20,0,0.2
METH__TERF1,20,4,0.2
TPM__PHLDB1,19,0,0.19
TPM__WWTR1,19,0,0.19
TPM__AGRN,19,0,0.19
TPM__TJP1,19,0,0.19
TPM__LGALS3,19,0,0.19
METH__OSMR,18,1,0.18
TPM__PTPRK,18,4,0.18
TPM__PLS3,18,0,0.18
TPM__RIN1,18,2,0.18
TPM__ADAM9,18,0,0.18
TPM__LAMB1,18,0,0.18
METH__MRPS30,17,5,0.17
TPM__DOCK1,17,0,0.17
METH__SNRPE,17,3,0.17
TPM__CORO7,17,4,0.17
METH__GSPT1,17,2,0.17
TPM__PRSS23,17,0,0.17
TPM__MICALL2,17,0,0.17
TPM__SH2D4A,17,1,0.17
TPM__CTSA,16,0,0.16
TPM__KLF4,16,3,0.16
TPM__LIF,16,1,0.16
TPM__GPRC5A,16,0,0.16
TPM__BLM,16,0,0.16
TPM__BCAR3,16,0,0.16
TPM__FAM78A,16,1,0.16
METH__PTRF,16,1,0.16
TPM__IER5L,16,1,0.16
TPM__CHPF,16,1,0.16
TPM__TM4SF1,16,3,0.16
TPM__ID1,16,2,0.16
TPM__GAS2L1,16,0,0.16
TPM__DKK1,16,7,0.16
TPM__UPP1,15,1,0.15
TPM__NTN4,15,4,0.15
METH__CCDC12,15,0,0.15
TPM__AMIGO2,15,5,0.15
TPM__FAT1,15,3,0.15
TPM__CD63,15,0,0.15
TPM__MEAK7,15,1,0.15
TPM__PTPN14,15,0,0.15
METH__ITPRIPL2,15,0,0.15
TPM__S100A11,15,0,0.15
TPM__S100A2,14,1,0.14
TPM__APP,14,1,0.14
TPM__HRH1,14,1,0.14
TPM__SERPINH1,14,3,0.14
METH__OSBPL1A,14,0,0.14
METH__BZRAP1,14,0,0.14
METH__C6orf132,14,1,0.14
TPM__PLEC,14,1,0.14
METH__TJP1,14,0,0.14
TPM__MET,14,0,0.14
TPM__PTPRC,14,0,0.14
TPM__OSGIN1,13,0,0.13
TPM__ARHGAP9,13,0,0.13
TPM__DAG1,13,0,0.13
