feature,Selection count,Pair count,CPSS Score
TPM__GPRC5A,100,50,1.0
TPM__MYOF,100,50,1.0
TPM__CEP170B,100,50,1.0
TPM__SGMS2,100,50,1.0
TPM__ASPH,100,50,1.0
TPM__LMNA,100,50,1.0
TPM__ARSJ,100,50,1.0
TPM__EPHA2-AS1,100,50,1.0
TPM__CARD10,100,50,1.0
TPM__PPIC,100,50,1.0
TPM__SLC49A4,100,50,1.0
TPM__GPX8,100,50,1.0
TPM__LAMB2,100,50,1.0
METH__JUB,100,50,1.0
TPM__ITGA3,100,50,1.0
TPM__CAVIN1,100,50,1.0
TPM__ITPRIPL2,100,50,1.0
TPM__TAX1BP3,100,50,1.0
TPM__MANCR,100,50,1.0
TPM__ANXA2P2,100,50,1.0
TPM__GPR39,100,50,1.0
TPM__WLS,100,50,1.0
TPM__GMFG,100,50,1.0
TPM__F2RL1,100,50,1.0
TPM__SRPX2,100,50,1.0
TPM__MIR22HG,100,50,1.0
TPM__TM4SF1,100,50,1.0
TPM__NIBAN2,100,50,1.0
TPM__S100A3,100,50,1.0
TPM__LINC01186,100,50,1.0
TPM__ANXA2,100,50,1.0
TPM__AGRN,100,50,1.0
TPM__LASTR,99,49,0.99
TPM__SLCO1B3,99,49,0.99
TPM__CD151,99,49,0.99
TPM__TM4SF1-AS1,99,49,0.99
METH__MIR1200,99,49,0.99
TPM__RBPMS-AS1,99,49,0.99
TPM__HRCT1,99,49,0.99
TPM__PPP1R16B,98,48,0.98
TPM__LINP1,98,48,0.98
TPM__MANBAL,97,47,0.97
METH__RAB27B,97,47,0.97
TPM__IKZF1,95,45,0.95
TPM__PTPRC,95,45,0.95
TPM__VAV1,94,44,0.94
TPM__RHOH,91,41,0.91
TPM__PIK3CG,88,38,0.88
METH__MTMR2,86,37,0.86
METH__PTPRK,86,36,0.86
TPM__NCKAP1L,84,34,0.84
TPM__RPL29P19,84,34,0.84
TPM__MIR142HG,81,32,0.81
METH__NPAS2,81,32,0.81
METH__PTPN14,79,29,0.79
METH__ST7OT4,78,30,0.78
TPM__P2RY8,77,32,0.77
METH__RASAL2,77,30,0.77
TPM__PDE1B,74,25,0.74
METH__C9orf150,73,24,0.73
METH__LMCD1,63,14,0.63
METH__C1orf126,61,17,0.61
METH__SRGAP1,53,12,0.53
METH__RCAN1,49,12,0.49
METH__LRIG3,46,6,0.46
METH__RGMB,46,7,0.46
METH__OPHN1,44,8,0.44
CNV__MECOM,42,6,0.42
METH__MIR574,42,8,0.42
METH__FAT1,42,8,0.42
METH__SPAG9,42,7,0.42
TPM__RPS28P5,41,4,0.41
CNV__TSHR,39,6,0.39
CNV__HIF1A,38,4,0.38
CNV__ETV5,34,9,0.34
METH__ARHGEF12,34,7,0.34
TPM__SLC7A5P1,34,5,0.34
CNV__SOX2,31,2,0.31
METH__NRP1,31,5,0.31
METH__TMEM51,30,5,0.3
CNV__NUMA1,30,2,0.3
CNV__KTN1,29,1,0.29
CNV__MAP2K4,29,1,0.29
METH__PPIC,29,4,0.29
TPM__SNORA29,28,1,0.28
METH__TEAD4,28,1,0.28
CNV__RAD51B,27,2,0.27
METH__FAM114A1,26,4,0.26
CNV__ZFP36L1,26,4,0.26
