feature,Selection count,Pair count,CPSS Score
TPM__BCL2L1,100,50,1.0
TPM__RASAL2-AS1,92,42,0.92
TPM__ARHGEF6,79,29,0.79
TPM__TRNP1,76,26,0.76
TPM__CUEDC1,76,26,0.76
METH__MGAT1,75,25,0.75
TPM__CARD10,73,23,0.73
TPM__DOT1L,73,23,0.73
TPM__IER3,69,22,0.69
METH__BTBD16,69,19,0.69
TPM__CDC42EP1,68,18,0.68
TPM__TAX1BP3,68,18,0.68
TPM__EPB41,66,17,0.66
TPM__SEPTIN6,64,14,0.64
TPM__PDCD6IP-DT,64,15,0.64
TPM__LGALS3,63,13,0.63
METH__EIF3K,61,14,0.61
TPM__GPAT3,61,14,0.61
METH__OSM,60,10,0.6
TPM__ZCCHC3,59,10,0.59
TPM__NPAS2,58,8,0.58
TPM__PMEPA1,58,10,0.58
TPM__CETN2,57,9,0.57
TPM__PTGR1,56,7,0.56
METH__TBC1D10C,55,6,0.55
TPM__ARSD,53,7,0.53
TPM__BMS1P23,52,4,0.52
TPM__CRIM1-DT,51,7,0.51
TPM__THSD4,50,5,0.5
TPM__SQSTM1,50,5,0.5
TPM__AOPEP,49,3,0.49
TPM__EPB41L1,49,2,0.49
TPM__DSTN,49,5,0.49
TPM__ALDH3B1,48,6,0.48
TPM__SPATS2L,47,4,0.47
TPM__DDN,47,4,0.47
TPM__S100A10,46,2,0.46
TPM__CORO1A-AS1,46,3,0.46
TPM__RRAS,45,5,0.45
TPM__RAB1A,43,2,0.43
TPM__FERMT3,42,4,0.42
TPM__AHNAK2,42,1,0.42
TPM__VMP1,41,4,0.41
TPM__CLIP1,41,2,0.41
TPM__TMEM54,41,1,0.41
TPM__KIF21B,41,2,0.41
METH__EVL,41,0,0.41
TPM__AGAP2,40,0,0.4
TPM__ZBED4,40,1,0.4
TPM__PLPP2,40,2,0.4
METH__YOD1,39,1,0.39
TPM__EAF2,38,1,0.38
TPM__ARHGAP19,38,2,0.38
TPM__LIF-AS2,38,2,0.38
TPM__ABLIM3,38,0,0.38
TPM__ELOVL1,38,2,0.38
TPM__ADAM9,38,1,0.38
TPM__IGFBP6,37,1,0.37
TPM__SHISA4,37,2,0.37
TPM__TNFAIP1,37,1,0.37
TPM__SNX7,36,1,0.36
METH__ZNF579,36,1,0.36
METH__ANKRD44,36,1,0.36
TPM__ANXA4,36,1,0.36
TPM__RIN2,35,0,0.35
TPM__PRSS23,35,0,0.35
TPM__SEMA3C,35,3,0.35
TPM__PVR,35,1,0.35
METH__MARVELD2,34,0,0.34
METH__INTU,34,0,0.34
TPM__KRT8P3,34,1,0.34
TPM__CDCP1,33,0,0.33
TPM__WASL,33,0,0.33
METH__INF2,33,0,0.33
TPM__TM4SF1,33,1,0.33
METH__RASSF1,33,2,0.33
TPM__PPIC,32,0,0.32
TPM__KBTBD8,32,0,0.32
TPM__CAV2,32,2,0.32
TPM__CLCF1,31,0,0.31
TPM__TMEM51,31,1,0.31
TPM__KRT80,30,1,0.3
TPM__APLP2,30,0,0.3
TPM__CCND1,29,1,0.29
TPM__GPC1,29,0,0.29
TPM__ASAP2,29,0,0.29
TPM__ITPRIPL1,29,0,0.29
TPM__SEPTIN10,29,0,0.29
TPM__FTH1,29,1,0.29
METH__PROCA1,29,1,0.29
TPM__ANKLE1,29,0,0.29
METH__MIR21,28,0,0.28
TPM__PXDC1,28,0,0.28
TPM__RHPN2,28,0,0.28
TPM__CARMIL2,28,1,0.28
TPM__LIMD2,28,1,0.28
TPM__CELSR1,28,0,0.28
TPM__CHMP3,28,3,0.28
TPM__ARPIN-AP3S2,27,1,0.27
TPM__ARSJ,27,1,0.27
TPM__PTTG1IP,27,2,0.27
METH__GAS2L3,27,0,0.27
METH__PQLC3,27,3,0.27
METH__INPP5D,27,1,0.27
TPM__CST3,26,0,0.26
TPM__MYO1E,26,3,0.26
TPM__NTN4,26,3,0.26
TPM__PPP1R14B-AS1,26,0,0.26
TPM__SH3BP4,26,1,0.26
METH__SLC44A2,26,0,0.26
TPM__ARHGAP4,25,4,0.25
TPM__F2RL1,25,1,0.25
TPM__SRXN1,25,1,0.25
TPM__LAMB1,25,0,0.25
METH__ERBB2,25,0,0.25
METH__VTRNA1-2,25,0,0.25
TPM__AJUBA,25,0,0.25
TPM__MIR22HG,25,0,0.25
TPM__TWF1,25,2,0.25
METH__TERF1,25,0,0.25
METH__MTMR11,24,1,0.24
METH__THBS1,24,0,0.24
METH__PIK3CG,24,0,0.24
TPM__PLEKHN1,24,2,0.24
TPM__PSTPIP1,24,2,0.24
TPM__SLC35D2,24,0,0.24
TPM__PHLDB1,24,0,0.24
TPM__DAG1,23,1,0.23
TPM__CTSL,23,0,0.23
TPM__PSORS1C1,23,2,0.23
TPM__SRGAP1,23,0,0.23
TPM__FAT1,22,0,0.22
METH__ITGA2,22,0,0.22
TPM__LINC00857,22,1,0.22
TPM__ARHGEF28,22,3,0.22
TPM__KDM2B,22,0,0.22
METH__RHEB,22,1,0.22
TPM__NACC2,21,0,0.21
TPM__EPS8,21,2,0.21
TPM__TGFA,21,5,0.21
TPM__GULP1,21,1,0.21
TPM__CTNNA1,21,0,0.21
TPM__PTPN21,21,0,0.21
TPM__SEC14L2,20,1,0.2
TPM__KITLG,20,1,0.2
TPM__TMEM131L,20,2,0.2
TPM__CDC42EP2,20,7,0.2
TPM__ANXA2P2,20,0,0.2
TPM__PLAAT3,20,8,0.2
TPM__PCDH1,19,0,0.19
TPM__ASPH,19,0,0.19
TPM__GPR39,19,2,0.19
TPM__CTTN,19,0,0.19
TPM__CTSD,19,2,0.19
TPM__TACC2,19,0,0.19
TPM__PERP,18,0,0.18
