feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue
METH__KDELR2,100,50,1.0,0.05000000074505806,0.18,0.18,True,1.0
TPM__BNC1,100,50,1.0,0.029999999329447746,-0.03,0.21,True,1.0
TPM__IFNWP19,100,50,1.0,0.0,0.04,0.18,True,1.0
CNV__FOXP1,92,42,0.92,0.019999999552965164,0.14,0.21,False,0.013
METH__GCN1L1,85,36,0.85,0.009999999776482582,0.09,0.19,False,0.0
CNV__TRIP11,80,32,0.8,0.009999999776482582,0.02,0.2,False,0.0
CNV__TOP1,80,30,0.8,0.0,0.06,0.2,False,0.0
METH__IFT20,80,30,0.8,0.009999999776482582,-0.09,0.2,False,0.0
CNV__TSHR,79,29,0.79,0.009999999776482582,0.02,0.19,False,0.0
CNV__MLH1,76,27,0.76,0.019999999552965164,0.14,0.2,False,0.0
CNV__TRIM24,76,26,0.76,0.009999999776482582,0.14,0.23,False,0.0
CNV__TRAF3,74,26,0.74,0.0,0.03,0.19,False,0.0
CNV__CCNB1IP1,73,24,0.73,0.0,0.03,0.19,False,0.0
CNV__SMO,72,26,0.72,0.009999999776482582,0.15,0.2,False,0.0
METH__STRAP,72,24,0.72,0.019999999552965164,-0.11,0.21,False,0.0
CNV__HSP90AA1,71,22,0.71,0.0,0.03,0.21,False,0.0
CNV__APC,71,25,0.71,0.019999999552965164,0.15,0.18,False,0.0
METH__TMEM143,71,24,0.71,0.0,0.06,0.18,False,0.0
METH__CCDC84,70,23,0.7,0.0,-0.01,0.19,False,0.0
CNV__MAFB,69,25,0.69,0.0,0.06,0.2,False,0.0
CNV__KEL,69,24,0.69,0.009999999776482582,0.14,0.21,False,0.0
CNV__GOLGA5,68,19,0.68,0.0,0.02,0.21,False,0.0
CNV__FGD5,68,20,0.68,0.009999999776482582,0.13,0.17,False,0.0
METH__ZNF546,68,18,0.68,0.009999999776482582,-0.06,0.21,False,0.0
CNV__AFF4,67,20,0.67,0.009999999776482582,0.13,0.19,False,0.0
METH__LSM11,66,18,0.66,0.0,-0.06,0.19,False,0.0
CNV__CRNKL1,65,22,0.65,0.0,0.06,0.2,False,0.0
METH__CGGBP1,65,15,0.65,0.0,0.04,0.17,False,0.0
CNV__IRF1,65,19,0.65,0.009999999776482582,0.13,0.19,False,0.0
CNV__SS18L1,65,19,0.65,0.0,0.07,0.21,False,0.0
CNV__NCOR1,65,19,0.65,0.0,0.01,0.19,False,0.0
CNV__PPARG,65,20,0.65,0.009999999776482582,0.13,0.19,False,0.0
CNV__LOX,63,17,0.63,0.009999999776482582,0.14,0.19,False,0.0
CNV__POT1,63,21,0.63,0.009999999776482582,0.13,0.18,False,0.0
METH__CWF19L2,63,19,0.63,0.009999999776482582,-0.07,0.19,False,0.0
CNV__SND1,62,18,0.62,0.009999999776482582,0.14,0.18,False,0.0
CNV__SRC,62,16,0.62,0.0,0.06,0.21,False,0.0
CNV__ASXL1,61,22,0.61,0.0,0.07,0.2,False,0.0
CNV__RUNX1T1,61,15,0.61,0.0,0.05,0.21,False,0.0
METH__ATP6V1D,61,15,0.61,0.009999999776482582,-0.15,0.18,False,0.0
CNV__BRAF,60,17,0.6,0.009999999776482582,0.13,0.21,False,0.0
TPM__RNA5SP187,59,12,0.59,0.009999999776482582,-0.1,0.17,False,0.0
CNV__NFATC2,59,16,0.59,0.0,0.09,0.2,False,0.0
CNV__AJUBA,58,14,0.58,0.0,0.04,0.2,False,0.0
METH__C20orf12,57,12,0.57,0.009999999776482582,-0.1,0.19,False,0.0
METH__VAV2,57,13,0.57,0.009999999776482582,-0.08,0.2,False,0.0
METH__TMEM106B,57,12,0.57,0.0,-0.1,0.19,False,0.0
METH__C17orf68,57,11,0.57,0.009999999776482582,0.05,0.19,False,0.0
CNV__AKT1,57,14,0.57,0.0,0.04,0.2,False,0.0
CNV__FANCD2,56,12,0.56,0.009999999776482582,0.11,0.19,False,0.0
METH__ZMAT5,56,10,0.56,0.009999999776482582,-0.07,0.23,False,0.0
METH__PPM1D,55,11,0.55,0.009999999776482582,-0.12,0.18,False,0.0
METH__ERCC3,55,12,0.55,0.009999999776482582,0.07,0.2,False,0.0
CNV__TCL1A,53,11,0.53,0.0,0.03,0.21,False,0.0
CNV__VHL,53,11,0.53,0.009999999776482582,0.12,0.19,False,0.0
CNV__PTPN6,53,13,0.53,0.0,0.05,0.18,False,0.0
CNV__PTK6,52,9,0.52,0.0,0.08,0.2,False,0.002
METH__UCRC,52,10,0.52,0.009999999776482582,-0.08,0.22,False,0.0
METH__CABIN1,52,11,0.52,0.0,0.01,0.19,False,0.0
CNV__EXT1,51,12,0.51,0.009999999776482582,0.01,0.2,False,0.0
CNV__DICER1,51,13,0.51,0.0,0.03,0.21,False,0.0
CNV__RBM38,51,12,0.51,0.0,0.07,0.2,False,0.0
