feature,Selection count,Pair count,CPSS Score
TPM__APLP2,95,45,0.95
TPM__MOB3A,95,45,0.95
TPM__LURAP1L,92,42,0.92
TPM__SLC2A8,90,40,0.9
TPM__LINC01843,86,36,0.86
TPM__RPL10A,84,34,0.84
TPM__RFXAP,83,33,0.83
TPM__HDAC11,77,27,0.77
TPM__FMNL1,75,25,0.75
TPM__KDM2B,74,24,0.74
TPM__TSPAN1,70,20,0.7
METH__C15orf52,70,20,0.7
TPM__PVR,69,21,0.69
TPM__ELOVL7,69,19,0.69
METH__AGXT2L2,68,18,0.68
TPM__NOL3,67,17,0.67
TPM__RPL29,67,17,0.67
METH__HOOK1,66,16,0.66
TPM__TMEM139,66,17,0.66
TPM__MRPS18AP1,65,16,0.65
TPM__SOX13,65,15,0.65
METH__TBC1D10C,64,15,0.64
TPM__CYTH4,64,15,0.64
METH__MARVELD2,63,15,0.63
TPM__CLDN3,62,14,0.62
METH__FAT1,62,13,0.62
METH__OVOL2,62,13,0.62
TPM__OSGIN1,62,13,0.62
METH__KLC4,61,11,0.61
METH__NCRNA00111,61,12,0.61
TPM__ITGA4,60,12,0.6
TPM__TRNP1,59,11,0.59
METH__LOC283404,57,10,0.57
METH__CELSR3,56,8,0.56
TPM__ZCCHC7,56,10,0.56
METH__PTP4A1,55,5,0.55
METH__NHLRC1,55,8,0.55
TPM__EPHX1,53,4,0.53
METH__RHOH,53,10,0.53
METH__HLCS,53,6,0.53
TPM__SPR,53,6,0.53
TPM__ABHD11,53,5,0.53
METH__HMGB1,52,10,0.52
METH__PTGFRN,51,4,0.51
TPM__CHMP3,51,4,0.51
TPM__SLC35D2,51,4,0.51
METH__FAM151B,51,5,0.51
TPM__PKP3,50,4,0.5
TPM__FERMT3,50,4,0.5
METH__GNMT,50,5,0.5
METH__MIR203,49,5,0.49
METH__ITGAL,48,6,0.48
TPM__TACC2,48,8,0.48
TPM__CTSD,46,4,0.46
TPM__DUSP23,44,3,0.44
METH__HSPA12A,43,4,0.43
TPM__RGL3,43,4,0.43
METH__PRIC285,43,2,0.43
TPM__DSP,43,1,0.43
METH__MGAT1,42,1,0.42
