feature,Selection count,Pair count,CPSS Score
TPM__SLFN11,100,50,1.0
TPM__SLC38A5,99,49,0.99
METH__MIER3,94,44,0.94
TPM__PSAP,93,43,0.93
TPM__ALDH3B1,92,42,0.92
TPM__RPL10A,88,38,0.88
TPM__STX3,87,37,0.87
TPM__TACC2,86,36,0.86
TPM__DDN,85,35,0.85
TPM__MRPS18AP1,84,34,0.84
TPM__MOB3A,84,34,0.84
TPM__SYTL2,78,28,0.78
METH__CUL1,78,28,0.78
TPM__SH3D19,75,25,0.75
TPM__PDCD6IP-DT,75,25,0.75
TPM__APLP2,75,25,0.75
TPM__AGAP2,73,23,0.73
METH__DGKZ,72,22,0.72
TPM__NPTN,69,19,0.69
TPM__KDM2B,68,18,0.68
TPM__TUFT1,67,17,0.67
TPM__TM4SF1,67,18,0.67
TPM__NRBP2,66,16,0.66
TPM__GIMAP2,65,17,0.65
TPM__CARD10,65,15,0.65
METH__ERBB2,64,16,0.64
TPM__DUSP3,63,14,0.63
TPM__RPL3,63,13,0.63
METH__POLR1B,62,12,0.62
TPM__PIR,61,12,0.61
TPM__IL13RA1,61,13,0.61
TPM__MLPH,61,13,0.61
TPM__FERMT3,60,12,0.6
METH__PROCA1,60,13,0.6
METH__MGAT1,60,13,0.6
TPM__RFXAP,57,9,0.57
TPM__GULP1,56,8,0.56
METH__ITPRIPL2,52,7,0.52
TPM__KIF21B,51,5,0.51
TPM__RPS11,50,8,0.5
METH__TLCD2,49,4,0.49
TPM__BTC,48,4,0.48
TPM__SQSTM1,48,2,0.48
METH__MTMR11,47,3,0.47
TPM__TRNP1,47,2,0.47
TPM__RCSD1,46,3,0.46
TPM__PVR,46,3,0.46
TPM__CUEDC1,44,1,0.44
METH__PIK3CG,44,0,0.44
METH__SLC44A3,44,0,0.44
METH__SYTL4,44,3,0.44
TPM__AHNAK2,43,2,0.43
METH__BOK,43,2,0.43
TPM__TCF3,42,1,0.42
TPM__SHTN1,42,1,0.42
METH__HOOK1,41,2,0.41
METH__FAM47E,41,1,0.41
TPM__LCP1,41,2,0.41
TPM__ID1,41,1,0.41
TPM__CTNND1,40,0,0.4
METH__CASZ1,39,0,0.39
METH__CD248,39,3,0.39
METH__FAIM3,39,2,0.39
TPM__MID1,39,0,0.39
METH__SLC25A13,38,3,0.38
METH__EXOC6B,37,0,0.37
METH__FERMT3,37,1,0.37
METH__SPIRE2,37,0,0.37
METH__MARVELD3,37,1,0.37
METH__TERF1,37,1,0.37
TPM__KRT80,36,0,0.36
TPM__B4GALT4,35,1,0.35
TPM__HDAC11,35,1,0.35
TPM__AKNA,35,0,0.35
TPM__FLI1,35,4,0.35
METH__RNF13,34,1,0.34
METH__HLCS,34,1,0.34
TPM__EPS8,34,1,0.34
METH__EIF3J,34,0,0.34
TPM__AGRN,33,0,0.33
TPM__ITGA4,33,0,0.33
TPM__ARHGAP25,33,1,0.33
TPM__ZCCHC3,33,1,0.33
METH__LMCD1,33,1,0.33
TPM__ITPRIPL1,33,0,0.33
TPM__MYO5B,32,1,0.32
