feature,Selection count,Pair count,CPSS Score
METH__KLF4,100,50,1.0
MUT__PTEN,100,50,1.0
CNV__MAML2,100,50,1.0
METH__LRP6,99,49,0.99
CNV__BIRC3,98,48,0.98
CNV__FAT3,98,48,0.98
METH__ARHGAP26,98,48,0.98
METH__SGTB,98,48,0.98
METH__C6orf217,96,46,0.96
TPM__NPEPPSP2,96,46,0.96
METH__TNIK,96,46,0.96
CNV__DDX6,95,46,0.95
METH__CWC15,94,44,0.94
METH__RAPH1,93,43,0.93
CNV__SPOP,93,43,0.93
CNV__COL1A1,91,41,0.91
CNV__SDHD,91,41,0.91
METH__C7orf70,91,41,0.91
CNV__KMT2A,90,40,0.9
METH__SKI,87,37,0.87
MUT__PIK3CA,86,36,0.86
CNV__CBL,86,37,0.86
METH__LOC81691,84,34,0.84
METH__MBOAT1,83,34,0.83
METH__RFC2,83,33,0.83
MUT__KRAS,83,33,0.83
TPM__SNORA47,82,33,0.82
CNV__ARHGEF12,82,32,0.82
METH__MRFAP1L1,81,31,0.81
CNV__ATM,81,33,0.81
CNV__KCNJ5,80,30,0.8
METH__ERI2,79,29,0.79
TPM__CDH12P2,79,31,0.79
METH__TEX9,78,28,0.78
METH__CSDA,78,29,0.78
TPM__RNA5SP203,77,28,0.77
CNV__TP53,77,29,0.77
CNV__FBLN1,76,27,0.76
CNV__POU2AF1,75,26,0.75
CNV__SMAD4,74,26,0.74
CNV__ZBTB16,73,26,0.73
CNV__TCIRG1,72,25,0.72
CNV__EML4,71,22,0.71
CNV__BCL9L,71,23,0.71
CNV__PAFAH1B2,71,23,0.71
CNV__PTPRB,70,22,0.7
CNV__MPL,70,22,0.7
CNV__FLCN,69,24,0.69
CNV__FLI1,68,22,0.68
CNV__PCBP1,68,20,0.68
METH__AGPHD1,67,18,0.67
METH__PHF17,67,22,0.67
CNV__SET,67,22,0.67
CNV__DCC,67,18,0.67
METH__WDR76,66,18,0.66
CNV__ABL1,65,16,0.65
CNV__RABEP1,65,21,0.65
CNV__SMAD2,65,23,0.65
CNV__JAK1,64,15,0.64
CNV__NUP214,64,21,0.64
CNV__KDSR,64,19,0.64
CNV__MAP2K4,63,20,0.63
METH__HABP4,62,14,0.62
MUT__KMT2C,62,13,0.62
CNV__MALT1,59,18,0.59
METH__DSN1,59,11,0.59
CNV__XPO1,58,16,0.58
MUT__BAX,58,10,0.58
TPM__SNORA80B,56,14,0.56
METH__TM2D2,55,11,0.55
CNV__EZR,53,14,0.53
CNV__TSC1,53,12,0.53
CNV__LCK,52,14,0.52
CNV__FANCC,51,13,0.51
CNV__REL,51,7,0.51
TPM__SNORA16B,51,9,0.51
CNV__PER1,51,14,0.51
METH__GLS,50,10,0.5
METH__PIGT,50,10,0.5
METH__HDGF2,49,7,0.49
MUT__ARID1A,48,7,0.48
METH__NASP,48,5,0.48
CNV__CDKN1A,47,9,0.47
CNV__BCL11A,47,12,0.47
METH__COMMD8,46,6,0.46
CNV__WDCP,46,8,0.46
CNV__SRSF3,46,7,0.46
CNV__H3C2,46,8,0.46
CNV__DDX10,45,11,0.45
MUT__EZH2,45,5,0.45
METH__HRSP12,44,8,0.44
METH__ZNF566,44,9,0.44
