feature,Selection count,Pair count,CPSS Score
TPM__SMIM10L3,100,50,1.0
METH__EFNA5,99,49,0.99
METH__RAPH1,98,48,0.98
METH__C6orf217,98,48,0.98
CNV__EPHA3,96,46,0.96
METH__THRAP3,95,45,0.95
METH__CHD9,95,45,0.95
METH__ATF6,91,41,0.91
METH__TMEM93,89,39,0.89
TPM__SNORA80E,87,37,0.87
METH__ZNF434,86,38,0.86
CNV__HGF,85,36,0.85
METH__CPEB3,85,35,0.85
CNV__ACVR1,84,34,0.84
METH__TACO1,83,34,0.83
METH__N6AMT2,81,31,0.81
CNV__MARK2,80,31,0.8
CNV__RASA1,80,30,0.8
METH__COPB2,80,31,0.8
CNV__GNA13,80,34,0.8
METH__ERCC3,80,31,0.8
CNV__RAD51D,80,32,0.8
CNV__EBF1,79,30,0.79
METH__C12orf41,78,28,0.78
CNV__CREB3L1,77,27,0.77
METH__E2F3,77,28,0.77
CNV__NFE2L2,76,27,0.76
CNV__CXCR4,76,28,0.76
METH__DDHD2,76,26,0.76
METH__BDP1,75,26,0.75
CNV__HIP1,73,28,0.73
METH__SNORD11B,73,26,0.73
METH__ERCC1,72,24,0.72
METH__ARL6,71,22,0.71
METH__CEP70,69,21,0.69
CNV__TAF15,69,21,0.69
CNV__SDHAF2,69,20,0.69
CNV__ESRRA,68,23,0.68
CNV__FGFR2,68,20,0.68
CNV__PTMA,67,20,0.67
CNV__SUZ12,67,20,0.67
CNV__ACKR3,66,19,0.66
CNV__GTF2I,65,22,0.65
METH__TSC22D1,65,16,0.65
CNV__USP44,65,18,0.65
METH__C16orf93,65,18,0.65
CNV__IL6ST,65,18,0.65
CNV__ABL2,64,19,0.64
METH__C6orf167,64,16,0.64
METH__NAP1L1,64,18,0.64
CNV__FES,64,23,0.64
CNV__FAT2,62,14,0.62
METH__RABL2A,62,18,0.62
CNV__NXF1,60,12,0.6
CNV__GATA2,60,14,0.6
CNV__YWHAE,59,16,0.59
CNV__APOBEC3B,59,15,0.59
CNV__PIK3R1,59,16,0.59
CNV__GAS7,58,14,0.58
CNV__MAP2K4,57,13,0.57
CNV__NF1,57,15,0.57
METH__EYA3,56,14,0.56
CNV__RPN1,56,11,0.56
METH__CSDA,55,8,0.55
METH__CDC27,54,10,0.54
CNV__APC,54,14,0.54
METH__TRMT5,53,9,0.53
METH__COMMD6,53,10,0.53
METH__ANKRD49,53,9,0.53
CNV__TEC,53,13,0.53
CNV__SP140,52,9,0.52
METH__NUP35,52,11,0.52
METH__C6orf52,51,8,0.51
METH__EPRS,49,13,0.49
METH__PRCC,49,8,0.49
METH__PAPD4,49,10,0.49
CNV__RHOA,49,8,0.49
CNV__QKI,48,11,0.48
METH__C5orf30,47,10,0.47
METH__TMTC2,46,5,0.46
CNV__NCOA4,45,8,0.45
CNV__KLF6,45,9,0.45
CNV__ESR1,44,6,0.44
CNV__CCDC6,42,5,0.42
CNV__EGR2,42,5,0.42
CNV__LATS1,42,4,0.42
METH__MOGS,41,4,0.41
METH__RPS27,41,4,0.41
CNV__PAX7,41,7,0.41
METH__HNRNPA3,40,3,0.4
CNV__ACVR2A,39,6,0.39
CNV__RABEP1,39,7,0.39
METH__CAPZA1,39,3,0.39
METH__RSRC2,39,9,0.39
CNV__RET,38,4,0.38
METH__ZNF487,38,8,0.38
METH__DCTN5,37,7,0.37
METH__SLC38A6,36,1,0.36
METH__AVL9,36,5,0.36
METH__MDH1,36,5,0.36
METH__DNAJC28,34,4,0.34
METH__DDX24,34,5,0.34
METH__TMEM60,34,3,0.34
CNV__GATA3,33,3,0.33
METH__SEC63,33,4,0.33
CNV__USP6,33,5,0.33
METH__MLF1IP,32,1,0.32
METH__ATP5H,32,5,0.32
METH__HDHD1A,32,3,0.32
METH__XPR1,31,3,0.31
METH__ZC3H13,31,3,0.31
METH__DPY19L4,30,0,0.3
METH__AZI2,30,1,0.3
METH__ATP5C1,29,0,0.29
METH__METTL3,28,2,0.28
CNV__PER1,28,3,0.28
METH__LOC552889,28,3,0.28
