feature,Selection count,Pair count,CPSS Score
TPM__INKA1,98,48,0.98
TPM__BOD1,96,46,0.96
TPM__GPAT3,91,41,0.91
TPM__FES,90,40,0.9
METH__C7orf23,88,38,0.88
TPM__CCDC9B,84,34,0.84
TPM__MORC4,79,29,0.79
METH__EVL,77,27,0.77
TPM__ABTB2,77,27,0.77
TPM__MAP4K3,75,25,0.75
TPM__TRG-AS1,74,24,0.74
TPM__PLS3,67,18,0.67
METH__C15orf52,63,14,0.63
TPM__TMEM131L,62,12,0.62
TPM__DCBLD2,62,12,0.62
TPM__KBTBD8,62,15,0.62
TPM__APBB1IP,61,12,0.61
TPM__RND3,59,10,0.59
TPM__MYCBP2,58,8,0.58
TPM__PMEPA1,55,7,0.55
TPM__EPB41L1,54,6,0.54
METH__HCST,53,7,0.53
TPM__PRSS23,53,7,0.53
METH__AIF1,53,6,0.53
TPM__PSAP,52,5,0.52
TPM__AGAP2,51,5,0.51
TPM__PFN2,51,7,0.51
TPM__FAM241B,51,4,0.51
TPM__OSBPL10,49,4,0.49
TPM__SDC3,48,4,0.48
METH__APOB48R,48,4,0.48
TPM__FHL2,46,2,0.46
TPM__SPATS2L,44,3,0.44
TPM__TSPAN15,44,0,0.44
METH__TSPAN12,43,3,0.43
METH__LGMN,43,1,0.43
TPM__TMEM54,42,1,0.42
METH__LOC283404,42,2,0.42
TPM__LAMB1,41,2,0.41
TPM__CAMK2N1,41,2,0.41
TPM__EAF2,40,1,0.4
METH__C1orf55,40,1,0.4
TPM__PLEKHA1,40,1,0.4
TPM__TBC1D10C,40,2,0.4
TPM__TSPAN6,40,2,0.4
TPM__BCAR3,40,1,0.4
TPM__ARHGAP12,39,2,0.39
TPM__PCYOX1,39,1,0.39
TPM__NPAS2,39,2,0.39
METH__MAP1LC3B2,38,1,0.38
TPM__CORO1A-AS1,38,1,0.38
TPM__PTTG1IP,38,0,0.38
TPM__CLIP1,38,1,0.38
TPM__KIAA1671,37,2,0.37
METH__INADL,37,1,0.37
METH__MAP4K1,37,3,0.37
TPM__SNX24,35,1,0.35
TPM__MYO1C,35,0,0.35
METH__LOC144571,35,1,0.35
TPM__SVIL,35,3,0.35
TPM__PDGFB,35,2,0.35
TPM__PPL,35,0,0.35
TPM__CARD10,34,3,0.34
METH__CASZ1,34,0,0.34
METH__CCDC88B,34,1,0.34
TPM__NIBAN2,34,0,0.34
TPM__CHMP3,34,2,0.34
TPM__ITGA4,32,1,0.32
TPM__LYL1,32,0,0.32
TPM__TWF1,32,3,0.32
TPM__TACC2,31,0,0.31
TPM__THAP10,31,2,0.31
TPM__APP,31,4,0.31
TPM__SLC1A3-AS1,31,0,0.31
TPM__GULP1,31,5,0.31
TPM__PHLDA2,30,0,0.3
TPM__FERMT3,30,0,0.3
TPM__DOCK2,30,0,0.3
TPM__PTPN21,30,2,0.3
TPM__TEAD1,30,0,0.3
METH__LTC4S,30,1,0.3
TPM__ITGB1,30,0,0.3
TPM__TGFA,29,1,0.29
TPM__MET,29,0,0.29
TPM__ABCC3,29,1,0.29
TPM__ARHGEF6,29,0,0.29
TPM__PARVG,29,0,0.29
TPM__NOL3,29,2,0.29
TPM__DLG5,28,0,0.28
TPM__SPIRE1,28,2,0.28
TPM__CORO1A,28,1,0.28
TPM__MYB,27,0,0.27
TPM__TRAF3IP3,27,0,0.27
TPM__GOLM1,27,1,0.27
TPM__BAIAP2L1,27,3,0.27
TPM__CLDN12,27,0,0.27
TPM__CUEDC1,27,1,0.27
TPM__RAPH1,27,1,0.27
TPM__CCND1,26,0,0.26
TPM__PARD3,25,0,0.25
TPM__CRIM1,25,0,0.25
METH__RGS1,25,4,0.25
TPM__AGAP1,25,1,0.25
TPM__DSTN,25,3,0.25
TPM__ASPH,25,1,0.25
TPM__TRNP1,25,2,0.25
TPM__LAPTM5,25,0,0.25
TPM__NQO1,24,0,0.24
TPM__PHLDB1,24,0,0.24
METH__LRIG3,24,0,0.24
TPM__ARHGEF28,24,8,0.24
TPM__TSPAN17,24,7,0.24
TPM__IL13RA1,24,4,0.24
TPM__P2RY8,24,0,0.24
TPM__NCKAP1,24,0,0.24
TPM__IL17RC,23,1,0.23
METH__FAM129C,23,2,0.23
TPM__TPM1,23,0,0.23
TPM__IER5L,23,3,0.23
TPM__SGMS2,23,3,0.23
TPM__TM4SF1,22,1,0.22
TPM__AMOTL2,22,0,0.22
TPM__ELMO1,22,2,0.22
TPM__FLI1,22,0,0.22
TPM__PVR,22,1,0.22
METH__EIF3K,22,0,0.22
METH__GULP1,21,0,0.21
TPM__PCDH1,21,1,0.21
METH__NFIB,21,3,0.21
TPM__GPR39,21,1,0.21
METH__ABHD10,21,0,0.21
TPM__PSTPIP1,21,4,0.21
METH__CD22,21,3,0.21
TPM__IRAG2,21,1,0.21
TPM__HDAC11,20,7,0.2
TPM__BCL9L,20,0,0.2
TPM__ARHGAP25,20,6,0.2
TPM__CTNNA1,20,1,0.2
TPM__PDE1B,20,0,0.2
METH__S1PR4,20,5,0.2
METH__FAT1,19,0,0.19
METH__RAVER1,19,0,0.19
TPM__MGAT4B,19,2,0.19
TPM__ANKLE1,19,6,0.19
METH__LOC283663,19,1,0.19
METH__PROCA1,19,4,0.19
TPM__KIFC3,19,1,0.19
TPM__PON2,18,0,0.18
TPM__BMS1P23,18,3,0.18
METH__BZRAP1,18,0,0.18
TPM__FAM114A1,18,2,0.18
METH__MGAT1,18,0,0.18
METH__TERF1,18,3,0.18
METH__TBC1D10C,18,0,0.18
METH__FCER1G,18,1,0.18
TPM__S100A10,18,0,0.18
METH__LOC100233209,17,0,0.17
TPM__ARHGAP4,17,3,0.17
TPM__KDELR2,17,3,0.17
TPM__SLC49A4,17,2,0.17
TPM__CSK,17,3,0.17
METH__RHOH,17,0,0.17
TPM__GNA11,17,0,0.17
TPM__LAPTM4A,17,1,0.17
TPM__UACA,17,4,0.17
METH__RUFY1,17,1,0.17
METH__PLCB2,17,7,0.17
TPM__HCST,17,0,0.17
TPM__MPP3,17,2,0.17
TPM__GPRC5A,16,0,0.16
TPM__ADGRG1,16,1,0.16
METH__CRIM1,16,1,0.16
TPM__RASGRP2,16,5,0.16
TPM__ATP1B1,16,4,0.16
TPM__SHTN1,16,5,0.16
TPM__ITGB5,16,0,0.16
TPM__SRGAP1,16,5,0.16
TPM__RHOB,16,3,0.16
TPM__ANXA2P2,16,2,0.16
METH__LYPD6,16,2,0.16
TPM__SH2D3C,16,2,0.16
TPM__LARP6,16,1,0.16
METH__PSD4,15,2,0.15
TPM__CBFA2T3,15,0,0.15
METH__WDR35,15,5,0.15
METH__PER3,15,4,0.15
TPM__WASL,15,0,0.15
METH__TJP1,15,0,0.15
TPM__SOWAHC,15,0,0.15
METH__NR2F2,15,0,0.15
TPM__INPP5D,14,1,0.14
METH__PTPRK,14,2,0.14
METH__C21orf125,14,3,0.14
METH__PKN1,14,0,0.14
TPM__S100A13,14,1,0.14
METH__GHRLOS,14,0,0.14
TPM__WFS1,14,2,0.14
METH__ITGA4,14,2,0.14
TPM__SNX7,14,1,0.14
TPM__P4HA2,14,1,0.14
METH__CXCR3,14,3,0.14
TPM__PPIC,14,0,0.14
TPM__RAB1A,14,4,0.14
METH__THBS1,13,1,0.13
TPM__PLK2,13,2,0.13
TPM__ARHGAP29,13,2,0.13
METH__GPR39,13,0,0.13
METH__LAMB1,13,4,0.13
TPM__CAP2,13,1,0.13
TPM__PRKCB,13,2,0.13
TPM__GNG12,12,0,0.12
TPM__KRT80,12,0,0.12
TPM__WWTR1,12,0,0.12
TPM__WWC1,12,2,0.12
METH__ANKRD44,12,3,0.12
METH__CCM2,12,0,0.12
METH__MIPOL1,12,1,0.12
TPM__MFNG,12,0,0.12
TPM__C19orf33,12,0,0.12
TPM__SPR,12,2,0.12
TPM__PTPRK,12,1,0.12
METH__BCL9L,12,2,0.12
TPM__DOCK8,12,4,0.12
METH__RPS6KA1,12,1,0.12
TPM__THSD4,11,1,0.11
TPM__MANBAL,11,1,0.11
METH__FAIM3,11,1,0.11
TPM__RIN2,11,3,0.11
TPM__FAM78A,11,1,0.11
TPM__HCLS1,11,1,0.11
METH__CCDC12,11,4,0.11
METH__ERRFI1,11,2,0.11
TPM__IL2RG,11,0,0.11
TPM__KRT8,11,0,0.11
METH__AGAP2,11,0,0.11
TPM__RHPN2,11,3,0.11
TPM__TMEM132A,11,0,0.11
METH__PRSS48,11,3,0.11
TPM__ARHGAP15,11,0,0.11
METH__NLRC3,11,0,0.11
METH__C16orf54,10,0,0.1
TPM__EPHA2,10,0,0.1
METH__PIK3CG,10,2,0.1
TPM__SEPTIN10,10,2,0.1
METH__ERBB2,10,0,0.1
TPM__KDELR3,10,3,0.1
TPM__NACC2,10,1,0.1
TPM__CARD8-AS1,10,3,0.1
METH__GAS2L3,10,2,0.1
METH__AMOTL2,10,2,0.1
METH__MYO1G,10,2,0.1
TPM__ARPIN-AP3S2,10,3,0.1
TPM__DAG1,10,0,0.1
TPM__LINC00511,10,1,0.1
TPM__ANXA2,10,1,0.1
TPM__EGFR,10,0,0.1
METH__MARVELD3,10,0,0.1
TPM__IL12RB1,10,2,0.1
METH__MLL2,10,2,0.1
TPM__AHNAK2,10,3,0.1
TPM__NRROS,9,2,0.09
TPM__CMTM4,9,1,0.09
TPM__PERP,9,0,0.09
TPM__SOX13,9,1,0.09
TPM__GPC1,9,1,0.09
TPM__PATJ,9,2,0.09
METH__RGS14,9,0,0.09
METH__RINL,9,1,0.09
TPM__S100A16,9,0,0.09
TPM__ERRFI1,9,2,0.09
METH__ZFP112,9,1,0.09
TPM__CTDSPL,9,1,0.09
TPM__SHB,9,1,0.09
TPM__SDC1,9,1,0.09
METH__C6orf41,9,0,0.09
TPM__PTPRF,9,2,0.09
TPM__RASAL2,9,3,0.09
METH__CAP2,9,1,0.09
TPM__ACAP1,9,0,0.09
METH__CNR2,9,1,0.09
METH__PPP1R16B,9,3,0.09
TPM__CD38,9,2,0.09
TPM__CD276,9,0,0.09
TPM__DDR1,8,0,0.08
TPM__CDC42BPB,8,0,0.08
METH__SPIRE2,8,2,0.08
TPM__GFI1,8,1,0.08
METH__TMEM150B,8,1,0.08
TPM__PXN,8,0,0.08
METH__DOK2,8,0,0.08
TPM__AGRN,8,0,0.08
TPM__SNX21,8,0,0.08
TPM__PLCD3,8,1,0.08
TPM__CEP170B,8,1,0.08
TPM__TNKS1BP1,8,3,0.08
METH__MTMR11,8,0,0.08
TPM__TOM1L1,7,0,0.07
TPM__PARVA,7,0,0.07
METH__NRP1,7,0,0.07
TPM__CAPN2,7,1,0.07
TPM__PLPP2,7,1,0.07
TPM__CTNND1,7,1,0.07
