feature,Selection count,Pair count,CPSS Score
TPM__SLFN11,100,50,1.0
METH__SLFN11,99,49,0.99
TPM__SLC38A5,95,45,0.95
TPM__HDAC11,93,43,0.93
METH__DTWD2,93,43,0.93
TPM__EHD4,90,40,0.9
METH__FAM151B,89,39,0.89
TPM__PSAP,87,37,0.87
METH__DHCR24,80,30,0.8
TPM__CXCR4,80,30,0.8
TPM__TMEM191A,77,27,0.77
TPM__VAMP3,77,27,0.77
TPM__KLRG1,76,26,0.76
TPM__APLP2,75,25,0.75
TPM__RCBTB1,74,25,0.74
TPM__CHPF,73,24,0.73
TPM__SH3BP4,72,22,0.72
TPM__SHANK1,72,22,0.72
TPM__METRN,72,22,0.72
METH__FLVCR2,71,21,0.71
METH__NACC2,70,20,0.7
METH__LEKR1,70,20,0.7
METH__KRI1,69,19,0.69
TPM__ABLIM3,69,19,0.69
TPM__PKP3,67,17,0.67
TPM__HNRNPA1,67,18,0.67
TPM__LIMD2,67,17,0.67
TPM__NPTN,66,16,0.66
TPM__CYTOR,66,16,0.66
METH__CUL1,65,15,0.65
TPM__PPP1R16B,64,15,0.64
TPM__NUDT16,63,15,0.63
TPM__DST,62,12,0.62
TPM__TACC2,62,13,0.62
TPM__CTSA,60,11,0.6
TPM__TCF4,60,13,0.6
TPM__SOX13,60,12,0.6
TPM__THRB,59,9,0.59
TPM__ZCCHC3,58,10,0.58
METH__MIR1284,57,10,0.57
TPM__NPAS2,57,10,0.57
TPM__FERMT3,57,10,0.57
TPM__TUFT1,56,8,0.56
TPM__IL13RA1,55,7,0.55
TPM__PARP1,55,7,0.55
METH__IPO7,55,8,0.55
TPM__DAG1,54,7,0.54
TPM__EPS8,52,5,0.52
TPM__UACA,51,7,0.51
TPM__ANKLE1,49,3,0.49
METH__TBC1D10C,48,8,0.48
TPM__ARHGAP29,48,3,0.48
TPM__KRT80,47,6,0.47
TPM__KDM2B,47,3,0.47
TPM__PDCD6IP-DT,47,1,0.47
TPM__ZBED4,46,4,0.46
METH__TCF3,45,4,0.45
METH__SQSTM1,44,3,0.44
TPM__SLC35D2,43,3,0.43
TPM__PLPP2,43,1,0.43
METH__ERBB2,42,1,0.42
METH__C22orf15,42,1,0.42
METH__PNPLA4,42,2,0.42
METH__RASAL2,41,0,0.41
METH__C3orf59,41,0,0.41
TPM__CPXM1,41,6,0.41
TPM__EBF1,41,3,0.41
METH__C6orf132,40,2,0.4
METH__RHOBTB1,40,0,0.4
TPM__DSTN,39,0,0.39
TPM__CD72,39,2,0.39
TPM__MDM4,39,2,0.39
TPM__ATF5,38,3,0.38
TPM__HMGB2,38,3,0.38
TPM__IL17RC,37,2,0.37
TPM__ME2,37,1,0.37
TPM__DUT-AS1,35,1,0.35
METH__TMEM49,35,1,0.35
METH__RNFT1,34,3,0.34
TPM__KIF21B,34,1,0.34
TPM__STBD1,34,1,0.34
METH__HOOK1,34,0,0.34
TPM__CTSD,34,0,0.34
TPM__RHOH,34,1,0.34
METH__MIR142,33,1,0.33
TPM__LINC01237,33,1,0.33
METH__PTPRCAP,33,1,0.33
TPM__PCDH1,33,0,0.33
METH__GCOM1,32,0,0.32
TPM__EVL,32,1,0.32
TPM__INKA1,32,0,0.32
METH__FAIM3,32,1,0.32
TPM__PDGFB,32,0,0.32
METH__CDKN2D,32,1,0.32
METH__GNPDA1,31,0,0.31
TPM__RCSD1,31,1,0.31
METH__BCL7B,30,1,0.3
TPM__PON2,30,0,0.3
TPM__ABCC3,30,0,0.3
TPM__WFS1,30,1,0.3
METH__MORN4,30,1,0.3
METH__MIPOL1,29,0,0.29
