feature,Selection count,Pair count,CPSS Score
METH__C10orf75,100,50,1.0
TPM__SLCO1B3,100,50,1.0
METH__FAM114A1,100,50,1.0
METH__GNPNAT1,100,50,1.0
TPM__SLFN11,100,50,1.0
METH__C14orf147,100,50,1.0
TPM__ITPRIPL1,100,50,1.0
METH__LCA5,100,50,1.0
METH__MIR574,100,50,1.0
METH__SNX33,99,49,0.99
METH__EIF4E,99,49,0.99
METH__TEAD4,99,49,0.99
METH__PCCA,97,47,0.97
METH__CCNB1,97,47,0.97
CNV__NFATC2,96,46,0.96
METH__RPS6KA4,95,45,0.95
METH__TMEM150A,94,44,0.94
TPM__IGLV5-52,93,43,0.93
METH__EFNA5,92,42,0.92
METH__BPNT1,92,42,0.92
METH__EAF2,91,41,0.91
METH__PPAPDC1B,91,41,0.91
METH__ACTN1,91,41,0.91
CNV__LPP,90,40,0.9
TPM__RNVU1-26,89,39,0.89
METH__TMEM44,88,38,0.88
METH__PPFIA1,88,38,0.88
METH__MRPS35,88,38,0.88
CNV__FAT2,88,38,0.88
TPM__RNA5SP187,87,37,0.87
METH__DDX50,85,35,0.85
METH__SKI,84,34,0.84
CNV__EML4,84,34,0.84
METH__MYO18A,84,34,0.84
TPM__SNORA31,83,34,0.83
CNV__IKZF1,82,32,0.82
METH__TFG,80,32,0.8
TPM__SCARNA8,80,31,0.8
METH__TIFA,80,30,0.8
CNV__RASA2,79,30,0.79
METH__PPID,77,27,0.77
CNV__HOXA11,77,29,0.77
CNV__XPO1,77,27,0.77
METH__DUSP6,76,27,0.76
CNV__STRN,75,26,0.75
CNV__REL,73,23,0.73
TPM__SNORA80E,72,24,0.72
METH__SIAH1,70,21,0.7
TPM__CYCSP6,69,26,0.69
METH__AHI1,67,19,0.67
METH__C22orf30,67,20,0.67
METH__ARRDC3,66,16,0.66
TPM__RNA5SP203,66,20,0.66
CNV__UBE2D2,65,19,0.65
CNV__SOS1,64,18,0.64
CNV__ERBB2,62,15,0.62
CNV__FUS,62,14,0.62
TPM__SCARNA4,61,16,0.61
CNV__GATA2,58,13,0.58
METH__SDF2L1,58,13,0.58
METH__GOLIM4,57,13,0.57
METH__TROAP,56,13,0.56
TPM__SNORA80B,56,12,0.56
CNV__SDHD,55,15,0.55
CNV__FOXL2,55,11,0.55
METH__ECD,52,10,0.52
CNV__MLLT3,52,12,0.52
CNV__PICALM,52,9,0.52
MUT__STAG2,51,5,0.51
METH__ARMC8,51,11,0.51
METH__DNAJC28,51,7,0.51
TPM__TMSB4XP1,51,12,0.51
CNV__RPN1,50,8,0.5
CNV__HOXA9,49,9,0.49
METH__USP48,49,7,0.49
CNV__ZBTB20,48,8,0.48
CNV__WWTR1,48,10,0.48
TPM__SNORA15,47,11,0.47
CNV__TCEA1,47,10,0.47
CNV__ATR,47,11,0.47
CNV__KIF5B,46,7,0.46
TPM__SNORA2B,46,6,0.46
METH__ZKSCAN5,46,6,0.46
CNV__TFG,46,7,0.46
CNV__PML,45,6,0.45
METH__SERTAD1,45,8,0.45
CNV__MLLT6,44,7,0.44
CNV__CBLB,44,7,0.44
CNV__CDH11,43,6,0.43
CNV__TMEM127,43,5,0.43
METH__GGA1,43,6,0.43
CNV__HERPUD1,43,5,0.43
CNV__DNMT3A,42,4,0.42
CNV__COL1A1,42,3,0.42
CNV__IKZF3,42,4,0.42
CNV__BRIP1,41,6,0.41
CNV__CYLD,40,4,0.4
TPM__RNU4-52P,40,8,0.4
TPM__ATP5F1EP2,39,8,0.39
METH__HARS2,38,5,0.38
METH__MEAF6,37,6,0.37
