feature,Selection count,Pair count,CPSS Score
TPM__AMOTL2,100,50,1.0
TPM__LINC02057,100,50,1.0
TPM__EFR3B,100,50,1.0
METH__CCM2,100,50,1.0
TPM__CAV2,100,50,1.0
TPM__PRSS23,100,50,1.0
TPM__CGB8,100,50,1.0
TPM__ANXA8L1,100,50,1.0
TPM__LINC00842,100,50,1.0
TPM__HCN3,100,50,1.0
TPM__FAM222A,100,50,1.0
TPM__SPIRE2,100,50,1.0
TPM__MIR22HG,100,50,1.0
TPM__RPL29P19,100,50,1.0
TPM__KRTAP2-3,100,50,1.0
TPM__CCN1,100,50,1.0
TPM__CYTH4,100,50,1.0
METH__NEURL4,100,50,1.0
TPM__EXT1,100,50,1.0
TPM__SRCIN1,100,50,1.0
TPM__CAVIN1,100,50,1.0
METH__GABARAP,100,50,1.0
TPM__PSG5,100,50,1.0
TPM__AXL,100,50,1.0
TPM__LOXL2,100,50,1.0
TPM__DAG1,100,50,1.0
METH__IKBKE,100,50,1.0
METH__LOC100130987,100,50,1.0
METH__GADD45A,100,50,1.0
TPM__GRB14,100,50,1.0
TPM__TNFRSF12A,100,50,1.0
TPM__EGFR,100,50,1.0
TPM__EPHA2,100,50,1.0
TPM__SAA1,100,50,1.0
TPM__TNIP1,100,50,1.0
TPM__SP100,100,50,1.0
TPM__PDCD1LG2,100,50,1.0
TPM__CRIM1-DT,100,50,1.0
METH__BIN2,100,50,1.0
METH__WBSCR22,99,49,0.99
METH__PDCD6IP,98,48,0.98
METH__HCFC1R1,97,47,0.97
METH__SSR1,96,46,0.96
METH__KCTD18,95,45,0.95
METH__ELP4,94,44,0.94
METH__BUB1,90,40,0.9
METH__ARHGEF12,90,40,0.9
METH__IMMP1L,88,38,0.88
METH__GIT2,87,37,0.87
TPM__SNORA31,86,36,0.86
METH__LOC81691,76,26,0.76
METH__BET1,74,26,0.74
METH__SKI,73,23,0.73
TPM__SNORD22,68,22,0.68
MUT__ASXL1,68,19,0.68
TPM__VTRNA2-1,67,20,0.67
CNV__LMNA,64,18,0.64
METH__FBXO8,63,20,0.63
TPM__LINC02820,63,18,0.63
METH__DNAJB4,63,17,0.63
METH__WRAP53,62,17,0.62
METH__PTCD2,61,14,0.61
CNV__SS18L1,56,15,0.56
CNV__PRCC,55,13,0.55
METH__ACAD10,53,12,0.53
METH__ZNF384,52,12,0.52
TPM__SNORA27,51,12,0.51
METH__POLH,50,9,0.5
CNV__SALL4,50,11,0.5
METH__NAPB,49,8,0.49
METH__FUK,49,5,0.49
CNV__NTRK1,48,11,0.48
METH__MED6,48,9,0.48
TPM__RNA5SP187,47,6,0.47
METH__RNF121,46,9,0.46
METH__FAM168A,44,7,0.44
CNV__MUC1,43,7,0.43
TPM__SNORA80E,43,5,0.43
TPM__SNORA16B,42,5,0.42
METH__C11orf54,41,7,0.41
TPM__SCARNA1,39,4,0.39
MUT__RB1,38,4,0.38
MUT__KMT2D,36,2,0.36
METH__MVK,36,5,0.36
MUT__CREBBP,35,1,0.35
CNV__SDHC,35,7,0.35
CNV__SOS1,35,3,0.35
CNV__DDR2,35,4,0.35
CNV__PCDH17,34,7,0.34
MUT__KRAS,34,4,0.34
TPM__SNORA70,32,5,0.32
TPM__RNA5S9,32,4,0.32
CNV__AXIN2,32,6,0.32
TPM__SNORA15,31,5,0.31
CNV__FCGR2B,31,3,0.31
CNV__KDSR,31,3,0.31
METH__TMEM86B,30,4,0.3
