feature,Selection count,Pair count,CPSS Score
METH__TRIM44,86,36,0.86
TPM__HOXB-AS3,82,32,0.82
METH__C14orf153,65,17,0.65
METH__MPPE1,64,14,0.64
METH__MIR1976,63,16,0.63
METH__ITGA2B,60,12,0.6
TPM__AMIGO2,52,8,0.52
TPM__BMS1P23,51,5,0.51
METH__MAP1LC3B2,49,6,0.49
TPM__DDAH1,48,3,0.48
METH__PFKFB2,45,2,0.45
METH__CFP,45,2,0.45
TPM__MET,43,4,0.43
METH__HPN,43,1,0.43
METH__MGAT1,42,0,0.42
METH__NSFL1C,40,3,0.4
METH__LAPTM4A,39,1,0.39
METH__ATP5L2,38,1,0.38
METH__GMFG,37,0,0.37
METH__DKFZp434J0226,37,1,0.37
METH__LOC100130776,36,0,0.36
METH__PIGM,34,1,0.34
METH__BZRAP1,33,1,0.33
METH__PARP10,33,0,0.33
METH__TSPAN12,33,0,0.33
METH__CARD8,32,2,0.32
TPM__SNX7,32,0,0.32
METH__GHRL,31,2,0.31
METH__BIN2,30,0,0.3
METH__MYO1G,30,0,0.3
METH__BAG5,29,0,0.29
METH__SH2B2,29,2,0.29
TPM__PFN2,28,0,0.28
METH__DGKZ,27,1,0.27
TPM__PHLDB1,25,0,0.25
TPM__PLPP2,24,1,0.24
METH__CCDC88B,23,0,0.23
TPM__PON2,23,5,0.23
METH__FN3K,23,1,0.23
METH__SNX7,23,4,0.23
TPM__CUEDC1,23,0,0.23
METH__YOD1,21,0,0.21
METH__C19orf38,20,0,0.2
METH__IFITM1,20,1,0.2
METH__RASSF1,20,4,0.2
TPM__AK1,19,1,0.19
METH__PKN1,18,0,0.18
METH__C17orf87,18,0,0.18
TPM__DCBLD2,17,3,0.17
METH__LAG3,16,0,0.16
METH__RUFY1,16,4,0.16
METH__TERF1,16,0,0.16
TPM__EAF2,16,0,0.16
METH__PTPRCAP,16,0,0.16
METH__RPS6KA1,15,0,0.15
TPM__TM4SF1,15,5,0.15
METH__LRIG3,15,0,0.15
METH__ALOX5AP,14,2,0.14
METH__CEBPE,14,2,0.14
TPM__LCP1,14,2,0.14
TPM__NCKAP1,14,0,0.14
TPM__PVR,14,0,0.14
TPM__ATP1B1,14,1,0.14
TPM__PALLD,13,5,0.13
METH__CFD,13,0,0.13
METH__ANKRD44,13,0,0.13
METH__SLA2,12,0,0.12
METH__MIR339,12,2,0.12
METH__LOC100233209,12,0,0.12
TPM__MFNG,12,4,0.12
METH__PRSS48,12,0,0.12
METH__PLCB2,12,2,0.12
TPM__HCLS1,12,0,0.12
METH__FAM129C,11,0,0.11
METH__IBTK,11,4,0.11
METH__MAP4K1,11,0,0.11
TPM__ARL11,10,4,0.1
METH__PIK3CG,10,1,0.1
TPM__TSPAN6,10,1,0.1
TPM__PSTPIP1,10,1,0.1
METH__DOK2,10,0,0.1
METH__AIF1,9,0,0.09
METH__S1PR4,9,2,0.09
METH__RGS14,9,2,0.09
METH__INPP5D,9,1,0.09
METH__ABHD10,9,2,0.09
METH__KRI1,9,1,0.09
METH__TYROBP,9,0,0.09
METH__IL10,8,1,0.08
TPM__CD38,8,0,0.08
METH__DDAH1,8,1,0.08
TPM__DOCK8,8,2,0.08
METH__FCHO1,8,0,0.08
METH__TLR9,7,1,0.07
METH__C1orf200,7,0,0.07
TPM__NCKAP1L,7,1,0.07
TPM__ARHGAP9,7,0,0.07
METH__HCST,7,0,0.07
METH__CD160,7,0,0.07
TPM__FAM78A,7,2,0.07
TPM__CD53,6,0,0.06
TPM__TRAF3IP3,6,0,0.06
TPM__FERMT3,6,0,0.06
TPM__ARHGAP15,6,1,0.06
METH__PER3,5,0,0.05
METH__EIF3K,5,0,0.05
METH__EVL,5,0,0.05
METH__OSM,5,0,0.05
TPM__GMFG,5,0,0.05
TPM__IKZF1,5,0,0.05
METH__TJP1,5,1,0.05
METH__MIPOL1,4,2,0.04
METH__GAS2L3,4,0,0.04
METH__TMEM149,4,0,0.04
METH__ITGB7,4,1,0.04
METH__APOB48R,4,0,0.04
METH__DOK3,4,1,0.04
TPM__WAS,3,0,0.03
METH__CNR2,3,0,0.03
METH__ZNF462,3,0,0.03
METH__CTSZ,3,0,0.03
METH__MIR765,3,1,0.03
TPM__ARHGAP30,3,0,0.03
METH__GPR39,3,0,0.03
TPM__INPP5D,3,0,0.03
METH__TBC1D10C,2,0,0.02
METH__FERMT3,2,0,0.02
METH__PRIC285,2,0,0.02
TPM__TSPOAP1-AS1,2,0,0.02
TPM__NCF1,2,0,0.02
METH__CCM2,1,0,0.01
METH__PTPN7,1,0,0.01
METH__GHRLOS,1,0,0.01
METH__MIR142,1,0,0.01
TPM__IL2RG,1,0,0.01
METH__KITLG,1,0,0.01
METH__FAM113B,0,0,0.0
METH__NLRC3,0,0,0.0
METH__PLEKHA2,0,0,0.0
