feature,Selection count,Pair count,CPSS Score
METH__LAMB2,100,50,1.0
TPM__DAG1,100,50,1.0
TPM__TRAF3IP3,100,50,1.0
TPM__CDC42BPB,100,50,1.0
TPM__IKZF1,100,50,1.0
METH__TMEM51,100,50,1.0
METH__CCM2,100,50,1.0
METH__MIR142,100,50,1.0
TPM__TM4SF1-AS1,100,50,1.0
TPM__PTPN7,100,50,1.0
TPM__FKBP9,100,50,1.0
TPM__NHSL3,100,50,1.0
TPM__MIR142HG,100,50,1.0
TPM__LMNA,100,50,1.0
TPM__RCSD1,100,50,1.0
TPM__BCAR1,100,50,1.0
TPM__KITLG,100,50,1.0
TPM__IRAG2,100,50,1.0
TPM__LAPTM4A,100,50,1.0
TPM__NCKAP1L,100,50,1.0
TPM__WAS,100,50,1.0
TPM__HCLS1,99,49,0.99
TPM__MANCR,99,49,0.99
TPM__PDE1B,99,49,0.99
TPM__KBTBD8,99,49,0.99
METH__ANKRD57,99,49,0.99
METH__CCDC12,98,48,0.98
METH__TMEM149,98,48,0.98
TPM__INPP5D,98,48,0.98
METH__PPIC,97,47,0.97
METH__GPR39,97,47,0.97
METH__NRP1,95,45,0.95
TPM__CTNND1,94,44,0.94
METH__RHOH,93,43,0.93
TPM__PIK3CG,92,42,0.92
METH__GPR125,90,40,0.9
METH__C14orf128,90,40,0.9
METH__NPAS2,89,39,0.89
METH__SH3BGRL2,89,39,0.89
METH__ERBB2,88,38,0.88
METH__WIBG,87,37,0.87
METH__EXOC6B,87,37,0.87
METH__SPAG9,87,37,0.87
TPM__IL12RB1,86,39,0.86
METH__LCA5,86,37,0.86
METH__FAM47E,86,36,0.86
METH__HSP90AA1,85,35,0.85
METH__GNPNAT1,82,33,0.82
METH__AADAT,82,32,0.82
METH__FAT1,82,32,0.82
METH__LRIG3,81,32,0.81
METH__KLF3,80,30,0.8
METH__C6orf217,79,29,0.79
METH__C4orf12,75,27,0.75
METH__ITGB8,72,26,0.72
METH__MIR548C,72,25,0.72
METH__SPATA6,71,24,0.71
METH__AHI1,68,21,0.68
METH__PTGFRN,64,20,0.64
METH__C9orf150,61,16,0.61
METH__BACE1,59,19,0.59
METH__TMEM20,59,16,0.59
METH__PCDP1,56,13,0.56
METH__AGPHD1,52,13,0.52
METH__C7orf30,51,11,0.51
METH__PTPRK,51,13,0.51
METH__GAS2L1,49,7,0.49
METH__PCGF2,49,12,0.49
METH__LOC100133985,48,8,0.48
CNV__ARHGAP5,48,7,0.48
METH__ARHGEF10,48,8,0.48
METH__TMEM49,47,5,0.47
METH__TPX2,46,7,0.46
METH__ACTN1,46,7,0.46
METH__GATA6,45,8,0.45
METH__ARHGAP5,44,7,0.44
METH__ARSJ,44,8,0.44
METH__SRGAP1,44,6,0.44
METH__LNPEP,43,6,0.43
METH__MEIS1,42,8,0.42
CNV__NKX2-1,41,5,0.41
METH__MAP4K3,41,8,0.41
METH__SUOX,40,7,0.4
METH__FHOD3,39,7,0.39
METH__PTPN14,38,5,0.38
METH__SNX33,38,4,0.38
METH__CDON,38,5,0.38
METH__UBE2L6,38,3,0.38
CNV__FANCM,38,6,0.38
METH__PTGR2,35,2,0.35
METH__EDN1,33,4,0.33
METH__MRPS35,33,1,0.33
METH__FAM84B,33,1,0.33
METH__RGMB,33,4,0.33
METH__ZNF230,33,3,0.33
METH__PTPRG,32,6,0.32
METH__ZNF226,32,5,0.32
METH__LRRC28,31,2,0.31
CNV__CDH1,31,3,0.31
METH__PCDH7,31,10,0.31
METH__MPP5,31,3,0.31
CNV__CLTC,30,2,0.3
METH__S1PR2,29,3,0.29
METH__PRKCSH,28,3,0.28
CNV__HIP1,28,3,0.28
METH__INTU,27,1,0.27
METH__LRP6,27,2,0.27
METH__ZNF697,26,4,0.26
CNV__NDRG1,25,3,0.25
CNV__ELN,25,1,0.25
METH__ONECUT2,25,2,0.25
METH__SPRYD3,24,2,0.24
METH__NARS2,24,2,0.24
METH__KDELC1,24,2,0.24
METH__PARD3B,24,2,0.24
METH__DSTN,23,1,0.23
METH__C9orf30,23,2,0.23
CNV__LIFR,23,2,0.23
METH__PFN2,22,1,0.22
CNV__PDPR,22,0,0.22
METH__SPHK1,21,1,0.21
CNV__CBFB,21,0,0.21
METH__LRBA,20,1,0.2
METH__NPHP3,19,2,0.19
CNV__GTF2I,18,0,0.18
METH__KLF4,18,2,0.18
CNV__CMTR2,18,1,0.18
CNV__PCMTD1,18,1,0.18
METH__C20orf111,18,2,0.18
METH__WDR38,18,1,0.18
CNV__ABCB1,18,2,0.18
METH__DHX57,17,2,0.17
CNV__SUZ12,17,0,0.17
CNV__POLH,17,0,0.17
CNV__ETV6,16,0,0.16
CNV__HGF,16,0,0.16
METH__MORN2,16,1,0.16
METH__ATP6V1D,16,0,0.16
METH__LOC81691,15,0,0.15
CNV__CTCF,15,1,0.15
