feature,Selection count,Pair count,CPSS Score
TPM__SLC35F2,100,50,1.0
TPM__ABCB1,100,50,1.0
TPM__ALDH3A1,99,49,0.99
TPM__ORAI2,91,41,0.91
TPM__CISD3,90,40,0.9
METH__CBX5,85,35,0.85
METH__PIAS2,82,32,0.82
TPM__MLEC,82,32,0.82
TPM__SLC2A3,81,31,0.81
TPM__WWP1,81,31,0.81
TPM__GCLC,79,29,0.79
METH__SPINK5L2,78,28,0.78
TPM__ETS2,76,26,0.76
TPM__EID2B,76,26,0.76
TPM__DHRS4-AS1,74,24,0.74
TPM__RPP30,74,24,0.74
METH__NEXN,72,23,0.72
TPM__RASL11A,71,21,0.71
TPM__LINC00662,71,21,0.71
TPM__FAM47E,71,22,0.71
TPM__NPNT,70,20,0.7
TPM__TSPAN7,68,18,0.68
TPM__GNPTG,67,17,0.67
TPM__ZG16B,65,15,0.65
METH__AGPAT3,64,16,0.64
TPM__SLC44A3,64,16,0.64
TPM__BCAT1,63,14,0.63
TPM__RPS2P32,62,13,0.62
TPM__FMO5,62,13,0.62
TPM__ACBD5,62,12,0.62
TPM__CBL,61,11,0.61
TPM__TOB1,60,10,0.6
TPM__GALNT4,60,12,0.6
TPM__GPR35,59,12,0.59
METH__GIPC2,57,9,0.57
TPM__MTUS1,57,8,0.57
TPM__TMEM87A,56,8,0.56
TPM__C9orf40,52,5,0.52
TPM__ELF3,52,9,0.52
METH__ITK,52,7,0.52
TPM__NDFIP1,51,4,0.51
TPM__RAB27B,51,7,0.51
TPM__FUZ,51,6,0.51
METH__PRND,51,7,0.51
METH__CCDC42,51,8,0.51
TPM__LINC02983,50,4,0.5
TPM__NUDT4,50,5,0.5
TPM__RNF128,49,4,0.49
TPM__TNFSF13,48,3,0.48
TPM__CYP3A5,47,5,0.47
TPM__DOCK5,47,4,0.47
TPM__EEPD1,46,4,0.46
TPM__ZNF671,45,4,0.45
TPM__ADCY6,44,2,0.44
TPM__SLC22A18AS,43,3,0.43
METH__MTMR9L,41,3,0.41
TPM__NDRG2,41,1,0.41
TPM__ACOT11,40,3,0.4
TPM__HNMT,40,1,0.4
TPM__ZNRF3,40,1,0.4
TPM__SNX22,39,1,0.39
METH__C7orf53,38,0,0.38
TPM__PGAP3,38,0,0.38
METH__TUBB,38,2,0.38
TPM__CALML4,38,2,0.38
METH__FSD2,38,1,0.38
METH__ECM2,37,0,0.37
METH__ENGASE,37,0,0.37
TPM__FRMD3,37,2,0.37
TPM__CPT1A,37,2,0.37
TPM__CERS6,37,3,0.37
TPM__ANKRD22,37,1,0.37
METH__FAR2,37,2,0.37
TPM__MSRB1,36,0,0.36
METH__MIR196A1,36,0,0.36
TPM__ITGA9-AS1,36,1,0.36
TPM__TGIF2,36,2,0.36
TPM__AKR1C3,36,1,0.36
TPM__LNCATV,35,0,0.35
TPM__TTC39A,35,0,0.35
METH__NFKBIL2,35,0,0.35
TPM__MGST2,35,1,0.35
METH__ALDH3A1,34,0,0.34
TPM__GCNT3,34,1,0.34
TPM__ERBB3,34,0,0.34
TPM__ABHD2,34,0,0.34
TPM__ALKBH8,33,0,0.33
TPM__CD22,33,0,0.33
TPM__UGT1A1,33,1,0.33
TPM__SP5,33,2,0.33
