feature,Selection count,Pair count,CPSS Score
METH__LRP6,100,50,1.0
TPM__MIR142HG,100,50,1.0
METH__SPAG9,100,50,1.0
TPM__PIK3CG,100,50,1.0
METH__DSTN,100,50,1.0
TPM__SALL1,100,50,1.0
METH__FAM114A1,100,50,1.0
METH__GABARAPL1,100,50,1.0
METH__LAPTM4A,100,50,1.0
METH__PPIC,100,50,1.0
TPM__P2RY8,100,50,1.0
TPM__TNFRSF12A,100,50,1.0
TPM__PTPN7,100,50,1.0
METH__PTGR2,99,49,0.99
TPM__IFNWP19,99,49,0.99
METH__C6orf217,99,49,0.99
METH__AHI1,95,45,0.95
METH__SNX33,92,42,0.92
METH__PCCA,91,41,0.91
METH__ZNF697,91,41,0.91
METH__SKI,87,38,0.87
METH__TTC1,87,37,0.87
CNV__EGFR,86,37,0.86
METH__ZNF434,80,32,0.8
CNV__KLF4,79,30,0.79
METH__ERI2,79,29,0.79
METH__TNFRSF21,77,28,0.77
METH__KLF5,72,24,0.72
CNV__WNK2,71,23,0.71
CNV__RNF43,71,24,0.71
METH__TLN1,70,22,0.7
CNV__TNC,69,21,0.69
METH__MIR1915,68,23,0.68
CNV__TAL2,64,17,0.64
TPM__TMSB4XP1,64,21,0.64
CNV__FANCM,59,15,0.59
CNV__POT1,58,18,0.58
CNV__HLF,58,12,0.58
CNV__PPP6C,57,14,0.57
METH__GNA12,56,13,0.56
CNV__CLTC,53,10,0.53
CNV__RAD51C,52,14,0.52
CNV__NFKBIA,52,13,0.52
METH__BZW2,51,11,0.51
CNV__TGIF1,51,12,0.51
CNV__CD74,50,10,0.5
METH__COPB2,49,8,0.49
METH__C9orf41,47,10,0.47
CNV__MSI2,47,8,0.47
CNV__TCIRG1,45,9,0.45
CNV__ARHGAP26,45,9,0.45
METH__KHDRBS1,45,9,0.45
CNV__CD79B,44,8,0.44
MUT__CBLC,44,4,0.44
CNV__PDGFRB,42,7,0.42
CNV__DCC,41,5,0.41
METH__CSDA,41,5,0.41
METH__ZC3H13,40,4,0.4
CNV__MEN1,39,8,0.39
CNV__LCK,39,3,0.39
CNV__FAT2,39,4,0.39
CNV__UBE2D2,39,4,0.39
CNV__PALB2,39,4,0.39
CNV__ESRRA,38,7,0.38
CNV__KDM3B,37,4,0.37
CNV__ITK,37,4,0.37
CNV__APC,37,5,0.37
METH__RHOT1,36,6,0.36
METH__C14orf147,36,5,0.36
METH__CHD9,36,8,0.36
CNV__TCF4,35,7,0.35
CNV__MALT1,35,4,0.35
METH__HDAC2,35,3,0.35
CNV__CREB3L1,34,4,0.34
CNV__KDSR,34,2,0.34
METH__EXO1,33,5,0.33
METH__UBP1,33,3,0.33
CNV__HOXD13,33,5,0.33
CNV__AXIN1,33,4,0.33
METH__CBLL1,33,4,0.33
TPM__RNU6ATAC,33,1,0.33
CNV__CREBBP,32,4,0.32
CNV__AFF4,32,3,0.32
METH__SEH1L,31,4,0.31
METH__ARL1,31,3,0.31
CNV__IRF1,31,1,0.31
METH__MED6,30,4,0.3
CNV__CEP43,29,5,0.29
CNV__RAD51D,29,2,0.29
CNV__HERPUD1,27,2,0.27
CNV__EBF1,27,4,0.27
CNV__TAF15,27,0,0.27
CNV__PRF1,27,3,0.27
METH__SLC25A23,27,3,0.27
CNV__FBN2,26,3,0.26
METH__NDC80,26,4,0.26
CNV__ATF7IP,25,1,0.25
METH__PSME4,25,0,0.25
CNV__EXT2,25,2,0.25
CNV__POLQ,25,3,0.25
CNV__EPHA2,25,1,0.25
CNV__PMS1,24,2,0.24
CNV__PRR14,24,0,0.24
