feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue
TPM__RIOK1,97,47,0.97,0.15000000596046448,-0.4,0.12,True,0.992
TPM__GPRC5C,94,44,0.94,0.15000000596046448,0.38,0.14,True,0.181
TPM__ZBED4,82,32,0.82,0.1599999964237213,-0.4,0.09,False,0.0
TPM__ZCCHC3,80,30,0.8,0.15000000596046448,-0.41,0.12,False,0.0
METH__ERBB2,79,29,0.79,0.15000000596046448,-0.37,0.12,False,0.0
TPM__PRSS23,78,28,0.78,0.20000000298023224,0.44,0.12,False,0.0
TPM__CUEDC1,76,26,0.76,0.18000000715255737,0.37,0.1,False,0.0
TPM__PPIC,71,22,0.71,0.1599999964237213,0.35,0.1,False,0.0
TPM__PLPP2,71,21,0.71,0.20999999344348907,0.44,0.14,False,0.0
METH__TEF,69,19,0.69,0.14000000059604645,-0.34,0.07,False,0.0
METH__TCF3,67,18,0.67,0.15000000596046448,0.38,0.12,False,0.0
TPM__KIF21B,66,18,0.66,0.14000000059604645,-0.33,0.1,False,0.0
TPM__USP38-DT,63,13,0.63,0.14000000059604645,-0.36,0.07,False,0.0
TPM__SUMF1,63,13,0.63,0.1599999964237213,0.42,0.11,False,0.0
TPM__EPS8,62,15,0.62,0.1899999976158142,0.43,0.11,False,0.0
METH__PTGFRN,61,13,0.61,0.12999999523162842,-0.27,0.12,False,0.0
METH__POLD3,61,12,0.61,0.18000000715255737,-0.39,0.12,False,0.0
METH__PSD4,60,11,0.6,0.15000000596046448,0.38,0.07,False,0.0
METH__TNK1,59,11,0.59,0.20000000298023224,-0.38,0.13,False,0.0
TPM__AGRN,58,9,0.58,0.14000000059604645,0.35,0.06,False,0.002
TPM__NIBAN2,57,9,0.57,0.17000000178813934,0.39,0.09,False,0.002
TPM__TRNP1,56,8,0.56,0.14000000059604645,0.38,0.13,False,0.013
TPM__SPATS2L,56,9,0.56,0.1599999964237213,0.41,0.12,False,0.002
METH__C7orf23,54,8,0.54,0.14000000059604645,-0.35,0.03,False,0.013
METH__AGXT2L2,54,7,0.54,0.14000000059604645,0.4,0.1,True,0.053
TPM__APLP2,53,7,0.53,0.15000000596046448,0.36,0.11,True,0.053
TPM__ARSD,52,5,0.52,0.15000000596046448,0.38,0.1,True,0.458
METH__MYO1G,52,6,0.52,0.1899999976158142,0.37,0.14,True,0.181
TPM__FCHO2,52,6,0.52,0.18000000715255737,0.37,0.1,True,0.181
METH__GSPT1,51,4,0.51,0.14000000059604645,-0.35,0.13,True,0.832
METH__JUB,51,6,0.51,0.1599999964237213,-0.37,0.12,True,0.181
TPM__GULP1,51,7,0.51,0.12999999523162842,0.35,0.09,True,0.053
METH__TBC1D10C,50,8,0.5,0.14000000059604645,0.36,0.11,False,0.013
TPM__PLEKHA6,49,6,0.49,0.14000000059604645,0.37,0.13,True,0.181
TPM__CCND1,49,3,0.49,0.14000000059604645,0.31,0.11,True,0.992
TPM__C11orf52,49,7,0.49,0.14000000059604645,0.39,0.15,True,0.053
TPM__AGAP2,49,5,0.49,0.20999999344348907,-0.43,0.19,True,0.458
METH__INADL,48,4,0.48,0.12999999523162842,-0.36,0.07,True,0.832
METH__EPS8,47,3,0.47,0.15000000596046448,-0.31,0.12,True,0.992
METH__CDKN2D,47,3,0.47,0.15000000596046448,0.35,0.15,True,0.992
TPM__ANXA4,47,5,0.47,0.17000000178813934,0.42,0.14,True,0.458
TPM__ENC1,47,2,0.47,0.12999999523162842,0.36,0.16,True,1.0
METH__RAB27B,46,2,0.46,0.15000000596046448,-0.35,0.14,True,1.0
TPM__CAPN2,46,4,0.46,0.15000000596046448,0.36,0.13,True,0.832
TPM__PLAAT3,46,2,0.46,0.15000000596046448,0.38,0.11,True,1.0
TPM__EGFR,45,2,0.45,0.15000000596046448,0.38,0.07,True,1.0
METH__PERP,45,6,0.45,0.15000000596046448,-0.35,0.12,True,0.181
METH__CLEC2D,45,3,0.45,0.14000000059604645,0.32,0.15,True,0.992
TPM__BTC,44,2,0.44,0.15000000596046448,0.45,0.16,True,1.0
METH__KRI1,42,2,0.42,0.18000000715255737,0.37,0.13,True,1.0
METH__EVL,42,1,0.42,0.12999999523162842,0.29,0.1,True,1.0
TPM__AREG,42,2,0.42,0.14000000059604645,0.38,0.09,True,1.0
METH__CDC42BPB,41,0,0.41,0.14000000059604645,-0.32,0.12,False,
