feature,Selection count,Pair count,CPSS Score
TPM__SLC38A5,100,50,1.0
TPM__CTSA,95,45,0.95
TPM__GPAT3,92,42,0.92
TPM__AGER,86,36,0.86
TPM__PSAP,85,35,0.85
TPM__CD151,83,33,0.83
TPM__CARMIL2,79,29,0.79
TPM__PARP1,79,29,0.79
TPM__ZBED4,79,29,0.79
METH__CUL1,76,26,0.76
TPM__LMO2,75,25,0.75
TPM__AVPI1,74,24,0.74
TPM__PRKCB,74,24,0.74
TPM__HDAC11,73,24,0.73
TPM__ZCCHC3,73,23,0.73
TPM__CARD10,69,19,0.69
TPM__DST,69,19,0.69
TPM__PDCD6IP-DT,68,19,0.68
TPM__CPSF6,68,18,0.68
TPM__WFS1,66,16,0.66
TPM__PPP1R16B,65,15,0.65
TPM__DCBLD2,64,14,0.64
TPM__KLRG1,63,14,0.63
TPM__SH3BP4,62,12,0.62
TPM__TUFT1,59,11,0.59
TPM__PDE1B,57,9,0.57
METH__ZNF579,56,8,0.56
METH__KRI1,56,10,0.56
TPM__EBF1,56,10,0.56
TPM__RAB32,55,8,0.55
TPM__PLEC,54,9,0.54
TPM__PLS3,53,7,0.53
TPM__CPXM1,53,4,0.53
METH__SNORD125,51,8,0.51
METH__TCF3,51,6,0.51
TPM__PPIC,51,8,0.51
TPM__TACC2,50,3,0.5
METH__CD248,49,6,0.49
TPM__NCEH1,49,6,0.49
TPM__KIF21B,49,4,0.49
TPM__SEPTIN1,49,2,0.49
TPM__KDM8,48,4,0.48
METH__MLL2,48,2,0.48
METH__TERF1,47,4,0.47
TPM__TMEM54,47,6,0.47
METH__TSPAN12,47,8,0.47
TPM__CEP170B,46,5,0.46
METH__MORN4,46,2,0.46
METH__CAPN2,46,2,0.46
TPM__MIR4435-2HG,46,3,0.46
TPM__IL12RB1,45,3,0.45
METH__S100A10,45,2,0.45
TPM__AGRN,44,2,0.44
TPM__RNF138,44,4,0.44
TPM__TGFBI,44,3,0.44
TPM__GPSM3,44,2,0.44
METH__RASAL2,43,5,0.43
TPM__SOWAHC,43,1,0.43
METH__TEAD1,43,3,0.43
TPM__FAM114A1,43,1,0.43
TPM__CXXC1,43,2,0.43
TPM__VWCE,43,3,0.43
TPM__NPAS2,43,3,0.43
METH__C6orf132,41,1,0.41
METH__LTC4S,40,1,0.4
METH__TBC1D10C,40,2,0.4
METH__RAB27B,40,0,0.4
TPM__DOT1L,39,1,0.39
TPM__SLC35D2,39,1,0.39
TPM__MET,39,1,0.39
TPM__MGAT4B,38,0,0.38
TPM__WWC1,37,0,0.37
TPM__AGAP2,37,0,0.37
TPM__MID1,37,2,0.37
TPM__EPS8,37,1,0.37
METH__MYO1G,37,0,0.37
TPM__DSTN,35,1,0.35
METH__ITPRIPL2,35,2,0.35
METH__LRRC8E,35,3,0.35
TPM__MYO5B,35,1,0.35
TPM__CTSL,35,1,0.35
TPM__PPL,34,0,0.34
METH__DGKZ,34,0,0.34
METH__IBTK,34,2,0.34
TPM__SEPTIN6,33,0,0.33
METH__IGSF3,33,0,0.33
TPM__CCDC9B,33,1,0.33
METH__PROCA1,33,2,0.33
