feature,Selection count,Pair count,CPSS Score
TPM__MIR142HG,100,50,1.0
TPM__ZNF112,100,50,1.0
TPM__ARSJ,100,50,1.0
TPM__PXN,100,50,1.0
TPM__S100A13,100,50,1.0
TPM__CCN1,100,50,1.0
METH__AGAP2,100,50,1.0
TPM__TM4SF1-AS1,100,50,1.0
TPM__SDC4,100,50,1.0
TPM__TJP1,100,50,1.0
TPM__THBS1-IT1,100,50,1.0
TPM__PTPN7,100,50,1.0
TPM__PADI1,100,50,1.0
TPM__SEPTIN6,100,50,1.0
TPM__NQO1,100,50,1.0
TPM__CHMP3,100,50,1.0
METH__BZRAP1,100,50,1.0
TPM__F2RL1,100,50,1.0
TPM__RBPMS-AS1,100,50,1.0
TPM__EDN1,100,50,1.0
TPM__ITGA3,100,50,1.0
TPM__PSORS1C1,100,50,1.0
METH__LOC100130776,100,50,1.0
TPM__EPHA2,100,50,1.0
TPM__GPR39,100,50,1.0
TPM__THSD4,100,50,1.0
TPM__CEP170B,100,50,1.0
TPM__IKZF1,100,50,1.0
TPM__TNFRSF12A,100,50,1.0
TPM__AGAP2,100,50,1.0
TPM__AMOTL2,100,50,1.0
TPM__LMNA,100,50,1.0
TPM__VEPH1,99,49,0.99
TPM__ARHGAP15,99,49,0.99
TPM__IL12RB1,99,49,0.99
TPM__WAS,99,49,0.99
METH__PSMB8,97,47,0.97
TPM__NTN4,97,47,0.97
TPM__RCSD1,97,47,0.97
METH__FERMT3,97,47,0.97
METH__PTPN14,96,46,0.96
METH__CCM2,96,46,0.96
METH__PPAP2C,96,46,0.96
TPM__AADAT,95,46,0.95
TPM__INHBB,95,45,0.95
TPM__NCKAP1L,95,45,0.95
TPM__HTR1D,95,45,0.95
METH__DSTN,94,44,0.94
METH__THAP10,93,43,0.93
TPM__PDE1B,91,42,0.91
TPM__POU2AF1,90,40,0.9
METH__S100A2,88,38,0.88
TPM__BEND4,87,37,0.87
METH__ATP6V1D,86,36,0.86
METH__ERBB2,86,37,0.86
METH__EXOC6B,80,30,0.8
TPM__PRKCB,79,30,0.79
METH__TMEM51,73,23,0.73
METH__TEAD4,70,21,0.7
METH__FAT1,70,25,0.7
METH__C14orf128,68,20,0.68
METH__KLF4,65,18,0.65
METH__C1orf126,60,17,0.6
TPM__ACP7,59,16,0.59
METH__FAM47E,56,16,0.56
METH__SPAG9,54,11,0.54
METH__TGIF1,49,9,0.49
METH__LRIG3,48,9,0.48
METH__NRP1,47,5,0.47
METH__TRIM3,47,8,0.47
METH__CD276,47,9,0.47
METH__ARHGEF10,45,10,0.45
METH__GULP1,44,12,0.44
METH__INTU,44,8,0.44
METH__HES4,42,7,0.42
METH__CDC42EP4,40,4,0.4
METH__LINGO1,40,8,0.4
METH__ARHGAP5,39,4,0.39
METH__GMCL1,38,2,0.38
METH__PPIC,37,4,0.37
METH__JHDM1D,37,4,0.37
METH__RBL1,36,4,0.36
METH__ANXA4,34,1,0.34
METH__FZD8,31,2,0.31
METH__SRGAP1,29,4,0.29
METH__ROR1,28,3,0.28
METH__GOLGA5,28,4,0.28
CNV__HNRNPA2B1,27,2,0.27
CNV__ASXL1,26,3,0.26
METH__BTAF1,25,1,0.25
METH__RGMB,24,0,0.24
METH__RPL14,23,2,0.23
METH__ASH2L,22,0,0.22
METH__LNPEP,22,0,0.22
METH__PHLDA1,22,0,0.22
CNV__FUS,22,0,0.22
METH__ZNF697,20,1,0.2
METH__LRP6,20,0,0.2
METH__TPX2,19,1,0.19
CNV__MAP2K1,18,0,0.18
METH__TTC1,18,0,0.18
CNV__SMAD3,16,0,0.16
CNV__EFTUD2,16,0,0.16
METH__BACE1,16,1,0.16
METH__PTPRK,15,0,0.15
METH__SH3GL1,15,0,0.15
METH__TOP2A,15,0,0.15
METH__FBXO18,14,0,0.14
METH__C22orf23,13,1,0.13
CNV__TGFBR2,13,1,0.13
METH__TMEM20,12,0,0.12
CNV__CIC,12,1,0.12
METH__COBLL1,12,0,0.12
METH__C6orf217,12,0,0.12
METH__GNL2,11,0,0.11
METH__CAPN10,11,0,0.11
METH__UAP1,11,0,0.11
CNV__MARK2,11,0,0.11
CNV__SMARCD1,10,0,0.1
CNV__PML,10,1,0.1
CNV__NOTCH2,10,0,0.1
CNV__PRR14,10,0,0.1
CNV__APC,10,0,0.1
METH__CMTM1,10,0,0.1
CNV__MAF,9,0,0.09
METH__TTC21A,9,0,0.09
METH__C14orf153,9,0,0.09
CNV__MYCL,9,0,0.09
METH__OSBPL8,9,0,0.09
METH__FLOT1,7,0,0.07
METH__RAPH1,7,0,0.07
CNV__CD58,7,0,0.07
CNV__AFF4,7,0,0.07
METH__C17orf68,7,0,0.07
METH__HMGCR,7,0,0.07
CNV__SDHAF2,7,0,0.07
CNV__KDM3B,7,0,0.07
METH__SMAD1,7,0,0.07
CNV__EML4,6,0,0.06
CNV__RBM15,6,0,0.06
METH__HYOU1,6,0,0.06
METH__ELP4,6,0,0.06
CNV__FBN2,6,0,0.06
METH__SNX33,6,0,0.06
METH__ERI2,6,0,0.06
CNV__TFG,6,0,0.06
METH__C18orf10,5,0,0.05
METH__PTGR2,5,0,0.05
METH__EDN1,5,0,0.05
METH__EFNA5,5,0,0.05
CNV__EPS15,5,0,0.05
METH__BIVM,5,0,0.05
METH__FBXO8,5,0,0.05
CNV__TRIM33,5,0,0.05
CNV__MUTYH,5,0,0.05
METH__LOC100134229,5,0,0.05
CNV__GOPC,5,0,0.05
CNV__RET,5,0,0.05
METH__FZD1,4,0,0.04
CNV__NPM1,4,0,0.04
CNV__TENT5C,4,0,0.04
CNV__BCL11B,4,0,0.04
METH__AGPHD1,4,0,0.04
METH__ARHGEF12,4,0,0.04
CNV__CBLB,4,0,0.04
METH__SAV1,4,0,0.04
CNV__ZCRB1,4,0,0.04
CNV__RRAGC,4,0,0.04
METH__ERCC3,4,0,0.04
CNV__ROS1,4,0,0.04
CNV__NXF1,4,0,0.04
METH__TMEM49,4,0,0.04
METH__ARHGAP21,4,0,0.04
CNV__ATP1A1,4,0,0.04
METH__DNAJC24,4,0,0.04
CNV__ESRRA,4,0,0.04
CNV__CUL3,3,0,0.03
CNV__PDGFRB,3,0,0.03
CNV__RSPO3,3,0,0.03
CNV__TCF12,3,0,0.03
METH__C7orf70,3,0,0.03
METH__PCCA,3,0,0.03
CNV__EPHA7,3,0,0.03
CNV__USP8,3,0,0.03
CNV__PAX3,3,0,0.03
CNV__SFPQ,3,1,0.03
METH__BHLHE41,3,0,0.03
CNV__FGD5,3,0,0.03
CNV__ARID1B,3,0,0.03
CNV__FANCL,3,1,0.03
CNV__HOXC13,3,0,0.03
CNV__HSP90AA1,3,0,0.03
CNV__CBFA2T3,3,0,0.03
CNV__LOX,3,0,0.03
METH__KIAA1328,3,0,0.03
CNV__IRF1,3,0,0.03
CNV__ARHGAP26,3,0,0.03
CNV__CYLD,3,0,0.03
CNV__KDSR,3,0,0.03
METH__CDK7,3,0,0.03
CNV__MPL,3,0,0.03
CNV__ATIC,3,0,0.03
METH__LYRM7,3,0,0.03
CNV__SH2B3,3,1,0.03
METH__CD3EAP,3,0,0.03
CNV__ACKR3,3,0,0.03
CNV__FN1,2,0,0.02
METH__THAP2,2,0,0.02
CNV__PTEN,2,0,0.02
METH__C10orf114,2,0,0.02
CNV__PAX8,2,0,0.02
CNV__MAP2,2,0,0.02
CNV__MALT1,2,0,0.02
CNV__SF3B1,2,0,0.02
CNV__ACVR1,2,0,0.02
METH__ZFP64,2,0,0.02
METH__C14orf147,2,0,0.02
CNV__PRDM1,2,0,0.02
CNV__STRN,2,0,0.02
METH__TARS,2,0,0.02
CNV__PTMA,2,0,0.02
METH__TMF1,2,0,0.02
METH__CEBPD,2,0,0.02
CNV__FAT2,2,0,0.02
CNV__BMPR2,2,0,0.02
CNV__ITK,2,0,0.02
CNV__ACSL3,2,0,0.02
CNV__NRAS,2,0,0.02
CNV__ACVR2A,2,0,0.02
METH__ERCC1,2,0,0.02
METH__ARL1,2,0,0.02
METH__C22orf30,2,0,0.02
CNV__TCF4,2,0,0.02
METH__PRDM4,2,0,0.02
CNV__FEV,1,0,0.01
CNV__CSF3R,1,0,0.01
METH__AIDA,1,0,0.01
CNV__ARID2,1,0,0.01
CNV__TET1,1,0,0.01
METH__DOCK4,1,0,0.01
CNV__SP140,1,0,0.01
CNV__UBE2D2,1,0,0.01
CNV__BARD1,1,0,0.01
METH__GTF2E1,1,0,0.01
CNV__IDH1,1,0,0.01
METH__CINP,1,0,0.01
METH__NR4A2,1,0,0.01
CNV__ERBB4,1,0,0.01
METH__RASA2,1,0,0.01
METH__MIR1915,1,0,0.01
METH__SEC61A1,1,0,0.01
METH__SLC38A6,1,0,0.01
METH__UBR5,1,0,0.01
METH__CDK19,1,0,0.01
CNV__MYO5A,1,0,0.01
METH__UTP6,1,0,0.01
METH__GART,1,0,0.01
METH__USP48,1,0,0.01
CNV__PRF1,1,0,0.01
METH__ALG3,1,0,0.01
CNV__KAT6B,1,0,0.01
METH__LOC81691,1,0,0.01
METH__JUND,1,0,0.01
CNV__CD74,1,0,0.01
CNV__BCL10,1,0,0.01
CNV__HOXD13,1,0,0.01
METH__PTPLB,1,0,0.01
METH__FOXO3,1,0,0.01
METH__RAB10,1,0,0.01
CNV__BTG1,1,0,0.01
METH__C10orf131,1,0,0.01
