feature,Selection count,Pair count,CPSS Score
TPM__BNC2,91,41,0.91
TPM__PGAP3,89,39,0.89
METH__DEF6,84,34,0.84
TPM__TMEM102,83,33,0.83
METH__PLOD2,82,32,0.82
TPM__C1orf74,82,32,0.82
TPM__HCN2,79,29,0.79
TPM__NAV2,76,26,0.76
TPM__EHBP1,74,24,0.74
TPM__ARHGAP27,74,24,0.74
TPM__SEMA4A,72,23,0.72
METH__CDH19,70,20,0.7
TPM__SRGAP2D,70,20,0.7
METH__CNN3,70,20,0.7
METH__CPE,69,19,0.69
TPM__ARMC9,68,18,0.68
TPM__MACF1,67,19,0.67
TPM__PTPN2,66,16,0.66
TPM__TNS2,65,15,0.65
TPM__PID1,64,15,0.64
METH__CHST14,63,14,0.63
TPM__INPP5F,63,14,0.63
TPM__BTD,62,13,0.62
CNV__IKZF3,61,12,0.61
TPM__RPS6KA1,61,14,0.61
METH__RGS17,58,9,0.58
METH__EHF,58,12,0.58
TPM__UNC13D,57,9,0.57
TPM__IL1RN,56,7,0.56
METH__LHFPL2,56,8,0.56
TPM__CD99L2,56,8,0.56
TPM__BACE1,56,9,0.56
TPM__GNA15,55,9,0.55
TPM__KRT4,54,8,0.54
TPM__C10orf95,54,7,0.54
TPM__PER2,50,4,0.5
TPM__WDR13,49,5,0.49
TPM__TNFAIP8,49,3,0.49
TPM__GMPR,48,6,0.48
TPM__DYNLRB1,48,4,0.48
TPM__SLC45A1,48,4,0.48
TPM__APBB1,47,4,0.47
TPM__KRT6A,47,1,0.47
CNV__ERBB2,46,5,0.46
TPM__PDZD11,46,5,0.46
METH__MRPL55,45,2,0.45
TPM__KIF3C,44,3,0.44
TPM__SLC39A13,44,7,0.44
METH__KRT15,43,3,0.43
TPM__ATP6AP2,43,2,0.43
METH__ALOX12,43,2,0.43
METH__DGUOK,42,4,0.42
TPM__SPRY4,42,1,0.42
TPM__RNF14,41,2,0.41
TPM__PMM1,41,4,0.41
TPM__MIR100HG,41,2,0.41
TPM__DZIP1L,41,1,0.41
TPM__SDC2,40,1,0.4
