feature,selection_count,pair_count,cpss_score,r2,spearman,mutual_info,unimodal,diptest_pvalue
TPM__BCL2L1,100,50,1.0,0.1899999976158142,0.43,0.12,True,1.0
TPM__TRNP1,99,49,0.99,0.2199999988079071,0.49,0.2,True,1.0
TPM__CUEDC1,84,34,0.84,0.25,0.47,0.19,False,0.0
METH__MGAT1,83,33,0.83,0.23999999463558197,0.43,0.16,False,0.0
TPM__USP40,78,28,0.78,0.17000000178813934,0.41,0.13,False,0.0
TPM__SQSTM1,76,26,0.76,0.1899999976158142,0.43,0.14,False,0.0
TPM__CARD10,75,25,0.75,0.2199999988079071,0.45,0.18,False,0.0
TPM__ARHGEF6,75,25,0.75,0.20000000298023224,-0.42,0.21,False,0.0
METH__TBC1D10C,75,25,0.75,0.17000000178813934,0.4,0.19,False,0.0
TPM__C19orf33,74,24,0.74,0.25,0.51,0.22,False,0.0
TPM__ARSD,72,22,0.72,0.20000000298023224,0.42,0.17,False,0.0
METH__IL2RB,70,21,0.7,0.20999999344348907,0.43,0.18,False,0.0
TPM__TACC2,69,19,0.69,0.18000000715255737,0.34,0.18,False,0.0
TPM__PVR,64,17,0.64,0.1899999976158142,0.43,0.16,False,0.0
TPM__BCAR3,62,13,0.62,0.25,0.49,0.24,False,0.0
TPM__LAMB1,62,14,0.62,0.17000000178813934,0.37,0.16,False,0.0
TPM__SEPTIN10,61,13,0.61,0.18000000715255737,0.34,0.2,False,0.0
TPM__PDCD6IP-DT,60,11,0.6,0.1899999976158142,0.45,0.15,False,0.0
TPM__CHMP3,60,10,0.6,0.2199999988079071,0.44,0.19,False,0.0
TPM__CLIP1,60,12,0.6,0.17000000178813934,0.43,0.15,False,0.0
TPM__CDCP1,59,12,0.59,0.18000000715255737,0.44,0.15,False,0.0
METH__AGXT2L2,59,11,0.59,0.18000000715255737,0.44,0.16,False,0.0
METH__MAP4K1,56,9,0.56,0.30000001192092896,0.46,0.23,False,0.002
METH__KRI1,55,8,0.55,0.25,0.47,0.22,False,0.013
METH__TERF1,55,9,0.55,0.20000000298023224,-0.41,0.19,False,0.002
TPM__FERMT3,54,9,0.54,0.1899999976158142,-0.32,0.16,False,0.002
TPM__IL12RB1,53,9,0.53,0.23000000417232513,-0.33,0.26,False,0.002
TPM__SPATS2L,53,8,0.53,0.2199999988079071,0.5,0.21,False,0.013
METH__ANKRD44,53,6,0.53,0.23000000417232513,0.43,0.23,True,0.181
METH__LOC148709,53,5,0.53,0.18000000715255737,-0.4,0.22,True,0.458
TPM__TAX1BP3,53,8,0.53,0.18000000715255737,0.42,0.13,False,0.013
TPM__RHOH,52,7,0.52,0.18000000715255737,-0.35,0.21,True,0.053
