feature,Selection count,Pair count,CPSS Score
TPM__TGFB2-OT1,100,50,1.0
METH__TMEM149,100,50,1.0
TPM__PRSS23,100,50,1.0
METH__PARD3B,100,50,1.0
TPM__AHNAK2,100,50,1.0
METH__EDN1,100,50,1.0
METH__ATP10D,100,50,1.0
METH__RAB13,100,50,1.0
TPM__MIR142HG,100,50,1.0
TPM__MAP4K1,100,50,1.0
METH__MIR574,100,50,1.0
TPM__SH3TC2-DT,100,50,1.0
TPM__IKZF1,100,50,1.0
TPM__ANKRD1,100,50,1.0
METH__GPX4,100,50,1.0
TPM__GMFG,100,50,1.0
METH__MTMR11,100,50,1.0
METH__FAM114A1,100,50,1.0
TPM__CTNNA1,100,50,1.0
METH__CCM2,100,50,1.0
TPM__TSPOAP1,100,50,1.0
TPM__EPHA2,100,50,1.0
TPM__PTPN14,100,50,1.0
TPM__COSMOC,100,50,1.0
METH__TREX1,100,50,1.0
METH__TMEM49,100,50,1.0
TPM__TNFRSF12A,100,50,1.0
TPM__CD151,100,50,1.0
TPM__MYOF,100,50,1.0
METH__PRIC285,100,50,1.0
TPM__RCSD1,100,50,1.0
TPM__TNFAIP6,99,49,0.99
METH__MIR339,99,49,0.99
MUT__TP53,99,49,0.99
METH__TPX2,96,46,0.96
TPM__SNORA71C,93,43,0.93
METH__ZNF697,90,40,0.9
METH__GAS2L1,88,38,0.88
METH__PCCA,87,37,0.87
METH__EPHB2,85,36,0.85
METH__RAPH1,84,35,0.84
METH__NRP1,82,34,0.82
METH__LRBA,80,31,0.8
METH__KLF4,80,32,0.8
TPM__RNA5SP203,79,31,0.79
TPM__RNA5SP187,79,29,0.79
METH__RPS6KA4,76,29,0.76
METH__LRP6,75,28,0.75
METH__AGPHD1,74,26,0.74
METH__PTGR2,72,25,0.72
METH__C7orf70,71,22,0.71
METH__EFNA5,71,24,0.71
TPM__ATP5F1EP2,62,21,0.62
MUT__KRAS,62,16,0.62
METH__IFI6,61,15,0.61
CNV__SDHAF2,57,15,0.57
TPM__TMSB4XP1,57,15,0.57
CNV__TPR,57,15,0.57
TPM__RNU4-89P,55,13,0.55
TPM__SNORA15,54,13,0.54
CNV__BIRC3,52,9,0.52
CNV__ITK,51,12,0.51
CNV__EBF1,51,10,0.51
CNV__PAFAH1B2,48,7,0.48
TPM__SNORA80A,46,8,0.46
METH__TMEM86B,46,9,0.46
METH__KIF23,45,7,0.45
TPM__SCARNA1,44,11,0.44
TPM__RPS28P5,42,10,0.42
CNV__NXF1,41,5,0.41
CNV__PARP4,40,7,0.4
METH__FAM114A2,40,7,0.4
TPM__VTRNA2-1,39,6,0.39
CNV__SOCS1,39,8,0.39
METH__ANGPTL7,39,6,0.39
CNV__NTRK3,37,7,0.37
CNV__FES,37,7,0.37
METH__ERCC1,36,5,0.36
TPM__SNORA2A,36,5,0.36
METH__CSDA,36,2,0.36
CNV__KCNJ5,33,5,0.33
CNV__MAP2K4,33,5,0.33
CNV__ARHGAP26,33,1,0.33
METH__CENPE,32,6,0.32
METH__DDX50,32,3,0.32
CNV__CLTCL1,32,4,0.32
TPM__SNORA4,31,4,0.31
MUT__PTEN,31,1,0.31
TPM__RNU4-52P,31,5,0.31
CNV__YWHAE,30,3,0.3
METH__XPR1,30,2,0.3
CNV__IFNAR1,30,1,0.3
METH__CWC15,30,1,0.3
CNV__PIK3R1,29,3,0.29
CNV__SMAD3,29,1,0.29
METH__TBPL1,29,7,0.29
TPM__RNA5SP323,29,3,0.29
CNV__RMI2,28,1,0.28
METH__TMEM150A,28,5,0.28
