feature,Selection count,Pair count,CPSS Score
METH__PPIC,100,50,1.0
METH__FAM114A1,100,50,1.0
METH__BACE1,100,50,1.0
METH__LRIG3,100,50,1.0
TPM__PIK3CG,100,50,1.0
TPM__RBPMS-AS1,100,50,1.0
METH__TCF3,100,50,1.0
TPM__FHL2,100,50,1.0
TPM__NIBAN2,100,50,1.0
TPM__TPM1,100,50,1.0
TPM__LINC01186,100,50,1.0
METH__GULP1,100,50,1.0
METH__KLF4,100,50,1.0
TPM__ARHGAP9,100,50,1.0
METH__NEIL2,100,50,1.0
METH__PTPN14,100,50,1.0
METH__SPAG9,100,50,1.0
TPM__TM4SF1-AS1,100,50,1.0
METH__HSP90AA1,100,50,1.0
METH__GABARAPL1,99,49,0.99
METH__FZD7,99,49,0.99
METH__TOP2A,99,49,0.99
METH__ZNF697,99,49,0.99
MUT__KRAS,98,48,0.98
METH__LAPTM4A,96,46,0.96
METH__ARHGEF10,96,46,0.96
TPM__LINC02041,96,46,0.96
METH__ITGB8,96,46,0.96
METH__LOC285074,93,43,0.93
METH__PTGR2,93,43,0.93
METH__EFNA5,93,43,0.93
METH__NBAS,93,43,0.93
METH__C6orf217,92,42,0.92
TPM__RNVU1-26,91,41,0.91
METH__PCCA,91,41,0.91
METH__SNX33,91,41,0.91
METH__RAPH1,89,39,0.89
METH__CEBPD,89,39,0.89
METH__PPAPDC1B,88,38,0.88
CNV__SDHA,88,38,0.88
METH__MRPS35,87,37,0.87
METH__MBOAT1,84,34,0.84
METH__ZDHHC23,83,34,0.83
METH__ATP6V1D,83,33,0.83
METH__ARL4D,77,29,0.77
CNV__DDB2,74,24,0.74
METH__HOMER1,73,26,0.73
METH__ADCY6,72,25,0.72
METH__ENKUR,71,25,0.71
CNV__MYCN,70,24,0.7
METH__C1orf25,69,23,0.69
METH__TARS,68,22,0.68
METH__ASPHD2,65,20,0.65
METH__C12orf24,65,19,0.65
METH__WBSCR27,64,20,0.64
CNV__GTF2I,61,13,0.61
CNV__NSD1,58,15,0.58
METH__C10orf114,58,14,0.58
CNV__TBX3,57,12,0.57
METH__C11orf61,57,15,0.57
METH__ALKBH5,54,12,0.54
CNV__GMPS,54,14,0.54
CNV__ZNF148,53,13,0.53
CNV__FBLN1,52,12,0.52
METH__SKI,50,11,0.5
CNV__WWTR1,47,11,0.47
CNV__MLF1,45,10,0.45
TPM__SNORA2B,45,5,0.45
CNV__MALT1,44,9,0.44
METH__FUK,44,2,0.44
METH__TPX2,42,5,0.42
CNV__DTX1,42,3,0.42
CNV__HERPUD1,41,8,0.41
CNV__PTPN11,41,5,0.41
CNV__HSP90AA1,40,8,0.4
CNV__AKT1,39,8,0.39
METH__MIR1915,39,5,0.39
CNV__SETBP1,38,7,0.38
CNV__NFE2L2,38,4,0.38
CNV__SMAD2,37,5,0.37
CNV__SH2B3,37,4,0.37
MUT__APC,37,1,0.37
CNV__FLT4,37,8,0.37
CNV__CD79A,36,5,0.36
METH__PPP1R12A,35,5,0.35
TPM__ATP5F1EP2,35,5,0.35
METH__MGAT2,34,6,0.34
METH__C20orf111,34,4,0.34
MUT__LRP1B,34,1,0.34
CNV__CDH1,34,4,0.34
METH__KHDRBS1,33,1,0.33
METH__MRFAP1L1,32,2,0.32
METH__ERCC3,31,4,0.31
CNV__PIK3CB,31,0,0.31
CNV__CCNE1,31,5,0.31
CNV__FGFR4,29,0,0.29
METH__EIF4G2,28,1,0.28
METH__FOXO3,28,3,0.28
METH__EIF3H,28,4,0.28
TPM__SNORA16B,28,5,0.28
METH__SEC61A1,27,3,0.27
METH__AGPHD1,27,3,0.27
CNV__PIK3R1,27,1,0.27
CNV__ATR,27,2,0.27
CNV__TRAF3,27,3,0.27
CNV__GATA2,26,2,0.26
CNV__DCC,26,1,0.26
CNV__POU2F2,26,1,0.26
METH__IRF2,25,2,0.25
CNV__ZBTB20,25,4,0.25
CNV__FANCG,25,4,0.25
CNV__MAP2K2,25,1,0.25
CNV__NCOR2,25,1,0.25
CNV__UBE2D2,25,0,0.25
CNV__ARHGAP26,25,3,0.25
CNV__CDH11,24,2,0.24
CNV__CD74,24,1,0.24
CNV__PDPR,24,1,0.24
CNV__RASA2,24,0,0.24
CNV__CTCF,24,1,0.24
CNV__FANCA,23,2,0.23
CNV__FOXL2,23,1,0.23
MUT__KMT2D,23,2,0.23
CNV__HNF1A,22,3,0.22
MUT__PTEN,22,1,0.22
CNV__FSTL3,22,2,0.22
CNV__LMO1,22,2,0.22
CNV__CRTC1,22,2,0.22
CNV__CNBP,21,3,0.21
METH__DCAF12,21,0,0.21
MUT__SMAD4,21,0,0.21
CNV__ACKR3,20,1,0.2
CNV__USP44,20,1,0.2
CNV__GNAQ,20,3,0.2
CNV__XPC,20,2,0.2
METH__PTPN12,20,0,0.2
METH__RPS6KB1,20,1,0.2
METH__CCAR1,20,4,0.2
CNV__TLX3,19,0,0.19
CNV__CBFB,19,0,0.19
CNV__MEF2B,19,0,0.19
CNV__PTMA,18,0,0.18
CNV__TPM4,18,1,0.18
TPM__SNORA14B,18,2,0.18
CNV__ITK,18,0,0.18
CNV__NPM1,18,0,0.18
CNV__STK11,18,1,0.18
METH__RNFT1,18,0,0.18
METH__RABL2A,17,1,0.17
CNV__ZFHX3,17,2,0.17
MUT__ARID1A,17,1,0.17
CNV__SRGAP3,17,0,0.17
CNV__TNC,17,3,0.17
CNV__PPP6C,17,2,0.17
CNV__ELL,16,1,0.16
CNV__BCL7A,16,0,0.16
CNV__NFKB2,16,1,0.16
CNV__CNTRL,16,2,0.16
CNV__ATG7,16,1,0.16
CNV__DOT1L,16,0,0.16
CNV__PDGFRB,16,1,0.16
METH__HSF2,16,0,0.16
METH__VPS45,16,0,0.16
CNV__RUNX1,15,2,0.15
CNV__JAK3,15,2,0.15
CNV__GOPC,15,2,0.15
CNV__FOXP1,15,2,0.15
CNV__RASA1,15,1,0.15
METH__MASTL,15,1,0.15
MUT__ATF7IP,15,0,0.15
CNV__POLE,15,0,0.15
CNV__PTCH1,15,0,0.15
MUT__RPL22,15,0,0.15
CNV__MYD88,14,0,0.14
METH__OSBPL8,14,1,0.14
CNV__FGD5,14,1,0.14
METH__POM121,14,1,0.14
CNV__LDB1,13,1,0.13
CNV__FOXO3,13,1,0.13
METH__LOC388789,13,1,0.13
CNV__NR4A3,12,1,0.12
CNV__CBFA2T3,12,0,0.12
METH__IL6ST,12,0,0.12
CNV__VHL,12,0,0.12
CNV__FANCC,12,0,0.12
CNV__ROS1,12,1,0.12
METH__M6PR,11,0,0.11
CNV__SUFU,11,0,0.11
CNV__DAZAP1,11,0,0.11
CNV__CPEB3,11,0,0.11
CNV__DNM2,11,1,0.11
METH__DIRC2,11,0,0.11
METH__DDX42,11,0,0.11
CNV__CMTR2,11,0,0.11
CNV__GNA11,11,1,0.11
CNV__PAX5,10,1,0.1
CNV__MAF,10,0,0.1
METH__SEC11A,10,0,0.1
METH__SCARNA13,10,0,0.1
CNV__ATF1,10,1,0.1
CNV__KLHL36,10,0,0.1
CNV__KDM3B,10,0,0.1
CNV__SP140,9,0,0.09
CNV__FANCD2,9,0,0.09
METH__PCNXL3,9,0,0.09
CNV__NSD2,9,1,0.09
CNV__BTG1,9,0,0.09
CNV__EPHA3,9,0,0.09
MUT__HLA-A,9,0,0.09
CNV__PPARG,9,1,0.09
CNV__RPN1,9,0,0.09
CNV__ERG,9,1,0.09
CNV__CTNNB1,9,0,0.09
CNV__CLIP1,8,0,0.08
CNV__HMGA2,8,0,0.08
CNV__TCF3,8,0,0.08
CNV__CYP2C8,8,0,0.08
METH__RALY,8,0,0.08
CNV__MDM2,8,0,0.08
METH__C15orf57,8,0,0.08
CNV__EBF1,8,0,0.08
METH__QRICH2,8,0,0.08
METH__SFRS1,7,0,0.07
METH__MEF2D,7,0,0.07
METH__C9orf114,7,0,0.07
CNV__OLIG2,7,0,0.07
CNV__TCF7L2,7,1,0.07
CNV__TMPRSS2,7,0,0.07
CNV__MLH1,7,0,0.07
METH__OTUD4,7,0,0.07
CNV__FHIT,7,0,0.07
CNV__AFF4,6,0,0.06
METH__TDG,6,0,0.06
CNV__IRF1,6,0,0.06
CNV__RAF1,6,0,0.06
MUT__ARID1B,6,0,0.06
CNV__WIF1,6,0,0.06
CNV__LRIG3,6,0,0.06
METH__DHX29,6,0,0.06
METH__USF2,6,0,0.06
CNV__TGFBR2,6,0,0.06
MUT__STK11,5,0,0.05
MUT__KMT2C,5,0,0.05
CNV__PRF1,5,0,0.05
CNV__FAT4,5,0,0.05
METH__AZI2,5,0,0.05
MUT__PIK3CA,5,0,0.05
METH__SFRS11,5,0,0.05
CNV__IFNAR1,5,0,0.05
METH__DDX19A,5,0,0.05
METH__SPCS2,5,0,0.05
MUT__NFE2L2,5,0,0.05
CNV__MCM3AP,5,0,0.05
MUT__PBRM1,5,0,0.05
MUT__STAG2,5,0,0.05
MUT__BRAF,5,0,0.05
MUT__KMT2B,5,0,0.05
MUT__VHL,5,0,0.05
CNV__SETD2,5,0,0.05
CNV__LEF1,4,0,0.04
CNV__NT5C2,4,0,0.04
CNV__PRKCD,4,0,0.04
METH__ALG5,4,0,0.04
MUT__ZFHX3,4,0,0.04
MUT__CREBBP,4,0,0.04
METH__TTC9C,4,0,0.04
METH__ID1,4,0,0.04
CNV__NPRL2,4,0,0.04
CNV__HOXC13,4,1,0.04
METH__ARF4,4,0,0.04
METH__WDR5B,4,0,0.04
METH__RAP2B,4,0,0.04
CNV__KAT6B,4,0,0.04
CNV__CACNA1D,3,0,0.03
