feature,Selection count,Pair count,CPSS Score
METH__DSTN,100,50,1.0
METH__PTPN14,100,50,1.0
METH__ANXA11,98,48,0.98
METH__EEF2K,96,46,0.96
METH__TCEANC,96,46,0.96
METH__EIF4E,96,46,0.96
METH__SUOX,95,45,0.95
METH__C14orf147,94,44,0.94
CNV__AKT1,94,44,0.94
METH__ZNF697,89,40,0.89
CNV__TBL1XR1,87,37,0.87
CNV__NBN,87,38,0.87
METH__ARMC10,83,33,0.83
CNV__NIN,83,33,0.83
METH__TPX2,81,31,0.81
METH__PPP2R2D,81,31,0.81
METH__TEAD4,81,31,0.81
METH__KDM4D,80,31,0.8
METH__C10orf114,78,29,0.78
CNV__BIRC6,78,29,0.78
METH__SUPT6H,77,29,0.77
CNV__TRAF3,77,29,0.77
CNV__TCL1A,77,27,0.77
CNV__PTPRB,73,23,0.73
CNV__XPO1,73,23,0.73
CNV__MSH2,71,21,0.71
TPM__CSAG4,71,27,0.71
CNV__PIK3CA,69,22,0.69
CNV__MECOM,69,22,0.69
METH__ILVBL,69,21,0.69
CNV__SIX1,69,23,0.69
METH__DNAL4,68,20,0.68
METH__LOC81691,67,18,0.67
CNV__STRN,67,19,0.67
METH__GMFB,67,19,0.67
CNV__HIF1A,65,17,0.65
CNV__HSP90AA1,65,19,0.65
CNV__DICER1,62,17,0.62
METH__ZNF227,62,19,0.62
MUT__ASXL1,61,12,0.61
METH__TBK1,61,14,0.61
METH__SNX33,60,15,0.6
METH__ERI2,60,16,0.6
CNV__FBXO11,59,13,0.59
METH__KLHL11,57,11,0.57
METH__C10orf75,57,15,0.57
METH__PAPD4,56,13,0.56
CNV__BCL11A,56,12,0.56
CNV__SOS1,55,13,0.55
CNV__IKBKB,55,16,0.55
METH__C9orf23,55,13,0.55
CNV__WRN,55,12,0.55
METH__WDR43,55,12,0.55
CNV__PCBP1,54,12,0.54
CNV__FANCL,54,11,0.54
CNV__PPM1D,53,11,0.53
CNV__MLF1,53,13,0.53
CNV__MGA,51,13,0.51
METH__PDXDC2,50,7,0.5
METH__CENPE,49,11,0.49
CNV__EXT2,49,6,0.49
CNV__SETBP1,48,5,0.48
METH__SKI,47,6,0.47
CNV__JAK2,47,13,0.47
CNV__CREB3L1,46,7,0.46
CNV__KLHL6,46,9,0.46
CNV__SOX2,45,6,0.45
CNV__ETV5,44,6,0.44
CNV__ARHGEF10,44,4,0.44
METH__C16orf35,44,6,0.44
CNV__NPEPPS,44,7,0.44
CNV__CDK12,44,1,0.44
CNV__EML4,44,7,0.44
CNV__ALK,43,8,0.43
CNV__CHCHD7,43,11,0.43
CNV__LPP,42,7,0.42
METH__TEX9,42,4,0.42
METH__C6orf165,41,8,0.41
METH__RNFT1,41,6,0.41
METH__COMMD6,41,7,0.41
CNV__MSH6,41,5,0.41
CNV__REL,41,8,0.41
CNV__NRG1,40,4,0.4
METH__TMEM44,40,6,0.4
CNV__MALT1,39,6,0.39
CNV__PTPRC,39,6,0.39
CNV__PLAG1,38,8,0.38
CNV__POU5F1,38,4,0.38
CNV__PAK2,38,3,0.38
CNV__HOOK3,38,6,0.38
METH__IFNGR1,38,4,0.38
CNV__BCL11B,38,5,0.38
METH__ERCC1,38,7,0.38
CNV__ERBB2,37,5,0.37
METH__ALG10B,37,2,0.37
CNV__COL1A1,37,5,0.37
CNV__BRIP1,37,7,0.37
METH__RPS6KA4,36,3,0.36
CNV__SPOP,36,2,0.36
CNV__KAT6A,36,6,0.36
CNV__POLQ,35,3,0.35
CNV__HLA-A,35,5,0.35
CNV__NSD3,35,3,0.35
METH__NSMCE1,35,5,0.35
METH__RHOG,34,2,0.34
CNV__AKT3,34,3,0.34
MUT__PIK3R1,33,0,0.33
METH__ZNFX1,33,3,0.33
CNV__DCC,33,3,0.33
CNV__TRIP11,33,5,0.33
METH__KDSR,33,3,0.33
CNV__HTRA2,33,4,0.33
METH__CDCA5,33,5,0.33
CNV__ZNF165,32,5,0.32
METH__PMM2,32,2,0.32
CNV__TRIM27,32,4,0.32
CNV__BCL6,31,3,0.31
CNV__NCOR1,31,3,0.31
CNV__TLX3,31,6,0.31
METH__DR1,31,0,0.31
CNV__PDCD1LG2,31,2,0.31
CNV__BRD4,30,3,0.3
CNV__DUSP16,30,1,0.3
CNV__NPM1,30,3,0.3
CNV__EPAS1,30,4,0.3
CNV__CDC73,30,4,0.3
CNV__H3-3A,30,2,0.3
CNV__TOP2A,30,5,0.3
CNV__CRTC1,29,1,0.29
CNV__FLCN,29,6,0.29
CNV__ATF7IP,28,2,0.28
METH__KIAA1328,28,1,0.28
CNV__MAP2K4,28,3,0.28
CNV__MAX,28,4,0.28
CNV__EIF4A2,28,2,0.28
CNV__JAK3,28,1,0.28
CNV__WWTR1,27,3,0.27
METH__ZC3H13,27,4,0.27
CNV__ATR,27,2,0.27
METH__CBLL1,27,2,0.27
CNV__ELL,27,2,0.27
CNV__CD274,25,2,0.25
CNV__SMAD4,25,1,0.25
CNV__DNAJB1,25,2,0.25
CNV__CLTC,24,3,0.24
CNV__RABEP1,24,1,0.24
METH__AVPI1,24,3,0.24
CNV__YWHAE,23,3,0.23
CNV__SMAD2,23,2,0.23
CNV__USP6,23,2,0.23
CNV__FH,22,0,0.22
CNV__DCTN1,22,1,0.22
CNV__PRKAR1A,22,2,0.22
METH__EXTL3,21,3,0.21
CNV__IKZF3,21,0,0.21
CNV__RPN1,21,1,0.21
CNV__MEF2B,21,1,0.21
METH__RPL14,21,3,0.21
CNV__GAS7,21,2,0.21
CNV__ZBTB20,20,0,0.2
CNV__CDKN1A,20,2,0.2
METH__C5orf44,20,0,0.2
CNV__TSHR,20,0,0.2
CNV__GNA13,20,0,0.2
CNV__PPT2,20,3,0.2
CNV__PTPN14,20,1,0.2
CNV__HSP90AB1,20,3,0.2
CNV__ATF1,20,0,0.2
CNV__TP53,20,0,0.2
CNV__ELK4,19,1,0.19
CNV__SRSF3,19,2,0.19
CNV__CR1,19,0,0.19
METH__FAM134C,19,0,0.19
CNV__RAD51C,19,1,0.19
CNV__RASA2,19,0,0.19
METH__ZNF408,19,0,0.19
CNV__NCOR2,18,0,0.18
METH__SKIV2L2,18,1,0.18
METH__LOC143666,18,1,0.18
CNV__RNF43,18,1,0.18
CNV__HNF1A,18,1,0.18
CNV__TGFBR2,18,1,0.18
CNV__ELF3,18,1,0.18
CNV__ZNF521,17,1,0.17
METH__EIF3B,17,0,0.17
METH__SNORA44,17,1,0.17
CNV__RARA,17,3,0.17
CNV__SS18,16,1,0.16
CNV__GNAQ,16,0,0.16
CNV__ZNF384,16,0,0.16
