feature,Selection count,Pair count,CPSS Score
METH__RBL1,100,50,1.0
METH__TEAD4,99,49,0.99
METH__C6orf217,99,49,0.99
METH__LRP6,98,48,0.98
METH__TIAL1,96,46,0.96
METH__ANKRD10,96,46,0.96
CNV__CBL,93,43,0.93
METH__LDOC1L,91,41,0.91
CNV__FGFR4,90,40,0.9
CNV__KDM3B,90,40,0.9
METH__SS18,89,39,0.89
CNV__PTPRT,89,39,0.89
METH__KDM4D,86,36,0.86
METH__PPAPDC1B,85,35,0.85
METH__SUPT6H,84,35,0.84
CNV__UBE2D2,80,31,0.8
METH__SKI,79,29,0.79
METH__JKAMP,77,27,0.77
METH__MOBKL1A,75,28,0.75
METH__DUSP6,75,25,0.75
CNV__NF1,75,25,0.75
CNV__CRNKL1,74,26,0.74
CNV__NSD1,74,28,0.74
CNV__IRF1,74,24,0.74
CNV__SUZ12,72,23,0.72
CNV__SOS1,69,21,0.69
CNV__STRN,69,23,0.69
CNV__SGK1,68,20,0.68
CNV__CDKN1A,67,21,0.67
CNV__PLCB4,66,21,0.66
METH__KIAA1328,65,18,0.65
CNV__DAXX,65,18,0.65
CNV__FGFR2,65,18,0.65
METH__IRF2BP1,64,17,0.64
METH__C10orf78,64,17,0.64
CNV__LOX,62,16,0.62
CNV__DIS3,62,19,0.62
CNV__WDCP,62,17,0.62
CNV__FOXA2,61,16,0.61
CNV__SIRPA,60,19,0.6
CNV__MLLT6,60,17,0.6
CNV__NCOA4,59,13,0.59
METH__TMEM38B,58,13,0.58
CNV__LDB1,57,13,0.57
CNV__CBLB,57,17,0.57
CNV__FBN2,57,12,0.57
CNV__ERCC4,56,13,0.56
CNV__SP140,56,11,0.56
CNV__NRP1,56,11,0.56
CNV__NFKBIE,56,12,0.56
CNV__CCDC6,56,12,0.56
METH__RABL2A,55,8,0.55
CNV__ALK,54,13,0.54
CNV__PPT2,54,17,0.54
CNV__ASXL2,54,13,0.54
CNV__RASA1,52,9,0.52
CNV__CCNB1IP1,52,9,0.52
METH__ID1,51,6,0.51
