feature,Selection count,Pair count,CPSS Score
METH__ST8SIA4,99,49,0.99
TPM__RGL3,94,44,0.94
METH__TBC1D10C,89,39,0.89
METH__SEC14L2,89,39,0.89
METH__PARP10,88,38,0.88
TPM__SLC38A5,86,36,0.86
METH__ST7OT2,85,35,0.85
METH__FAM172A,83,33,0.83
TPM__POLR1H,82,32,0.82
TPM__PMEPA1,81,31,0.81
TPM__TPM1,81,31,0.81
TPM__RPL10A,81,31,0.81
METH__BCAR3,79,29,0.79
TPM__PLS3,79,29,0.79
METH__PAWR,77,27,0.77
TPM__ENC1,77,27,0.77
METH__TMEM160,77,27,0.77
TPM__ASPH,76,27,0.76
METH__SSH3,76,27,0.76
TPM__GULP1,75,25,0.75
TPM__AGAP2,73,23,0.73
TPM__RAI14,72,22,0.72
TPM__PTTG1IP,72,22,0.72
TPM__SELPLG,71,22,0.71
TPM__KDM2B,71,21,0.71
METH__CDT1,70,20,0.7
METH__CDSN,70,20,0.7
TPM__MGAT4B,69,19,0.69
METH__MYH14,63,13,0.63
METH__OMP,62,12,0.62
TPM__PIK3CG,58,12,0.58
TPM__FMNL1,58,10,0.58
TPM__CDC42BPB,57,11,0.57
METH__B2M,57,8,0.57
TPM__TIMP2,56,8,0.56
METH__SRGN,55,8,0.55
METH__CCDC88B,55,9,0.55
TPM__TOM1L1,52,4,0.52
METH__RHOH,52,5,0.52
METH__DKFZp434J0226,52,8,0.52
TPM__SOX9,51,6,0.51
TPM__PVR,50,7,0.5
TPM__ITGB8,49,3,0.49
METH__ARHGDIB,49,3,0.49
TPM__UACA,49,3,0.49
TPM__ADAM9,49,4,0.49
TPM__MFNG,48,3,0.48
METH__ZNF214,47,6,0.47
TPM__NT5E,46,4,0.46
TPM__RPL13A,46,4,0.46
METH__PRSS12,46,2,0.46
TPM__S100A6,45,4,0.45
METH__PTGFRN,45,4,0.45
METH__AK1,45,5,0.45
TPM__SHROOM3,43,2,0.43
TPM__RCSD1,43,4,0.43
METH__ANKRD44,43,2,0.43
TPM__PFN2,43,3,0.43
TPM__WLS,43,3,0.43
TPM__ARHGAP4,42,1,0.42
TPM__PCDH1,42,1,0.42
TPM__LGALS3,42,2,0.42
METH__ERRFI1,42,2,0.42
TPM__LINC00511,41,2,0.41
TPM__KIF21B,41,2,0.41
TPM__IL21R,40,2,0.4
METH__PCDP1,40,0,0.4
METH__PARVA,39,1,0.39
METH__GPR125,39,1,0.39
TPM__LYL1,39,0,0.39
METH__LOC283404,39,0,0.39
TPM__GSN,38,2,0.38
METH__WDR35,38,0,0.38
METH__KRT12,38,0,0.38
TPM__TRG-AS1,37,0,0.37
METH__B4GALT1,37,0,0.37
METH__DAB2IP,37,1,0.37
TPM__EMP1,36,1,0.36
TPM__GNG12,36,2,0.36
METH__TERF1,36,2,0.36
TPM__AGRN,35,1,0.35
METH__COBL,35,0,0.35
TPM__KCNAB2,35,1,0.35
METH__PLEKHA6,34,0,0.34
TPM__CYTH4,33,0,0.33
METH__RGS1,32,0,0.32
METH__GHRLOS,32,2,0.32
TPM__GPSM3,31,1,0.31
TPM__ARHGEF28,31,0,0.31
METH__C7orf23,31,1,0.31
TPM__WFS1,31,2,0.31
METH__STAT5A,31,0,0.31
