feature,Selection count,Pair count,CPSS Score
TPM__HRCT1,100,50,1.0
TPM__AMOTL2,100,50,1.0
TPM__MIR142HG,100,50,1.0
TPM__SDC4,100,50,1.0
TPM__ARSJ,100,50,1.0
TPM__PRSS23,100,50,1.0
TPM__TNFRSF12A,100,50,1.0
TPM__EPHA2,100,50,1.0
TPM__PARVA,100,50,1.0
TPM__ITGA3,100,50,1.0
TPM__BCAR1,99,49,0.99
TPM__BCAR3,99,49,0.99
TPM__SH3BP4,99,49,0.99
TPM__AHNAK2,99,49,0.99
TPM__CTTN,99,49,0.99
TPM__ABCC3,99,49,0.99
TPM__TJP1,99,49,0.99
TPM__GPR39,98,48,0.98
TPM__ANKRD1,98,48,0.98
TPM__NCKAP1L,98,48,0.98
TPM__PON2,98,48,0.98
TPM__ARHGAP15,98,48,0.98
TPM__KRT80,98,48,0.98
TPM__TM4SF1-AS1,98,48,0.98
TPM__TSPAN1,97,47,0.97
TPM__ERRFI1,97,47,0.97
TPM__CD151,97,47,0.97
TPM__EGFR,97,47,0.97
TPM__WASL,96,46,0.96
TPM__PLK2,96,46,0.96
TPM__EDN1,96,46,0.96
TPM__IKZF1,95,45,0.95
TPM__PXN,95,45,0.95
TPM__AGRN,95,45,0.95
TPM__PTPN7,95,45,0.95
TPM__PDE1B,95,45,0.95
TPM__LINC01843,95,45,0.95
TPM__LINC02535,94,44,0.94
TPM__MATN3,93,43,0.93
TPM__GNG12,93,43,0.93
TPM__CARD10,93,43,0.93
METH__CCM2,92,42,0.92
TPM__ABLIM3,91,41,0.91
TPM__SRPX2,90,40,0.9
METH__JUB,90,40,0.9
METH__LAMB2,90,40,0.9
TPM__PPP1R14B-AS1,88,38,0.88
TPM__WAS,86,36,0.86
TPM__CCN1,85,36,0.85
TPM__RBPMS-AS1,85,35,0.85
METH__DSTN,82,32,0.82
METH__PRIC285,81,31,0.81
TPM__COL8A1,78,31,0.78
TPM__THSD4,77,28,0.77
TPM__LAPTM4A,77,29,0.77
METH__GPX8,76,26,0.76
METH__PTPN14,75,25,0.75
TPM__SH3TC2-DT,73,26,0.73
METH__MAP4K1,73,24,0.73
TPM__EREG,72,23,0.72
METH__PSMB8,70,22,0.7
METH__LOC100130776,70,22,0.7
TPM__RAB11FIP5,69,22,0.69
TPM__LASTR,65,17,0.65
METH__TJP1,64,17,0.64
TPM__SLC44A3-AS1,61,17,0.61
METH__MTMR11,59,15,0.59
METH__INTU,56,13,0.56
METH__LMCD1,53,12,0.53
TPM__PIK3CG,52,12,0.52
TPM__CSF2,51,9,0.51
TPM__P2RY8,50,7,0.5
TPM__PPP1R16B,49,12,0.49
METH__CDKN2D,47,8,0.47
TPM__THBS1-IT1,46,8,0.46
TPM__IL12RB1,44,8,0.44
TPM__MUC16,42,8,0.42
METH__PPIC,39,7,0.39
METH__PCGF2,39,4,0.39
METH__ARSJ,38,4,0.38
METH__ACTN1,37,4,0.37
METH__TMEM51,37,6,0.37
TPM__SLC66A1LP,37,2,0.37
TPM__RCSD1,36,3,0.36
TPM__LINC02057,34,4,0.34
METH__MIR574,31,2,0.31
METH__MIR1469,31,3,0.31
METH__SPATA6,31,6,0.31
METH__KRI1,30,3,0.3
METH__TBC1D16,24,2,0.24
TPM__SDR16C5,23,2,0.23
METH__KLF4,23,0,0.23
