feature,Selection count,Pair count,CPSS Score
TPM__MIR142HG,100,50,1.0
METH__FAM47E,100,50,1.0
METH__PCDH1,100,50,1.0
METH__MORN2,100,50,1.0
METH__C9orf150,100,50,1.0
METH__ZNF697,100,50,1.0
METH__SPRYD3,100,50,1.0
METH__NPAS2,100,50,1.0
METH__GULP1,100,50,1.0
METH__SLC1A1,99,49,0.99
METH__TPX2,99,49,0.99
METH__JAG1,98,48,0.98
METH__LRP6,98,48,0.98
METH__LAPTM4A,97,47,0.97
METH__AGPHD1,97,47,0.97
METH__IFT20,96,46,0.96
METH__ATP6V1D,95,45,0.95
METH__PTPN14,95,45,0.95
METH__LRBA,94,44,0.94
METH__MCM7,94,44,0.94
METH__TEAD4,94,44,0.94
METH__KLF4,93,43,0.93
METH__PTGR2,92,42,0.92
METH__UTP23,92,42,0.92
METH__MEIS1,90,40,0.9
METH__AMIGO1,90,40,0.9
TPM__SCARNA4,88,38,0.88
METH__ZNF230,87,37,0.87
METH__TOP2A,86,36,0.86
METH__ZNF498,85,36,0.85
METH__SLC35E1,84,35,0.84
METH__HMGCR,83,35,0.83
METH__RAPH1,82,32,0.82
METH__C7orf70,80,30,0.8
METH__POLH,78,29,0.78
CNV__ARHGAP5,77,27,0.77
CNV__NKX2-1,76,27,0.76
METH__DNAJC24,76,28,0.76
METH__SLC19A2,75,26,0.75
METH__COMMD6,72,22,0.72
METH__DNAJA2,72,23,0.72
CNV__SIX1,71,22,0.71
METH__PDCD6IP,71,22,0.71
METH__DDX50,68,19,0.68
METH__CPEB3,68,19,0.68
CNV__FOXA1,67,19,0.67
METH__C10orf114,67,21,0.67
CNV__NFKBIA,67,20,0.67
CNV__FANCM,65,18,0.65
METH__DCDC1,65,20,0.65
TPM__RNA5S9,64,17,0.64
METH__SNX33,63,17,0.63
METH__C18orf10,63,15,0.63
CNV__HIF1A,61,15,0.61
CNV__TGIF1,61,14,0.61
CNV__BIRC6,56,11,0.56
METH__FANCA,56,14,0.56
METH__MIR1915,56,13,0.56
METH__C6orf217,56,16,0.56
METH__TAX1BP1,55,12,0.55
METH__KIAA1712,54,13,0.54
METH__ZNF248,54,14,0.54
METH__TMEM106B,53,11,0.53
METH__WRNIP1,52,9,0.52
METH__C9orf30,51,11,0.51
METH__DUSP6,50,6,0.5
CNV__ABI1,50,11,0.5
METH__MCRS1,49,9,0.49
METH__ARHGEF12,48,8,0.48
METH__MOBKL1A,48,11,0.48
CNV__ERCC2,47,10,0.47
CNV__FUS,47,7,0.47
CNV__ETV5,46,8,0.46
CNV__KLF6,46,7,0.46
