feature,Selection count,Pair count,CPSS Score
METH__DDI2,94,44,0.94
CNV__CDH10,77,27,0.77
CNV__MLLT3,76,28,0.76
METH__NPAT,75,28,0.75
METH__ETAA1,74,26,0.74
CNV__AKT1,73,25,0.73
CNV__NIPBL,72,27,0.72
CNV__NFKB2,72,24,0.72
CNV__PTK6,70,25,0.7
CNV__LIFR,70,23,0.7
CNV__MDM4,69,21,0.69
CNV__CBL,69,20,0.69
CNV__LDB1,68,20,0.68
CNV__HIP1,68,24,0.68
CNV__CLTC,68,19,0.68
CNV__IL7R,68,22,0.68
METH__CCDC34,65,17,0.65
CNV__TRAF3,65,19,0.65
METH__ZC3H10,65,19,0.65
CNV__CR1,65,19,0.65
CNV__IRF4,64,17,0.64
CNV__MN1,63,17,0.63
CNV__ELF3,63,18,0.63
METH__TACO1,63,18,0.63
CNV__HSP90AA1,63,18,0.63
CNV__PPM1D,62,17,0.62
CNV__MAP2K1,62,19,0.62
CNV__SMAD3,60,17,0.6
METH__NUDT18,60,17,0.6
CNV__CPEB3,60,15,0.6
CNV__RPL22,59,16,0.59
CNV__TERT,59,15,0.59
CNV__PRF1,59,13,0.59
CNV__ELN,59,17,0.59
CNV__KDM5A,58,16,0.58
CNV__CBFB,57,14,0.57
CNV__SDHA,57,16,0.57
CNV__NT5C2,57,11,0.57
CNV__ARHGEF12,57,14,0.57
CNV__MYO5A,57,12,0.57
CNV__COL1A1,56,14,0.56
CNV__MSI2,56,15,0.56
CNV__MGA,56,15,0.56
CNV__SLC45A3,56,17,0.56
METH__SNORD53,55,12,0.55
CNV__TLX1,55,12,0.55
CNV__RAD51C,54,11,0.54
CNV__RIPK1,54,13,0.54
CNV__RELA,54,10,0.54
CNV__CDH11,52,10,0.52
CNV__CCNB1IP1,51,14,0.51
METH__ACAT1,51,10,0.51
CNV__TET1,51,10,0.51
CNV__TRIP11,50,11,0.5
METH__AP2M1,50,9,0.5
METH__SF3A2,50,10,0.5
CNV__MARK2,49,9,0.49
CNV__SIX1,49,11,0.49
CNV__CCDC6,48,9,0.48
CNV__HLF,48,9,0.48
CNV__RNF43,48,9,0.48
