feature,Selection count,Pair count,CPSS Score
METH__ERCC3,99,49,0.99
METH__CCDC64,96,46,0.96
TPM__SNORA15,90,40,0.9
CNV__CDKN1B,89,39,0.89
METH__SNORA9,87,37,0.87
CNV__FLT3,86,37,0.86
METH__ATP11B,86,36,0.86
METH__CAPN10,84,34,0.84
CNV__IKZF3,84,35,0.84
CNV__POLE,82,33,0.82
TPM__RPS28P5,81,31,0.81
CNV__LATS2,79,30,0.79
CNV__DUSP16,79,29,0.79
METH__CYB5D2,78,30,0.78
CNV__PDGFB,77,27,0.77
CNV__PCDH17,75,26,0.75
CNV__FLI1,74,25,0.74
CNV__RNF6,73,23,0.73
CNV__KCNJ5,73,24,0.73
CNV__MYH9,73,23,0.73
CNV__KMT2A,72,25,0.72
METH__SPHK2,71,23,0.71
TPM__SNORA70,70,20,0.7
TPM__SNORA14B,68,24,0.68
TPM__RNA5SP323,67,19,0.67
CNV__NCOR2,67,22,0.67
CNV__PTPN11,66,20,0.66
TPM__RNU6ATAC,66,17,0.66
CNV__MLLT6,65,21,0.65
CNV__PARP4,65,20,0.65
CNV__CDX2,64,17,0.64
CNV__EP300,64,19,0.64
METH__C12orf41,63,18,0.63
CNV__MRTFA,63,16,0.63
CNV__NF2,63,20,0.63
CNV__TBX3,62,16,0.62
CNV__ERBB2,62,16,0.62
METH__DSN1,61,16,0.61
CNV__LASP1,60,14,0.6
CNV__CDC73,60,17,0.6
CNV__PTPRC,60,14,0.6
CNV__KTN1,59,13,0.59
METH__CCAR1,59,13,0.59
TPM__RNA5S9,58,14,0.58
CNV__CYSLTR2,58,14,0.58
CNV__HNF1A,57,15,0.57
METH__TM9SF2,57,12,0.57
CNV__MDM2,56,12,0.56
CNV__MAP3K1,56,15,0.56
METH__TMEM86B,55,14,0.55
CNV__FANCG,55,13,0.55
CNV__SOHLH2,55,13,0.55
METH__FUK,55,10,0.55
CNV__EWSR1,54,10,0.54
CNV__ARHGAP5,54,11,0.54
METH__NAA38,54,13,0.54
CNV__DCTN1,54,12,0.54
MUT__PTEN,54,10,0.54
CNV__CDK12,54,14,0.54
CNV__CBFA2T3,53,15,0.53
CNV__TGIF1,52,14,0.52
CNV__HIF1A,52,7,0.52
CNV__CHD2,51,11,0.51
METH__ISOC1,50,8,0.5
CNV__FAM174B,49,6,0.49
CNV__NTRK3,49,6,0.49
CNV__FANCA,49,9,0.49
CNV__RBFOX2,49,9,0.49
METH__FAM168A,48,4,0.48
CNV__YWHAE,48,12,0.48
CNV__FANCM,48,11,0.48
CNV__MAX,47,7,0.47
CNV__CACNA1D,46,7,0.46
CNV__SH2B3,46,8,0.46
CNV__CNBP,45,8,0.45
METH__FAM134A,45,5,0.45
CNV__RASA1,45,10,0.45
CNV__CCNB1IP1,44,12,0.44
METH__EWSR1,44,5,0.44
CNV__NIN,44,8,0.44
METH__PSMB6,44,6,0.44
CNV__PER1,44,6,0.44
MUT__KMT2C,44,6,0.44
CNV__HMGA2,43,7,0.43
CNV__DTX1,43,9,0.43
CNV__USP44,43,8,0.43
CNV__RABEP1,43,6,0.43
METH__MLF1IP,43,5,0.43
CNV__WIF1,42,6,0.42
CNV__MARK2,42,7,0.42
CNV__ING1,42,8,0.42
CNV__BTG1,42,8,0.42
CNV__PTPN14,42,5,0.42
METH__PPID,42,7,0.42
CNV__ZFP36L1,41,10,0.41
METH__SNORA71D,41,3,0.41
CNV__MAF,41,7,0.41
CNV__AJUBA,41,8,0.41
CNV__AXIN1,40,5,0.4
CNV__IL6ST,39,9,0.39
CNV__SMARCB1,39,10,0.39
CNV__H3-3A,39,8,0.39
TPM__SNORA26,37,5,0.37
CNV__SOX21,36,3,0.36
CNV__TLX1,36,4,0.36
CNV__BLM,36,4,0.36
CNV__PRDM1,36,6,0.36
CNV__NT5C2,35,4,0.35
METH__KIAA0195,35,7,0.35
CNV__TRAF7,34,1,0.34
CNV__MEN1,34,6,0.34
CNV__PATZ1,34,3,0.34
METH__ATP13A1,34,5,0.34
CNV__SYK,34,3,0.34
CNV__FGFR3,34,6,0.34
METH__MOCS2,33,9,0.33
METH__TMCO1,33,2,0.33
CNV__FES,33,3,0.33
CNV__PIK3R1,33,5,0.33
CNV__RPN1,33,6,0.33
CNV__USP6,32,4,0.32
CNV__CMTR2,32,7,0.32
CNV__FOXO3,32,2,0.32
CNV__TSC2,31,3,0.31
TPM__SCARNA8,31,5,0.31
METH__ARGLU1,31,2,0.31
CNV__EBF1,31,3,0.31
METH__DEDD2,30,1,0.3
CNV__SUSD2,30,5,0.3
CNV__PML,29,4,0.29
CNV__SDHAF2,29,4,0.29
CNV__VAV1,29,4,0.29
CNV__ZFHX3,29,4,0.29
CNV__RGL3,29,2,0.29
METH__HSPB11,29,1,0.29
METH__MEAF6,29,3,0.29
CNV__PALB2,28,3,0.28
METH__LOC642846,28,5,0.28
CNV__CYLD,28,4,0.28
MUT__HLA-A,28,1,0.28
CNV__SUFU,28,3,0.28
CNV__ESRRA,28,4,0.28
CNV__NSD2,27,3,0.27
CNV__PDGFRB,27,3,0.27
CNV__ZNF626,27,2,0.27
CNV__ITK,27,5,0.27
CNV__MAP2K2,27,2,0.27
CNV__HRAS,26,3,0.26
CNV__LDB1,26,2,0.26
CNV__GATA3,26,5,0.26
MUT__CDKN2A,26,1,0.26
METH__SNRNP40,25,1,0.25
CNV__BCL7A,25,3,0.25
CNV__CRTC3,25,1,0.25
METH__HNRNPA3,24,2,0.24
METH__NFKB2,24,3,0.24
METH__ORC1L,24,1,0.24
METH__SRPR,24,2,0.24
METH__PSMC3IP,24,0,0.24
CNV__CLIP1,23,2,0.23
METH__USP1,23,2,0.23
CNV__FSTL3,23,0,0.23
METH__DHX29,23,1,0.23
MUT__NF1,23,0,0.23
METH__PCNXL3,22,4,0.22
CNV__ARHGAP26,22,3,0.22
CNV__LYL1,22,1,0.22
MUT__ARID1A,22,1,0.22
CNV__GATA2,22,2,0.22
CNV__DAZAP1,22,2,0.22
CNV__CNOT3,21,2,0.21
CNV__KEAP1,21,0,0.21
METH__FAM134C,20,0,0.2
MUT__BRAF,20,2,0.2
METH__MASTL,20,1,0.2
CNV__CALR,20,2,0.2
CNV__NXF1,20,1,0.2
METH__GOLGA1,20,1,0.2
METH__RAB3A,20,1,0.2
METH__TMEM141,20,3,0.2
CNV__FANCI,20,0,0.2
CNV__STK11,19,1,0.19
METH__C18orf19,19,2,0.19
METH__IKBIP,19,0,0.19
METH__PANX1,19,0,0.19
CNV__GNA11,19,0,0.19
METH__THAP5,19,2,0.19
METH__RAD51,19,2,0.19
CNV__IL21R,18,1,0.18
METH__CCDC79,18,2,0.18
CNV__ZNF429,18,2,0.18
METH__TFAM,17,1,0.17
CNV__RET,17,1,0.17
CNV__TCF12,17,2,0.17
CNV__SFMBT2,17,2,0.17
METH__TUBD1,17,2,0.17
CNV__CPEB3,17,0,0.17
CNV__NFKB2,17,0,0.17
CNV__MAP2K1,17,0,0.17
CNV__SH3GL1,16,0,0.16
CNV__SMAD3,16,1,0.16
MUT__BAX,16,0,0.16
CNV__IDH2,16,0,0.16
CNV__LMO2,16,2,0.16
METH__YME1L1,16,1,0.16
CNV__ELL,16,1,0.16
METH__ZNF263,15,0,0.15
CNV__TCF7L2,15,1,0.15
CNV__IL2,15,1,0.15
METH__ADRM1,15,2,0.15
METH__RBBP5,15,1,0.15
CNV__CCDC6,15,2,0.15
MUT__PIK3R1,14,0,0.14
CNV__PRKACA,14,2,0.14
METH__CDS2,14,0,0.14
METH__CRELD1,14,2,0.14
CNV__CD79A,14,1,0.14
METH__HIST1H1C,14,0,0.14
CNV__NCOA4,14,0,0.14
METH__COG3,14,1,0.14
CNV__BRD7,13,1,0.13
METH__SNRPD3,13,1,0.13
METH__CTR9,13,0,0.13
METH__POLR1C,13,0,0.13
METH__MARS2,13,0,0.13
CNV__MAP2K7,13,0,0.13
CNV__PPP2R1A,13,0,0.13
METH__TMEM57,13,0,0.13
METH__SLC30A6,12,0,0.12
METH__RPS6,12,1,0.12
CNV__KAT6B,12,0,0.12
METH__EXTL2,12,0,0.12
