feature,Selection count,Pair count,CPSS Score
TPM__SNORA7B,98,48,0.98
METH__TSPAN9,97,47,0.97
METH__CEBPD,97,47,0.97
TPM__SNORD22,94,44,0.94
CNV__WRN,94,44,0.94
CNV__BCL2,93,43,0.93
CNV__FUBP1,93,43,0.93
CNV__NRP1,92,42,0.92
CNV__BCL10,90,40,0.9
CNV__MYCN,89,39,0.89
CNV__MLLT10,89,39,0.89
CNV__RPL5,89,39,0.89
CNV__KIF5B,88,38,0.88
CNV__ZEB1,88,38,0.88
TPM__SCARNA4,88,38,0.88
METH__PNN,86,36,0.86
TPM__SNORA80B,85,36,0.85
CNV__KLF6,84,35,0.84
TPM__SCARNA8,82,33,0.82
CNV__ACKR3,82,33,0.82
METH__RPL18,82,33,0.82
CNV__ABI1,79,31,0.79
MUT__RB1,78,28,0.78
METH__XPR1,77,29,0.77
METH__SPHK2,75,26,0.75
CNV__NCOA4,75,28,0.75
METH__TMED4,74,25,0.74
METH__GTF2E2,74,24,0.74
CNV__NTRK3,73,25,0.73
MUT__KRAS,69,20,0.69
CNV__CHD2,68,21,0.68
CNV__EGR2,67,22,0.67
MUT__PIK3CA,67,18,0.67
METH__ZFAND5,67,18,0.67
CNV__GATA3,66,21,0.66
CNV__RET,65,22,0.65
CNV__CCDC6,64,20,0.64
CNV__CREB3L1,63,16,0.63
CNV__TET1,63,18,0.63
CNV__HNF1A,62,17,0.62
CNV__SFMBT2,62,18,0.62
CNV__PTMA,61,17,0.61
CNV__TGFBR2,61,19,0.61
CNV__TMPRSS2,61,16,0.61
CNV__FAM174B,60,16,0.6
METH__SLC39A9,59,16,0.59
TPM__SNORA14B,59,15,0.59
TPM__SNORA80D,58,14,0.58
METH__SEPT7,58,13,0.58
METH__CCAR1,58,13,0.58
CNV__BAP1,57,16,0.57
METH__RFC2,57,11,0.57
METH__SRP54,57,14,0.57
METH__ZNF526,57,14,0.57
CNV__SP140,57,9,0.57
CNV__LMO1,56,14,0.56
CNV__FANCI,56,13,0.56
CNV__BLM,56,14,0.56
CNV__MYD88,56,15,0.56
METH__HNRPA1L-2,55,11,0.55
CNV__FGD5,54,10,0.54
METH__FAM114A2,54,14,0.54
METH__PSMC3IP,54,8,0.54
CNV__FANCF,53,12,0.53
CNV__EXT2,53,11,0.53
METH__TTC8,52,12,0.52
CNV__ERG,52,11,0.52
CNV__EPHA3,52,11,0.52
MUT__KMT2D,51,13,0.51
METH__TROAP,51,8,0.51
CNV__FES,51,13,0.51
TPM__RNA5S9,50,10,0.5
METH__RPGRIP1L,50,9,0.5
METH__TCTA,49,9,0.49
CNV__IDH2,48,10,0.48
METH__RPS14,48,8,0.48
CNV__WT1,48,9,0.48
CNV__CTNNB1,47,8,0.47
CNV__RUNX1,46,9,0.46
MUT__LRP1B,46,4,0.46
CNV__GNAI2,46,9,0.46
CNV__MLH1,46,10,0.46
CNV__SATB1,46,11,0.46
METH__RPRD1A,46,3,0.46
CNV__HRAS,45,4,0.45
METH__SNORD68,45,8,0.45
CNV__OLIG2,44,7,0.44
CNV__NUTM1,44,6,0.44
CNV__PRF1,44,9,0.44
CNV__FOXP1,44,9,0.44
MUT__PABPC1,43,2,0.43
MUT__BRAF,43,2,0.43
CNV__CRTC3,42,8,0.42
MUT__NRAS,42,3,0.42
CNV__NKTR,41,7,0.41
CNV__HERC2,41,8,0.41
METH__PRMT7,41,6,0.41
METH__ST7L,40,6,0.4
METH__SNRNP40,40,6,0.4
CNV__XPC,40,7,0.4
METH__STAG3L3,40,6,0.4
CNV__IFNAR1,39,8,0.39
MUT__FAT1,39,2,0.39
METH__ZFAND3,39,5,0.39
METH__KIAA2026,38,3,0.38
METH__MFAP3,38,6,0.38
METH__POLR3E,38,7,0.38
METH__LOC641298,38,4,0.38
MUT__ZNF208,38,1,0.38
METH__ISOC1,37,7,0.37
CNV__SETD2,37,2,0.37
CNV__NPRL2,37,2,0.37
METH__TAX1BP1,37,7,0.37
METH__ID1,37,4,0.37
METH__MTRF1L,36,5,0.36
CNV__PRKCD,36,2,0.36
METH__CDS2,36,2,0.36
METH__NAA15,35,6,0.35
METH__ZNF277,34,5,0.34
METH__RRN3P3,33,3,0.33
METH__NXT1,32,0,0.32
METH__RPS27,32,2,0.32
CNV__FHIT,31,5,0.31
METH__SPRYD4,31,2,0.31
METH__PSME4,31,4,0.31
METH__RUFY2,31,7,0.31
TPM__SNORA26,31,10,0.31
CNV__PBRM1,30,2,0.3
METH__DACT3,30,5,0.3
METH__KLHL7,30,5,0.3
METH__NCAPD2,29,6,0.29
CNV__CACNA1D,29,2,0.29
METH__C18orf8,29,3,0.29
METH__THAP5,28,1,0.28
METH__UTP3,28,4,0.28
METH__SNX14,28,1,0.28
METH__CETN3,28,3,0.28
METH__DPY19L3,28,1,0.28
METH__ADO,28,1,0.28
METH__MLF1IP,26,3,0.26
MUT__NF1,26,0,0.26
METH__TMCO1,26,3,0.26
METH__SAPS1,25,3,0.25
METH__ZNF263,25,4,0.25
METH__MIR1538,25,2,0.25
MUT__KMT2C,25,4,0.25
METH__RNF34,25,2,0.25
METH__PCNP,24,1,0.24
MUT__MAP2,23,0,0.23
METH__MAP3K7IP2,23,2,0.23
METH__MAEA,22,3,0.22
METH__OXSR1,22,1,0.22
METH__RBM26,21,1,0.21
METH__SEC23IP,21,0,0.21
METH__EXOSC5,20,0,0.2
METH__RNFT1,19,2,0.19
METH__GART,19,0,0.19
MUT__CBLC,19,1,0.19
METH__CCDC64,19,2,0.19
METH__ACAT1,19,2,0.19
METH__RHBDD3,18,2,0.18
CNV__RHOA,18,1,0.18
MUT__PIK3R1,18,0,0.18
MUT__STAG2,18,0,0.18
METH__SFRS1,17,2,0.17
METH__TM9SF2,17,0,0.17
METH__FAM54A,17,2,0.17
METH__ZMPSTE24,17,1,0.17
METH__DCAF6,17,0,0.17
METH__RSBN1L,16,3,0.16
METH__SNORA71D,16,0,0.16
METH__SAP30,16,0,0.16
METH__KIN,16,0,0.16
MUT__PTEN,16,0,0.16
MUT__APC,15,1,0.15
METH__NUDT2,15,1,0.15
METH__JUND,15,1,0.15
METH__FDXR,15,0,0.15
METH__CENPK,14,0,0.14
METH__CYTH2,14,1,0.14
METH__PDCD10,14,0,0.14
METH__MITD1,14,2,0.14
METH__SPEN,14,1,0.14
METH__DEDD2,14,2,0.14
MUT__EZH2,13,0,0.13
METH__OTUD4,13,1,0.13
METH__ARL6IP6,13,0,0.13
METH__NGRN,13,2,0.13
MUT__HLA-A,13,1,0.13
METH__NDUFV2,13,1,0.13
MUT__FBN2,12,1,0.12
METH__TPP2,12,0,0.12
