feature,Selection count,Pair count,CPSS Score
METH__ARSJ,100,50,1.0
METH__BACE1,100,50,1.0
METH__C14orf128,100,50,1.0
METH__ZNF414,100,50,1.0
METH__TOP2A,100,50,1.0
METH__FAT1,100,50,1.0
METH__TCEANC,100,50,1.0
TPM__CCL26,100,50,1.0
METH__NRP1,100,50,1.0
METH__ARHGAP5,100,50,1.0
METH__HSP90AA1,100,50,1.0
TPM__MANCR,100,50,1.0
METH__SPAG9,100,50,1.0
TPM__PARVA,100,50,1.0
TPM__PIK3CG,100,50,1.0
TPM__MIR3667HG,100,50,1.0
TPM__IKZF1,100,50,1.0
METH__CEBPD,99,49,0.99
METH__LDOC1L,99,49,0.99
CNV__APC,98,48,0.98
METH__ITGB8,98,48,0.98
METH__C4orf12,98,48,0.98
METH__FLOT1,96,46,0.96
METH__LNPEP,96,46,0.96
METH__EFNA5,95,45,0.95
METH__KLF4,94,44,0.94
CNV__RASA1,94,44,0.94
CNV__NT5C3A,94,44,0.94
METH__ZNF697,91,41,0.91
CNV__SDC4,90,40,0.9
METH__PCGF2,90,40,0.9
TPM__RNVU1-26,90,40,0.9
METH__C7orf70,88,38,0.88
METH__NDUFS8,86,36,0.86
CNV__LOX,86,36,0.86
METH__PTGR2,85,35,0.85
METH__GORASP1,83,34,0.83
METH__CAPZA2,80,30,0.8
METH__TNPO3,77,29,0.77
METH__AGPHD1,74,24,0.74
METH__TPX2,71,22,0.71
CNV__CCNB1IP1,70,23,0.7
CNV__CANT1,70,24,0.7
METH__HACL1,69,21,0.69
METH__ALG14,68,20,0.68
METH__PPAPDC1B,68,24,0.68
METH__MRPS35,68,21,0.68
METH__POLR2J2,67,23,0.67
METH__DDX50,66,17,0.66
METH__MIR1915,66,20,0.66
METH__C2orf64,64,17,0.64
METH__TIAL1,64,17,0.64
METH__TMEM44,63,16,0.63
CNV__PCM1,62,19,0.62
METH__USP12,61,15,0.61
METH__WBSCR22,60,16,0.6
METH__NOL8,58,13,0.58
METH__JAG1,58,14,0.58
CNV__SMARCD1,58,17,0.58
CNV__SEPTIN9,58,16,0.58
CNV__ABL2,57,17,0.57
METH__SPRED1,57,17,0.57
METH__KIAA1279,57,13,0.57
METH__ZNF498,56,15,0.56
METH__KLHL22,53,8,0.53
METH__ERI2,52,12,0.52
METH__EFCAB7,51,10,0.51
CNV__SOX21,51,13,0.51
METH__RAPH1,49,11,0.49
CNV__ERCC5,49,12,0.49
CNV__KLHL36,48,8,0.48
METH__CREBL2,47,13,0.47
CNV__HOXC11,45,7,0.45
CNV__SRSF2,44,8,0.44
METH__TMEM150A,43,7,0.43
METH__CNOT1,43,4,0.43
METH__FRYL,43,5,0.43
METH__POP4,42,5,0.42
CNV__PPP6C,41,6,0.41
CNV__DNAJB1,41,8,0.41
CNV__FANCG,41,6,0.41
METH__SNX16,41,6,0.41
METH__PNN,40,3,0.4
CNV__RALGDS,39,5,0.39
CNV__PAX5,39,5,0.39
CNV__ABL1,39,7,0.39
METH__ISY1,38,3,0.38
CNV__MAP2K1,35,2,0.35
CNV__FANCA,35,6,0.35
METH__METTL3,34,3,0.34
METH__STAG3L3,34,3,0.34
METH__PCSK5,34,5,0.34
CNV__CRTC3,34,4,0.34
METH__FZD4,34,6,0.34
METH__SDCCAG10,33,4,0.33
CNV__DCTN1,33,9,0.33
CNV__IDH2,32,6,0.32
METH__HJURP,32,4,0.32
METH__ID1,32,4,0.32
METH__STOML2,32,4,0.32
METH__SPCS3,32,2,0.32
METH__ALG6,32,5,0.32
METH__SYAP1,32,3,0.32
METH__EPN2,32,3,0.32
TPM__SCARNA8,32,4,0.32
METH__C20orf111,32,4,0.32
CNV__GATA2,31,3,0.31
CNV__SMAD3,30,4,0.3
CNV__FANCI,30,6,0.3
TPM__SNORA80D,30,4,0.3
METH__MRPL54,30,3,0.3
CNV__SET,30,6,0.3
METH__MBOAT1,29,2,0.29
METH__HRSP12,29,5,0.29
CNV__RPN1,29,3,0.29
CNV__BRD3,28,4,0.28
METH__LOC284900,28,2,0.28
CNV__BCL11A,27,3,0.27
METH__ARL1,26,2,0.26
CNV__RXRA,26,5,0.26
CNV__TNC,26,4,0.26
METH__FOXM1,26,4,0.26
CNV__TAL1,24,2,0.24
CNV__STIL,24,3,0.24
METH__COQ10A,24,2,0.24
METH__POP1,24,0,0.24
MUT__CDKN2A,24,2,0.24
METH__C9orf41,24,5,0.24
CNV__TCF12,24,1,0.24
METH__BCAS2,24,2,0.24
CNV__CBLB,24,0,0.24
CNV__ZBTB20,23,3,0.23
METH__MAFF,23,5,0.23
METH__ABCB10,22,2,0.22
METH__R3HDM1,22,2,0.22
CNV__HTRA2,22,2,0.22
METH__AP1AR,22,1,0.22
METH__SF1,21,1,0.21
METH__FOXO3,21,1,0.21
METH__C12orf32,21,1,0.21
METH__PSPC1,21,2,0.21
METH__ATP6V1H,20,2,0.2
METH__LPCAT4,20,2,0.2
METH__TMEM87A,19,1,0.19
METH__BLZF1,19,2,0.19
METH__MIR1237,19,0,0.19
METH__NCAPD2,19,1,0.19
METH__AVL9,19,0,0.19
METH__C12orf5,19,1,0.19
CNV__CNBP,19,1,0.19
METH__MED6,18,0,0.18
CNV__PCBP1,18,1,0.18
METH__CAPN10,18,0,0.18
CNV__POLQ,18,0,0.18
METH__MPND,18,0,0.18
METH__DCXR,18,1,0.18
METH__PMS2L2,17,2,0.17
CNV__TFG,17,2,0.17
METH__EPB41L2,17,2,0.17
METH__OPTN,17,1,0.17
METH__DCAF12,17,2,0.17
METH__MOGS,16,0,0.16
METH__CUL3,16,1,0.16
METH__ASNSD1,16,0,0.16
METH__CPSF4,16,0,0.16
METH__PPP1R12A,15,0,0.15
METH__CEP70,15,1,0.15
METH__C18orf19,15,0,0.15
METH__RPS27,15,1,0.15
METH__MOBKL1A,14,2,0.14
METH__EHD1,14,0,0.14
METH__LRRC57,14,1,0.14
METH__FLYWCH2,13,0,0.13
METH__PTCD1,13,0,0.13
METH__ARHGEF12,13,0,0.13
CNV__EPS15,13,1,0.13
METH__GPBP1,12,1,0.12
METH__OSBPL8,12,2,0.12
METH__LOC400027,12,2,0.12
METH__LOC147727,12,0,0.12
METH__PRDM4,12,0,0.12
MUT__CBLC,11,0,0.11
METH__SEC22B,11,1,0.11
METH__CCNG1,11,0,0.11
METH__KIAA0195,11,0,0.11
